original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
10 14 8 12 7 11 5 9
11 11 9 9 6 6 4 4
6 12 4 10 4 10 2 8
8 18 6 16 5 15 3 13
13 5 11 3 9 1 7 -1
8 14 6 12 5 11 3 9
6 7 4 5 4 5 2 3
6 6 4 4 4 4 2 2
18 23 16 21 16 21 14 19
9 6 7 4 7 4 5 2
10 14 8 12 8 12 6 10
7 9 5 7 4 6 2 4
9 8 7 6 6 5 4 3
15 19 13 17 10 14 8 12
13 25 11 23 8 20 6 18
8 7 6 5 5 4 3 2
8 10 6 8 4 6 2 4
10 9 8 7 7 6 5 4
13 14 11 12 10 11 8 9
12 11 10 9 10 9 8 7
6 7 4 5 4 5 2 3
11 11 9 9 7 7 5 5
11 12 9 10 6 7 4 5
7 10 5 8 4 7 2 5
10 8 8 6 7 5 5 3
8 9 6 7 5 6 3 4
13 16 11 14 9 12 7 10
10 9 8 7 8 7 6 5
12 13 10 11 9 10 7 8
7 8 5 6 4 5 2 3
18 22 16 20 14 18 12 16
15 18 13 16 7 10 5 8
9 9 7 7 5 5 3 3
11 11 9 9 8 8 6 6
8 7 6 5 5 4 3 2
11 11 9 9 7 7 5 5
12 12 10 10 7 7 5 5
18 21 16 19 13 16 11 14
9 1 7 -1 6 -2 4 -4
14 17 12 15 8 11 6 9
7 8 5 6 4 5 2 3
9 9 7 7 6 6 4 4
7 8 5 6 4 5 2 3
18 20 16 18 14 16 12 14
11 -14 9 -16 8 -17 6 -19
19 23 17 21 13 17 11 15
12 9 10 7 8 5 6 3
14 15 12 13 11 12 9 10
6 8 4 6 4 6 2 4
6 7 4 5 4 5 2 3
6 6 4 4 4 4 2 2
12 14 10 12 9 11 7 9
9 10 7 8 6 7 4 5
10 21 8 19 6 17 4 15
9 9 7 7 5 5 3 3
10 11 8 9 8 9 6 7
6 6 4 4 4 4 2 2
19 21 17 19 16 18 14 16
18 32 16 30 13 27 11 25
8 8 6 6 6 6 4 4
23 24 21 22 12 13 10 11
10 9 8 7 7 6 5 4
8 7 6 5 5 4 3 2
9 9 7 7 5 5 3 3
12 -11 10 -13 8 -15 6 -17
21 25 19 23 18 22 16 20
11 12 9 10 6 7 4 5
6 9 4 7 4 7 2 5
8 11 6 9 6 9 4 7
8 8 6 6 6 6 4 4
18 16 16 14 15 13 13 11
7 8 5 6 4 5 2 3
