original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
14 21 12 19 17 24 15 22
4 5 2 3 7 8 5 6
17 20 15 18 19 22 17 20
8 10 6 8 10 12 8 10
6 5 4 3 8 7 6 5
6 5 4 3 9 8 7 6
9 12 7 10 12 15 10 13
14 16 12 14 16 18 14 16
4 5 2 3 7 8 5 6
10 10 8 8 12 12 10 10
9 11 7 9 11 13 9 11
13 10 11 8 16 13 14 11
4 4 2 2 6 6 4 4
5 6 3 4 7 8 5 6
5 4 3 2 8 7 6 5
15 10 13 8 18 13 16 11
13 11 11 9 16 14 14 12
11 11 9 9 14 14 12 12
8 10 6 8 11 13 9 11
5 5 3 3 9 9 7 7
9 9 7 7 11 11 9 9
8 9 6 7 12 13 10 11
18 15 16 13 21 18 19 16
6 7 4 5 9 10 7 8
15 18 13 16 18 21 16 19
7 7 5 5 11 11 9 9
7 6 5 4 10 9 8 7
5 4 3 2 8 7 6 5
5 7 3 5 9 11 7 9
4 4 2 2 6 6 4 4
4 5 2 3 7 8 5 6
13 17 11 15 15 19 13 17
9 13 7 11 13 17 11 15
5 5 3 3 9 9 7 7
10 10 8 8 13 13 11 11
8 6 6 4 10 8 8 6
5 7 3 5 9 11 7 9
5 7 3 5 8 10 6 8
5 4 3 2 8 7 6 5
9 9 7 7 12 12 10 10
10 17 8 15 14 21 12 19
6 6 4 4 8 8 6 6
21 18 19 16 26 23 24 21
12 11 10 9 15 14 13 12
8 8 6 6 10 10 8 8
13 13 11 11 15 15 13 13
7 5 5 3 13 11 11 9
10 10 8 8 13 13 11 11
7 9 5 7 9 11 7 9
6 6 4 4 9 9 7 7
9 9 7 7 14 14 12 12
6 8 4 6 10 12 8 10
8 8 6 6 11 11 9 9
10 7 8 5 12 9 10 7
12 12 10 10 16 16 14 14
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
7 7 5 5 11 11 9 9
19 15 17 13 22 18 20 16
22 19 20 17 25 22 23 20
8 10 6 8 10 12 8 10
12 11 10 9 15 14 13 12
4 5 2 3 7 8 5 6
8 9 6 7 13 14 11 12
11 9 9 7 16 14 14 12
4 4 2 2 6 6 4 4
5 6 3 4 8 9 6 7
33 31 31 29 35 33 33 31
6 6 4 4 8 8 6 6
16 18 14 16 20 22 18 20
26 28 24 26 28 30 26 28
14 11 12 9 17 14 15 12
4 5 2 3 7 8 5 6
6 8 4 6 8 10 6 8
29 28 27 26 31 30 29 28
6 7 4 5 9 10 7 8
7 9 5 7 10 12 8 10
5 4 3 2 8 7 6 5
7 9 5 7 9 11 7 9
4 5 2 3 7 8 5 6
7 10 5 8 9 12 7 10
4 5 2 3 7 8 5 6
10 14 8 12 15 19 13 17
8 9 6 7 11 12 9 10
8 12 6 10 10 14 8 12
19 14 17 12 22 17 20 15
12 11 10 9 15 14 13 12
8 7 6 5 11 10 9 8
4 5 2 3 7 8 5 6
10 14 8 12 12 16 10 14
10 12 8 10 12 14 10 12
9 15 7 13 12 18 10 16
8 7 6 5 12 11 10 9
15 15 13 13 17 17 15 15
10 8 8 6 13 11 11 9
4 4 2 2 6 6 4 4
9 9 7 7 11 11 9 9
13 12 11 10 15 14 13 12
9 8 7 6 12 11 10 9
5 4 3 2 8 7 6 5
8 6 6 4 10 8 8 6
4 5 2 3 7 8 5 6
5 5 3 3 7 7 5 5
11 10 9 8 14 13 12 11
5 6 3 4 8 9 6 7
5 4 3 2 8 7 6 5
6 6 4 4 8 8 6 6
10 11 8 9 14 15 12 13
7 10 5 8 9 12 7 10
10 10 8 8 13 13 11 11
4 4 2 2 6 6 4 4
6 5 4 3 8 7 6 5
4 4 2 2 6 6 4 4
4 9 2 7 12 17 10 15
8 7 6 5 10 9 8 7
7 7 5 5 12 12 10 10
26 23 24 21 30 27 28 25
4 4 2 2 6 6 4 4
4 5 2 3 7 8 5 6
10 11 8 9 14 15 12 13
5 4 3 2 8 7 6 5
6 8 4 6 8 10 6 8
7 8 5 6 10 11 8 9
6 6 4 4 9 9 7 7
9 9 7 7 12 12 10 10
8 7 6 5 10 9 8 7
6 6 4 4 9 9 7 7
8 8 6 6 10 10 8 8
7 6 5 4 10 9 8 7
9 8 7 6 12 11 10 9
11 8 9 6 15 12 13 10
11 10 9 8 16 15 14 13
7 8 5 6 9 10 7 8
5 4 3 2 8 7 6 5
4 -1 2 -3 6 1 4 -1
13 19 11 17 17 23 15 21
6 6 4 4 8 8 6 6
4 4 2 2 6 6 4 4
19 22 17 20 22 25 20 23
5 5 3 3 9 9 7 7
10 15 8 13 13 18 11 16
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
11 10 9 8 18 17 16 15
10 9 8 7 12 11 10 9
18 13 16 11 21 16 19 14
19 13 17 11 21 15 19 13
9 10 7 8 12 13 10 11
5 4 3 2 8 7 6 5
11 17 9 15 14 20 12 18
12 15 10 13 18 21 16 19
19 15 17 13 23 19 21 17
9 9 7 7 13 13 11 11
18 17 16 15 20 19 18 17
10 12 8 10 13 15 11 13
8 12 6 10 16 20 14 18
11 9 9 7 16 14 14 12
12 9 10 7 17 14 15 12
5 5 3 3 7 7 5 5
31 39 29 37 35 43 33 41
10 10 8 8 12 12 10 10
12 16 10 14 15 19 13 17
4 4 2 2 6 6 4 4
9 14 7 12 11 16 9 14
5 5 3 3 9 9 7 7
10 8 8 6 13 11 11 9
13 12 11 10 18 17 16 15
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
8 10 6 8 10 12 8 10
11 11 9 9 15 15 13 13
23 17 21 15 27 21 25 19
14 11 12 9 16 13 14 11
10 10 8 8 13 13 11 11
6 7 4 5 11 12 9 10
4 6 2 4 8 10 6 8
7 5 5 3 12 10 10 8
7 9 5 7 11 13 9 11
8 8 6 6 10 10 8 8
6 8 4 6 8 10 6 8
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
5 4 3 2 8 7 6 5
30 26 28 24 32 28 30 26
23 37 21 35 25 39 23 37
5 7 3 5 11 13 9 11
22 18 20 16 25 21 23 19
8 7 6 5 13 12 11 10
7 7 5 5 11 11 9 9
16 22 14 20 20 26 18 24
8 9 6 7 10 11 8 9
7 7 5 5 11 11 9 9
10 7 8 5 14 11 12 9
4 4 2 2 6 6 4 4
7 7 5 5 9 9 7 7
7 6 5 4 10 9 8 7
10 10 8 8 12 12 10 10
5 4 3 2 8 7 6 5
10 10 8 8 12 12 10 10
7 7 5 5 9 9 7 7
10 11 8 9 16 17 14 15
9 7 7 5 14 12 12 10
39 35 37 33 41 37 39 35
6 6 4 4 9 9 7 7
19 18 17 16 22 21 20 19
9 7 7 5 11 9 9 7
13 22 11 20 16 25 14 23
11 10 9 8 13 12 11 10
21 25 19 23 23 27 21 25
6 8 4 6 10 12 8 10
5 6 3 4 7 8 5 6
16 13 14 11 19 16 17 14
8 9 6 7 11 12 9 10
11 9 9 7 14 12 12 10
9 7 7 5 13 11 11 9
4 4 2 2 6 6 4 4
6 6 4 4 8 8 6 6
4 4 2 2 6 6 4 4
23 17 21 15 27 21 25 19
12 17 10 15 15 20 13 18
9 11 7 9 13 15 11 13
16 23 14 21 19 26 17 24
9 20 7 18 19 30 17 28
6 6 4 4 9 9 7 7
7 6 5 4 10 9 8 7
25 27 23 25 28 30 26 28
11 18 9 16 15 22 13 20
21 13 19 11 24 16 22 14
13 9 11 7 15 11 13 9
7 5 5 3 10 8 8 6
8 10 6 8 12 14 10 12
6 9 4 7 9 12 7 10
6 7 4 5 9 10 7 8
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
26 44 24 42 28 46 26 44
4 4 2 2 6 6 4 4
6 6 4 4 10 10 8 8
15 21 13 19 18 24 16 22
9 7 7 5 12 10 10 8
7 7 5 5 11 11 9 9
37 28 35 26 39 30 37 28
9 10 7 8 16 17 14 15
11 11 9 9 14 14 12 12
8 8 6 6 11 11 9 9
5 5 3 3 9 9 7 7
4 5 2 3 7 8 5 6
5 6 3 4 10 11 8 9
8 4 6 2 10 6 8 4
7 9 5 7 9 11 7 9
6 5 4 3 9 8 7 6
6 5 4 3 8 7 6 5
4 5 2 3 7 8 5 6
24 18 22 16 26 20 24 18
14 20 12 18 17 23 15 21
14 14 12 12 16 16 14 14
6 8 4 6 10 12 8 10
8 9 6 7 11 12 9 10
22 20 20 18 26 24 24 22
7 8 5 6 12 13 10 11
20 29 18 27 22 31 20 29
4 5 2 3 7 8 5 6
9 11 7 9 11 13 9 11
27 22 25 20 30 25 28 23
9 7 7 5 13 11 11 9
7 6 5 4 10 9 8 7
14 14 12 12 16 16 14 14
36 36 34 34 38 38 36 36
9 8 7 6 12 11 10 9
14 14 12 12 18 18 16 16
10 12 8 10 13 15 11 13
12 10 10 8 14 12 12 10
4 5 2 3 7 8 5 6
7 6 5 4 11 10 9 8
5 7 3 5 8 10 6 8
12 15 10 13 15 18 13 16
23 29 21 27 26 32 24 30
8 8 6 6 11 11 9 9
5 5 3 3 9 9 7 7
21 31 19 29 25 35 23 33
7 7 5 5 9 9 7 7
9 9 7 7 13 13 11 11
5 5 3 3 7 7 5 5
9 7 7 5 13 11 11 9
18 19 16 17 23 24 21 22
17 25 15 23 21 29 19 27
11 14 9 12 14 17 12 15
12 12 10 10 16 16 14 14
9 9 7 7 12 12 10 10
4 6 2 4 8 10 6 8
6 6 4 4 8 8 6 6
6 7 4 5 9 10 7 8
6 7 4 5 9 10 7 8
10 10 8 8 12 12 10 10
12 11 10 9 15 14 13 12
7 6 5 4 9 8 7 6
6 6 4 4 8 8 6 6
10 9 8 7 13 12 11 10
6 7 4 5 9 10 7 8
6 5 4 3 8 7 6 5
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
5 6 3 4 8 9 6 7
9 12 7 10 12 15 10 13
7 6 5 4 10 9 8 7
8 8 6 6 10 10 8 8
5 6 3 4 7 8 5 6
10 12 8 10 15 17 13 15
6 6 4 4 8 8 6 6
10 11 8 9 13 14 11 12
5 8 3 6 12 15 10 13
12 16 10 14 16 20 14 18
15 25 13 23 17 27 15 25
6 5 4 3 9 8 7 6
6 6 4 4 9 9 7 7
22 22 20 20 25 25 23 23
5 5 3 3 7 7 5 5
17 30 15 28 21 34 19 32
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
15 16 13 14 21 22 19 20
14 15 12 13 16 17 14 15
4 6 2 4 7 9 5 7
9 10 7 8 11 12 9 10
7 6 5 4 10 9 8 7
6 6 4 4 8 8 6 6
7 10 5 8 9 12 7 10
15 16 13 14 18 19 16 17
6 6 4 4 9 9 7 7
12 8 10 6 14 10 12 8
8 11 6 9 10 13 8 11
8 9 6 7 13 14 11 12
10 14 8 12 12 16 10 14
10 7 8 5 12 9 10 7
17 26 15 24 19 28 17 26
5 4 3 2 8 7 6 5
14 15 12 13 17 18 15 16
7 8 5 6 10 11 8 9
9 10 7 8 12 13 10 11
20 18 18 16 23 21 21 19
9 8 7 6 11 10 9 8
5 4 3 2 8 7 6 5
16 16 14 14 18 18 16 16
28 26 26 24 30 28 28 26
8 7 6 5 10 9 8 7
16 18 14 16 19 21 17 19
12 11 10 9 15 14 13 12
12 12 10 10 14 14 12 12
18 13 16 11 20 15 18 13
7 8 5 6 10 11 8 9
16 22 14 20 18 24 16 22
24 20 22 18 30 26 28 24
44 31 42 29 46 33 44 31
10 10 8 8 13 13 11 11
4 5 2 3 7 8 5 6
9 10 7 8 13 14 11 12
15 14 13 12 17 16 15 14
19 19 17 17 21 21 19 19
32 20 30 18 34 22 32 20
7 7 5 5 11 11 9 9
8 8 6 6 10 10 8 8
6 5 4 3 8 7 6 5
6 7 4 5 9 10 7 8
17 28 15 26 20 31 18 29
4 4 2 2 6 6 4 4
6 7 4 5 8 9 6 7
8 6 6 4 10 8 8 6
4 4 2 2 6 6 4 4
5 5 3 3 8 8 6 6
4 4 2 2 6 6 4 4
6 5 4 3 9 8 7 6
13 19 11 17 17 23 15 21
4 4 2 2 6 6 4 4
6 7 4 5 9 10 7 8
7 10 5 8 9 12 7 10
5 5 3 3 9 9 7 7
6 7 4 5 10 11 8 9
8 6 6 4 12 10 10 8
10 11 8 9 12 13 10 11
12 17 10 15 14 19 12 17
14 15 12 13 18 19 16 17
5 6 3 4 7 8 5 6
5 5 3 3 9 9 7 7
20 18 18 16 22 20 20 18
13 12 11 10 16 15 14 13
9 10 7 8 11 12 9 10
30 29 28 27 33 32 31 30
7 7 5 5 12 12 10 10
8 8 6 6 10 10 8 8
7 6 5 4 10 9 8 7
6 6 4 4 8 8 6 6
20 28 18 26 23 31 21 29
6 4 4 2 10 8 8 6
14 13 12 11 18 17 16 15
5 4 3 2 8 7 6 5
6 6 4 4 8 8 6 6
10 14 8 12 14 18 12 16
6 8 4 6 9 11 7 9
6 7 4 5 10 11 8 9
12 10 10 8 15 13 13 11
5 5 3 3 9 9 7 7
20 20 18 18 24 24 22 22
18 15 16 13 21 18 19 16
6 5 4 3 11 10 9 8
8 10 6 8 10 12 8 10
10 10 8 8 13 13 11 11
6 7 4 5 10 11 8 9
6 6 4 4 10 10 8 8
8 7 6 5 11 10 9 8
7 7 5 5 12 12 10 10
7 12 5 10 13 18 11 16
21 18 19 16 26 23 24 21
9 11 7 9 12 14 10 12
20 20 18 18 23 23 21 21
4 4 2 2 6 6 4 4
8 8 6 6 14 14 12 12
4 4 2 2 6 6 4 4
7 8 5 6 9 10 7 8
4 4 2 2 6 6 4 4
6 6 4 4 10 10 8 8
6 7 4 5 9 10 7 8
7 8 5 6 10 11 8 9
7 8 5 6 10 11 8 9
21 19 19 17 23 21 21 19
27 20 25 18 30 23 28 21
19 15 17 13 21 17 19 15
5 6 3 4 7 8 5 6
34 26 32 24 37 29 35 27
25 24 23 22 28 27 26 25
13 20 11 18 15 22 13 20
5 4 3 2 8 7 6 5
4 5 2 3 7 8 5 6
12 14 10 12 17 19 15 17
16 11 14 9 18 13 16 11
24 20 22 18 31 27 29 25
8 11 6 9 10 13 8 11
6 6 4 4 8 8 6 6
9 9 7 7 11 11 9 9
20 31 18 29 23 34 21 32
14 15 12 13 19 20 17 18
18 22 16 20 24 28 22 26
7 7 5 5 11 11 9 9
7 8 5 6 10 11 8 9
4 4 2 2 6 6 4 4
7 5 5 3 11 9 9 7
6 6 4 4 8 8 6 6
7 6 5 4 10 9 8 7
4 4 2 2 6 6 4 4
8 8 6 6 11 11 9 9
15 20 13 18 17 22 15 20
6 5 4 3 11 10 9 8
6 5 4 3 9 8 7 6
4 4 2 2 6 6 4 4
14 18 12 16 16 20 14 18
7 6 5 4 10 9 8 7
4 4 2 2 6 6 4 4
4 5 2 3 7 8 5 6
4 6 2 4 8 10 6 8
34 40 32 38 37 43 35 41
5 5 3 3 7 7 5 5
16 18 14 16 18 20 16 18
6 6 4 4 8 8 6 6
8 8 6 6 12 12 10 10
8 8 6 6 10 10 8 8
4 4 2 2 6 6 4 4
4 5 2 3 7 8 5 6
14 18 12 16 18 22 16 20
20 23 18 21 23 26 21 24
5 6 3 4 10 11 8 9
4 5 2 3 7 8 5 6
10 10 8 8 14 14 12 12
4 5 2 3 7 8 5 6
6 9 4 7 8 11 6 9
7 6 5 4 10 9 8 7
7 8 5 6 9 10 7 8
6 8 4 6 8 10 6 8
9 7 7 5 14 12 12 10
7 9 5 7 13 15 11 13
13 18 11 16 16 21 14 19
15 13 13 11 18 16 16 14
19 21 17 19 23 25 21 23
27 27 25 25 31 31 29 29
7 12 5 10 11 16 9 14
9 7 7 5 11 9 9 7
5 4 3 2 8 7 6 5
4 5 2 3 7 8 5 6
6 7 4 5 9 10 7 8
9 7 7 5 12 10 10 8
4 4 2 2 6 6 4 4
6 9 4 7 9 12 7 10
14 13 12 11 17 16 15 14
12 12 10 10 16 16 14 14
17 18 15 16 20 21 18 19
14 10 12 8 16 12 14 10
19 17 17 15 25 23 23 21
15 13 13 11 17 15 15 13
14 23 12 21 17 26 15 24
4 5 2 3 7 8 5 6
8 9 6 7 13 14 11 12
8 7 6 5 11 10 9 8
27 19 25 17 29 21 27 19
12 8 10 6 14 10 12 8
8 7 6 5 13 12 11 10
20 20 18 18 23 23 21 21
12 12 10 10 14 14 12 12
7 7 5 5 11 11 9 9
14 12 12 10 18 16 16 14
5 5 3 3 9 9 7 7
5 5 3 3 9 9 7 7
4 5 2 3 7 8 5 6
5 5 3 3 9 9 7 7
6 9 4 7 9 12 7 10
5 5 3 3 9 9 7 7
5 4 3 2 8 7 6 5
6 8 4 6 8 10 6 8
10 10 8 8 14 14 12 12
10 9 8 7 13 12 11 10
5 7 3 5 8 10 6 8
5 6 3 4 7 8 5 6
8 8 6 6 10 10 8 8
6 8 4 6 8 10 6 8
12 18 10 16 14 20 12 18
4 4 2 2 6 6 4 4
4 5 2 3 6 7 4 5
15 23 13 21 17 25 15 23
8 11 6 9 11 14 9 12
9 10 7 8 11 12 9 10
10 14 8 12 12 16 10 14
6 6 4 4 8 8 6 6
17 26 15 24 21 30 19 28
5 5 3 3 9 9 7 7
9 8 7 6 12 11 10 9
10 11 8 9 13 14 11 12
4 4 2 2 6 6 4 4
11 10 9 8 14 13 12 11
9 10 7 8 11 12 9 10
8 10 6 8 13 15 11 13
8 5 6 3 12 9 10 7
4 4 2 2 6 6 4 4
6 6 4 4 10 10 8 8
9 13 7 11 13 17 11 15
4 4 2 2 6 6 4 4
8 9 6 7 11 12 9 10
8 6 6 4 10 8 8 6
4 6 2 4 8 10 6 8
4 7 2 5 9 12 7 10
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
40 30 38 28 44 34 42 32
4 5 2 3 7 8 5 6
6 6 4 4 9 9 7 7
17 16 15 14 20 19 18 17
4 5 2 3 7 8 5 6
8 6 6 4 10 8 8 6
9 9 7 7 11 11 9 9
4 4 2 2 6 6 4 4
6 4 4 2 10 8 8 6
7 4 5 2 12 9 10 7
8 10 6 8 10 12 8 10
31 27 29 25 35 31 33 29
4 4 2 2 6 6 4 4
13 14 11 12 15 16 13 14
7 5 5 3 9 7 7 5
25 40 23 38 27 42 25 40
11 7 9 5 18 14 16 12
41 39 39 37 43 41 41 39
27 23 25 21 30 26 28 24
12 14 10 12 15 17 13 15
5 7 3 5 8 10 6 8
56 37 54 35 59 40 57 38
5 4 3 2 8 7 6 5
6 8 4 6 9 11 7 9
7 7 5 5 11 11 9 9
5 4 3 2 8 7 6 5
9 11 7 9 12 14 10 12
12 14 10 12 15 17 13 15
12 11 10 9 16 15 14 13
6 5 4 3 9 8 7 6
8 8 6 6 10 10 8 8
7 7 5 5 11 11 9 9
7 7 5 5 9 9 7 7
22 17 20 15 25 20 23 18
11 9 9 7 14 12 12 10
5 4 3 2 8 7 6 5
15 15 13 13 18 18 16 16
7 9 5 7 11 13 9 11
7 6 5 4 11 10 9 8
36 24 34 22 39 27 37 25
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
8 8 6 6 10 10 8 8
17 14 15 12 19 16 17 14
6 8 4 6 8 10 6 8
12 9 10 7 14 11 12 9
8 12 6 10 10 14 8 12
14 15 12 13 17 18 15 16
10 10 8 8 15 15 13 13
8 7 6 5 11 10 9 8
15 11 13 9 18 14 16 12
4 5 2 3 7 8 5 6
9 10 7 8 12 13 10 11
20 15 18 13 23 18 21 16
6 7 4 5 9 10 7 8
26 20 24 18 31 25 29 23
6 5 4 3 11 10 9 8
10 11 8 9 12 13 10 11
40 33 38 31 44 37 42 35
20 18 18 16 22 20 20 18
20 20 18 18 25 25 23 23
7 8 5 6 12 13 10 11
47 56 45 54 49 58 47 56
19 20 17 18 22 23 20 21
10 10 8 8 12 12 10 10
6 5 4 3 8 7 6 5
8 7 6 5 11 10 9 8
18 27 16 25 20 29 18 27
4 4 2 2 6 6 4 4
10 10 8 8 12 12 10 10
8 8 6 6 10 10 8 8
5 5 3 3 7 7 5 5
7 7 5 5 9 9 7 7
20 14 18 12 24 18 22 16
12 9 10 7 17 14 15 12
12 9 10 7 14 11 12 9
8 9 6 7 11 12 9 10
12 13 10 11 14 15 12 13
5 6 3 4 8 9 6 7
8 8 6 6 10 10 8 8
21 28 19 26 24 31 22 29
6 6 4 4 8 8 6 6
8 10 6 8 10 12 8 10
12 10 10 8 14 12 12 10
10 16 8 14 12 18 10 16
5 5 3 3 9 9 7 7
4 4 2 2 6 6 4 4
10 8 8 6 13 11 11 9
4 5 2 3 7 8 5 6
13 15 11 13 16 18 14 16
12 14 10 12 15 17 13 15
4 5 2 3 7 8 5 6
8 8 6 6 10 10 8 8
11 10 9 8 14 13 12 11
8 8 6 6 11 11 9 9
10 13 8 11 15 18 13 16
6 7 4 5 9 10 7 8
4 5 2 3 7 8 5 6
11 11 9 9 13 13 11 11
14 16 12 14 17 19 15 17
15 11 13 9 17 13 15 11
9 9 7 7 11 11 9 9
4 6 2 4 7 9 5 7
6 9 4 7 12 15 10 13
4 4 2 2 6 6 4 4
7 7 5 5 11 11 9 9
6 4 4 2 9 7 7 5
6 10 4 8 10 14 8 12
7 7 5 5 10 10 8 8
8 6 6 4 10 8 8 6
12 10 10 8 18 16 16 14
27 27 25 25 31 31 29 29
22 20 20 18 24 22 22 20
25 26 23 24 28 29 26 27
18 12 16 10 20 14 18 12
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
7 6 5 4 10 9 8 7
9 7 7 5 12 10 10 8
6 6 4 4 9 9 7 7
7 6 5 4 10 9 8 7
5 6 3 4 7 8 5 6
10 10 8 8 13 13 11 11
7 8 5 6 9 10 7 8
30 30 28 28 36 36 34 34
12 17 10 15 17 22 15 20
6 5 4 3 9 8 7 6
8 7 6 5 11 10 9 8
10 9 8 7 16 15 14 13
7 8 5 6 9 10 7 8
25 24 23 22 27 26 25 24
6 7 4 5 9 10 7 8
6 5 4 3 11 10 9 8
9 9 7 7 13 13 11 11
6 6 4 4 8 8 6 6
10 11 8 9 13 14 11 12
7 6 5 4 10 9 8 7
13 13 11 11 15 15 13 13
7 6 5 4 11 10 9 8
10 15 8 13 13 18 11 16
9 10 7 8 11 12 9 10
6 7 4 5 9 10 7 8
5 6 3 4 7 8 5 6
33 24 31 22 36 27 34 25
5 5 3 3 9 9 7 7
7 5 5 3 10 8 8 6
7 7 5 5 10 10 8 8
4 5 2 3 7 8 5 6
10 8 8 6 13 11 11 9
6 7 4 5 9 10 7 8
6 8 4 6 10 12 8 10
4 4 2 2 6 6 4 4
4 5 2 3 7 8 5 6
22 20 20 18 24 22 22 20
5 4 3 2 8 7 6 5
5 4 3 2 8 7 6 5
4 4 2 2 6 6 4 4
10 9 8 7 13 12 11 10
6 7 4 5 10 11 8 9
9 12 7 10 12 15 10 13
11 12 9 10 13 14 11 12
14 11 12 9 17 14 15 12
5 4 3 2 8 7 6 5
12 12 10 10 14 14 12 12
4 4 2 2 6 6 4 4
33 50 31 48 35 52 33 50
5 6 3 4 7 8 5 6
9 10 7 8 12 13 10 11
4 5 2 3 7 8 5 6
13 23 11 21 18 28 16 26
10 12 8 10 13 15 11 13
6 6 4 4 8 8 6 6
11 16 9 14 13 18 11 16
10 10 8 8 15 15 13 13
12 10 10 8 19 17 17 15
4 4 2 2 6 6 4 4
14 12 12 10 17 15 15 13
15 14 13 12 18 17 16 15
5 6 3 4 7 8 5 6
8 10 6 8 12 14 10 12
16 11 14 9 19 14 17 12
