original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
22 34 20 32 20 32 18 30
17 17 15 15 12 12 10 10
7 11 5 9 4 8 2 6
12 19 10 17 8 15 6 13
7 12 5 10 4 9 2 7
15 24 13 22 11 20 9 18
24 18 22 16 21 15 19 13
7 10 5 8 5 8 3 6
21 40 19 38 18 37 16 35
13 17 11 15 10 14 8 12
21 20 19 18 18 17 16 15
21 14 19 12 17 10 15 8
9 13 7 11 6 10 4 8
10 14 8 12 7 11 5 9
9 17 7 15 6 14 4 12
11 14 9 12 8 11 6 9
12 13 10 11 10 11 8 9
22 1 20 -1 17 -4 15 -6
7 30 5 28 4 27 2 25
18 32 16 30 14 28 12 26
13 32 11 30 9 28 7 26
9 28 7 26 5 24 3 22
9 13 7 11 7 11 5 9
14 14 12 12 9 9 7 7
10 11 8 9 7 8 5 6
13 19 11 17 9 15 7 13
7 8 5 6 4 5 2 3
25 30 23 28 22 27 20 25
7 9 5 7 4 6 2 4
8 14 6 12 5 11 3 9
13 13 11 11 9 9 7 7
15 25 13 23 12 22 10 20
12 11 10 9 9 8 7 6
7 19 5 17 4 16 2 14
18 16 16 14 14 12 12 10
8 7 6 5 5 4 3 2
10 15 8 13 6 11 4 9
13 23 11 21 8 18 6 16
11 11 9 9 7 7 5 5
12 13 10 11 9 10 7 8
6 14 4 12 4 12 2 10
11 14 9 12 8 11 6 9
12 28 10 26 8 24 6 22
27 32 25 30 23 28 21 26
12 20 10 18 8 16 6 14
9 9 7 7 5 5 3 3
9 13 7 11 5 9 3 7
12 21 10 19 8 17 6 15
11 18 9 16 8 15 6 13
18 16 16 14 14 12 12 10
14 22 12 20 11 19 9 17
9 17 7 15 5 13 3 11
11 49 9 47 7 45 5 43
7 13 5 11 4 10 2 8
15 36 13 34 11 32 9 30
10 10 8 8 6 6 4 4
11 7 9 5 8 4 6 2
14 28 12 26 10 24 8 22
11 14 9 12 8 11 6 9
9 9 7 7 5 5 3 3
9 12 7 10 5 8 3 6
7 11 5 9 4 8 2 6
6 8 4 6 4 6 2 4
6 9 4 7 4 7 2 5
6 8 4 6 4 6 2 4
12 12 10 10 8 8 6 6
10 10 8 8 6 6 4 4
23 10 21 8 19 6 17 4
12 16 10 14 8 12 6 10
11 13 9 11 8 10 6 8
13 44 11 42 8 39 6 37
9 14 7 12 5 10 3 8
46 59 44 57 43 56 41 54
36 35 34 33 32 31 30 29
14 27 12 25 11 24 9 22
9 13 7 11 6 10 4 8
13 12 11 10 8 7 6 5
8 19 6 17 5 16 3 14
13 13 11 11 8 8 6 6
17 17 15 15 13 13 11 11
7 8 5 6 4 5 2 3
14 20 12 18 11 17 9 15
12 14 10 12 9 11 7 9
8 7 6 5 5 4 3 2
8 13 6 11 6 11 4 9
10 10 8 8 7 7 5 5
14 22 12 20 9 17 7 15
10 13 8 11 7 10 5 8
17 26 15 24 13 22 11 20
11 24 9 22 7 20 5 18
12 17 10 15 9 14 7 12
9 10 7 8 5 6 3 4
17 19 15 17 14 16 12 14
7 13 5 11 4 10 2 8
9 9 7 7 5 5 3 3
10 20 8 18 5 15 3 13
14 17 12 15 11 14 9 12
24 18 22 16 20 14 18 12
11 12 9 10 8 9 6 7
7 27 5 25 4 24 2 22
6 11 4 9 4 9 2 7
7 24 5 22 5 22 3 20
10 15 8 13 7 12 5 10
15 17 13 15 12 14 10 12
9 20 7 18 5 16 3 14
15 21 13 19 12 18 10 16
7 14 5 12 4 11 2 9
16 27 14 25 13 24 11 22
9 10 7 8 5 6 3 4
14 13 12 11 11 10 9 8
7 11 5 9 5 9 3 7
13 24 11 22 11 22 9 20
11 18 9 16 8 15 6 13
7 15 5 13 4 12 2 10
12 11 10 9 7 6 5 4
11 16 9 14 8 13 6 11
16 20 14 18 12 16 10 14
13 14 11 12 9 10 7 8
7 9 5 7 5 7 3 5
13 22 11 20 10 19 8 17
13 16 11 14 8 11 6 9
20 15 18 13 16 11 14 9
11 12 9 10 8 9 6 7
9 12 7 10 6 9 4 7
16 14 14 12 12 10 10 8
18 23 16 21 15 20 13 18
7 25 5 23 5 23 3 21
12 12 10 10 7 7 5 5
10 25 8 23 7 22 5 20
11 24 9 22 7 20 5 18
7 12 5 10 4 9 2 7
14 19 12 17 9 14 7 12
12 15 10 13 7 10 5 8
9 19 7 17 7 17 5 15
15 17 13 15 11 13 9 11
20 27 18 25 16 23 14 21
11 15 9 13 7 11 5 9
20 26 18 24 16 22 14 20
14 14 12 12 10 10 8 8
13 9 11 7 10 6 8 4
10 10 8 8 6 6 4 4
12 41 10 39 9 38 7 36
7 10 5 8 5 8 3 6
12 10 10 8 9 7 7 5
14 16 12 14 10 12 8 10
11 22 9 20 8 19 6 17
26 35 24 33 22 31 20 29
9 12 7 10 5 8 3 6
10 11 8 9 5 6 3 4
32 30 30 28 28 26 26 24
15 19 13 17 12 16 10 14
12 11 10 9 8 7 6 5
18 23 16 21 15 20 13 18
25 36 23 34 22 33 20 31
10 27 8 25 7 24 5 22
13 18 11 16 10 15 8 13
13 18 11 16 9 14 7 12
18 32 16 30 15 29 13 27
7 10 5 8 5 8 3 6
10 10 8 8 8 8 6 6
12 11 10 9 9 8 7 6
9 11 7 9 6 8 4 6
12 15 10 13 7 10 5 8
7 8 5 6 4 5 2 3
7 39 5 37 4 36 2 34
14 24 12 22 10 20 8 18
15 10 13 8 11 6 9 4
34 31 32 29 31 28 29 26
11 21 9 19 8 18 6 16
24 29 22 27 21 26 19 24
14 33 12 31 10 29 8 27
18 22 16 20 14 18 12 16
9 11 7 9 6 8 4 6
17 23 15 21 10 16 8 14
7 16 5 14 4 13 2 11
8 12 6 10 5 9 3 7
29 35 27 33 25 31 23 29
16 10 14 8 12 6 10 4
21 19 19 17 17 15 15 13
12 16 10 14 10 14 8 12
17 15 15 13 13 11 11 9
15 12 13 10 11 8 9 6
6 6 4 4 4 4 2 2
23 23 21 21 19 19 17 17
21 35 19 33 17 31 15 29
16 38 14 36 12 34 10 32
9 8 7 6 6 5 4 3
14 40 12 38 10 36 8 34
6 47 4 45 4 45 2 43
17 13 15 11 12 8 10 6
13 16 11 14 10 13 8 11
11 17 9 15 8 14 6 12
7 11 5 9 4 8 2 6
11 9 9 7 8 6 6 4
12 10 10 8 9 7 7 5
11 9 9 7 7 5 5 3
18 24 16 22 15 21 13 19
11 10 9 8 6 5 4 3
7 14 5 12 4 11 2 9
10 11 8 9 5 6 3 4
22 28 20 26 19 25 17 23
6 6 4 4 4 4 2 2
7 15 5 13 4 12 2 10
12 22 10 20 8 18 6 16
15 17 13 15 11 13 9 11
8 8 6 6 5 5 3 3
10 9 8 7 6 5 4 3
9 9 7 7 5 5 3 3
8 14 6 12 5 11 3 9
15 17 13 15 11 13 9 11
14 18 12 16 10 14 8 12
9 16 7 14 5 12 3 10
11 15 9 13 7 11 5 9
12 9 10 7 8 5 6 3
8 13 6 11 4 9 2 7
12 13 10 11 8 9 6 7
16 25 14 23 12 21 10 19
7 9 5 7 4 6 2 4
20 25 18 23 15 20 13 18
11 11 9 9 7 7 5 5
21 33 19 31 18 30 16 28
11 27 9 25 7 23 5 21
10 23 8 21 5 18 3 16
9 10 7 8 5 6 3 4
12 18 10 16 8 14 6 12
9 10 7 8 5 6 3 4
9 24 7 22 5 20 3 18
8 7 6 5 5 4 3 2
7 10 5 8 4 7 2 5
17 13 15 11 14 10 12 8
15 62 13 60 10 57 8 55
10 9 8 7 7 6 5 4
9 17 7 15 6 14 4 12
11 17 9 15 7 13 5 11
9 27 7 25 6 24 4 22
7 12 5 10 4 9 2 7
11 4 9 2 7 0 5 -2
8 18 6 16 4 14 2 12
11 11 9 9 7 7 5 5
11 11 9 9 7 7 5 5
16 24 14 22 12 20 10 18
11 14 9 12 6 9 4 7
25 20 23 18 20 15 18 13
8 7 6 5 5 4 3 2
11 16 9 14 7 12 5 10
10 16 8 14 8 14 6 12
14 8 12 6 11 5 9 3
12 14 10 12 9 11 7 9
15 13 13 11 12 10 10 8
7 19 5 17 4 16 2 14
11 13 9 11 6 8 4 6
9 7 7 5 6 4 4 2
7 11 5 9 5 9 3 7
6 7 4 5 4 5 2 3
7 8 5 6 4 5 2 3
12 26 10 24 8 22 6 20
9 9 7 7 5 5 3 3
11 23 9 21 8 20 6 18
8 12 6 10 4 8 2 6
9 25 7 23 5 21 3 19
11 32 9 30 8 29 6 27
10 23 8 21 6 19 4 17
13 12 11 10 8 7 6 5
12 14 10 12 6 8 4 6
11 25 9 23 7 21 5 19
19 14 17 12 15 10 13 8
8 7 6 5 5 4 3 2
7 11 5 9 4 8 2 6
18 16 16 14 14 12 12 10
6 15 4 13 4 13 2 11
9 9 7 7 5 5 3 3
14 32 12 30 12 30 10 28
12 12 10 10 10 10 8 8
9 9 7 7 6 6 4 4
9 31 7 29 5 27 3 25
10 15 8 13 7 12 5 10
15 25 13 23 11 21 9 19
8 10 6 8 6 8 4 6
8 8 6 6 5 5 3 3
15 43 13 41 13 41 11 39
29 22 27 20 26 19 24 17
12 9 10 7 8 5 6 3
10 17 8 15 8 15 6 13
11 20 9 18 7 16 5 14
11 11 9 9 8 8 6 6
7 14 5 12 4 11 2 9
19 20 17 18 15 16 13 14
10 13 8 11 6 9 4 7
6 9 4 7 4 7 2 5
13 22 11 20 9 18 7 16
16 19 14 17 13 16 11 14
10 13 8 11 6 9 4 7
11 20 9 18 8 17 6 15
12 21 10 19 9 18 7 16
16 24 14 22 12 20 10 18
8 8 6 6 5 5 3 3
9 12 7 10 5 8 3 6
8 23 6 21 4 19 2 17
50 43 48 41 47 40 45 38
11 16 9 14 7 12 5 10
21 17 19 15 18 14 16 12
9 25 7 23 6 22 4 20
22 18 20 16 19 15 17 13
9 9 7 7 5 5 3 3
7 12 5 10 4 9 2 7
14 12 12 10 12 10 10 8
17 13 15 11 14 10 12 8
9 26 7 24 6 23 4 21
7 8 5 6 4 5 2 3
7 14 5 12 4 11 2 9
11 73 9 71 8 70 6 68
9 13 7 11 5 9 3 7
9 9 7 7 5 5 3 3
9 25 7 23 5 21 3 19
19 48 17 46 15 44 13 42
21 16 19 14 17 12 15 10
6 8 4 6 4 6 2 4
8 13 6 11 6 11 4 9
7 9 5 7 4 6 2 4
13 23 11 21 10 20 8 18
8 8 6 6 5 5 3 3
12 15 10 13 6 9 4 7
15 28 13 26 11 24 9 22
14 14 12 12 9 9 7 7
18 44 16 42 13 39 11 37
22 60 20 58 18 56 16 54
9 13 7 11 6 10 4 8
11 11 9 9 7 7 5 5
13 23 11 21 9 19 7 17
11 10 9 8 7 6 5 4
10 43 8 41 7 40 5 38
15 11 13 9 11 7 9 5
8 13 6 11 5 10 3 8
10 11 8 9 5 6 3 4
10 8 8 6 7 5 5 3
9 14 7 12 5 10 3 8
9 16 7 14 5 12 3 10
7 10 5 8 4 7 2 5
10 11 8 9 6 7 4 5
12 16 10 14 10 14 8 12
14 18 12 16 10 14 8 12
14 38 12 36 11 35 9 33
7 17 5 15 4 14 2 12
10 13 8 11 7 10 5 8
19 24 17 22 16 21 14 19
14 18 12 16 9 13 7 11
17 18 15 16 13 14 11 12
11 12 9 10 7 8 5 6
6 22 4 20 4 20 2 18
24 15 22 13 20 11 18 9
10 11 8 9 5 6 3 4
7 14 5 12 4 11 2 9
20 15 18 13 15 10 13 8
11 13 9 11 6 8 4 6
11 11 9 9 6 6 4 4
16 18 14 16 12 14 10 12
11 12 9 10 6 7 4 5
11 9 9 7 7 5 5 3
16 16 14 14 14 14 12 12
11 9 9 7 8 6 6 4
10 11 8 9 5 6 3 4
10 11 8 9 5 6 3 4
8 9 6 7 5 6 3 4
8 8 6 6 5 5 3 3
20 26 18 24 17 23 15 21
13 18 11 16 9 14 7 12
8 10 6 8 5 7 3 5
8 10 6 8 5 7 3 5
7 8 5 6 4 5 2 3
9 16 7 14 5 12 3 10
12 9 10 7 8 5 6 3
9 14 7 12 6 11 4 9
7 11 5 9 4 8 2 6
13 12 11 10 8 7 6 5
8 9 6 7 5 6 3 4
20 22 18 20 16 18 14 16
9 18 7 16 7 16 5 14
12 20 10 18 9 17 7 15
11 22 9 20 8 19 6 17
11 10 9 8 7 6 5 4
22 30 20 28 19 27 17 25
8 14 6 12 5 11 3 9
11 9 9 7 7 5 5 3
7 9 5 7 5 7 3 5
12 15 10 13 8 11 6 9
16 30 14 28 12 26 10 24
6 7 4 5 4 5 2 3
12 13 10 11 8 9 6 7
9 11 7 9 6 8 4 6
13 19 11 17 8 14 6 12
10 11 8 9 6 7 4 5
8 17 6 15 5 14 3 12
10 30 8 28 7 27 5 25
11 14 9 12 7 10 5 8
12 11 10 9 7 6 5 4
24 27 22 25 19 22 17 20
10 16 8 14 6 12 4 10
25 42 23 40 21 38 19 36
7 8 5 6 4 5 2 3
7 9 5 7 4 6 2 4
10 9 8 7 6 5 4 3
11 7 9 5 8 4 6 2
9 7 7 5 6 4 4 2
9 11 7 9 5 7 3 5
7 8 5 6 4 5 2 3
9 11 7 9 6 8 4 6
11 12 9 10 7 8 5 6
7 10 5 8 4 7 2 5
8 11 6 9 5 8 3 6
12 9 10 7 8 5 6 3
9 12 7 10 5 8 3 6
9 9 7 7 5 5 3 3
7 8 5 6 4 5 2 3
7 8 5 6 4 5 2 3
7 8 5 6 4 5 2 3
8 7 6 5 5 4 3 2
10 9 8 7 6 5 4 3
8 10 6 8 5 7 3 5
8 10 6 8 4 6 2 4
8 8 6 6 5 5 3 3
7 8 5 6 4 5 2 3
10 9 8 7 6 5 4 3
8 8 6 6 5 5 3 3
12 9 10 7 8 5 6 3
8 7 6 5 5 4 3 2
10 12 8 10 6 8 4 6
8 7 6 5 5 4 3 2
8 9 6 7 5 6 3 4
17 17 15 15 12 12 10 10
7 7 5 5 5 5 3 3
6 7 4 5 4 5 2 3
13 13 11 11 9 9 7 7
17 16 15 14 12 11 10 9
13 12 11 10 8 7 6 5
11 13 9 11 8 10 6 8
11 13 9 11 6 8 4 6
10 11 8 9 5 6 3 4
15 16 13 14 11 12 9 10
12 10 10 8 8 6 6 4
9 9 7 7 5 5 3 3
10 9 8 7 6 5 4 3
19 13 17 11 16 10 14 8
10 8 8 6 7 5 5 3
8 10 6 8 4 6 2 4
8 7 6 5 5 4 3 2
14 14 12 12 10 10 8 8
6 7 4 5 4 5 2 3
9 13 7 11 5 9 3 7
6 8 4 6 4 6 2 4
9 9 7 7 5 5 3 3
9 25 7 23 5 21 3 19
9 22 7 20 6 19 4 17
10 14 8 12 6 10 4 8
6 30 4 28 4 28 2 26
9 13 7 11 6 10 4 8
12 12 10 10 7 7 5 5
14 16 12 14 10 12 8 10
14 12 12 10 11 9 9 7
8 32 6 30 5 29 3 27
10 10 8 8 7 7 5 5
22 23 20 21 19 20 17 18
7 11 5 9 4 8 2 6
7 11 5 9 4 8 2 6
6 6 4 4 4 4 2 2
12 26 10 24 8 22 6 20
10 10 8 8 8 8 6 6
9 7 7 5 6 4 4 2
14 14 12 12 9 9 7 7
23 23 21 21 17 17 15 15
8 9 6 7 5 6 3 4
19 25 17 23 14 20 12 18
10 22 8 20 6 18 4 16
11 11 9 9 8 8 6 6
20 19 18 17 17 16 15 14
6 7 4 5 4 5 2 3
12 20 10 18 7 15 5 13
13 12 11 10 9 8 7 6
12 9 10 7 9 6 7 4
12 28 10 26 10 26 8 24
22 28 20 26 18 24 16 22
10 12 8 10 8 10 6 8
8 10 6 8 6 8 4 6
10 12 8 10 8 10 6 8
36 33 34 31 32 29 30 27
36 33 34 31 32 29 30 27
12 -12 10 -14 8 -16 6 -18
8 10 6 8 6 8 4 6
22 42 20 40 20 40 18 38
15 28 13 26 10 23 8 21
16 29 14 27 11 24 9 22
7 19 5 17 4 16 2 14
7 11 5 9 4 8 2 6
6 6 4 4 4 4 2 2
11 18 9 16 8 15 6 13
8 10 6 8 5 7 3 5
10 11 8 9 6 7 4 5
7 9 5 7 4 6 2 4
23 34 21 32 19 30 17 28
12 19 10 17 7 14 5 12
9 13 7 11 5 9 3 7
15 17 13 15 11 13 9 11
6 6 4 4 4 4 2 2
12 13 10 11 9 10 7 8
17 18 15 16 14 15 12 13
15 40 13 38 12 37 10 35
7 8 5 6 4 5 2 3
38 30 36 28 34 26 32 24
8 15 6 13 5 12 3 10
18 30 16 28 14 26 12 24
15 13 13 11 11 9 9 7
11 10 9 8 8 7 6 5
13 15 11 13 10 12 8 10
6 9 4 7 4 7 2 5
8 10 6 8 4 6 2 4
15 18 13 16 9 12 7 10
11 10 9 8 6 5 4 3
12 12 10 10 8 8 6 6
13 12 11 10 8 7 6 5
14 32 12 30 9 27 7 25
19 17 17 15 15 13 13 11
13 14 11 12 7 8 5 6
14 12 12 10 11 9 9 7
8 9 6 7 5 6 3 4
11 35 9 33 6 30 4 28
17 19 15 17 14 16 12 14
12 18 10 16 9 15 7 13
7 13 5 11 5 11 3 9
11 25 9 23 6 20 4 18
14 21 12 19 11 18 9 16
10 26 8 24 7 23 5 21
15 11 13 9 10 6 8 4
16 38 14 36 13 35 11 33
13 16 11 14 10 13 8 11
12 9 10 7 9 6 7 4
8 8 6 6 5 5 3 3
9 9 7 7 5 5 3 3
16 42 14 40 12 38 10 36
18 47 16 45 15 44 13 42
15 11 13 9 11 7 9 5
19 23 17 21 15 19 13 17
20 25 18 23 17 22 15 20
12 23 10 21 10 21 8 19
6 9 4 7 4 7 2 5
7 8 5 6 4 5 2 3
29 33 27 31 26 30 24 28
9 41 7 39 5 37 3 35
8 7 6 5 5 4 3 2
10 25 8 23 7 22 5 20
18 12 16 10 14 8 12 6
8 11 6 9 5 8 3 6
9 23 7 21 5 19 3 17
20 26 18 24 17 23 15 21
12 18 10 16 8 14 6 12
19 85 17 83 14 80 12 78
26 38 24 36 23 35 21 33
34 63 32 61 32 61 30 59
14 19 12 17 10 15 8 13
15 21 13 19 10 16 8 14
16 14 14 12 12 10 10 8
14 28 12 26 10 24 8 22
18 35 16 33 11 28 9 26
14 13 12 11 10 9 8 7
10 17 8 15 4 11 2 9
12 14 10 12 7 9 5 7
11 11 9 9 7 7 5 5
7 9 5 7 4 6 2 4
9 10 7 8 5 6 3 4
9 16 7 14 5 12 3 10
9 17 7 15 6 14 4 12
7 8 5 6 4 5 2 3
7 19 5 17 4 16 2 14
12 12 10 10 6 6 4 4
10 11 8 9 6 7 4 5
12 12 10 10 9 9 7 7
7 9 5 7 5 7 3 5
9 16 7 14 5 12 3 10
12 9 10 7 9 6 7 4
14 23 12 21 9 18 7 16
11 11 9 9 7 7 5 5
20 21 18 19 15 16 13 14
10 11 8 9 6 7 4 5
10 17 8 15 6 13 4 11
10 11 8 9 5 6 3 4
10 22 8 20 7 19 5 17
15 14 13 12 10 9 8 7
9 14 7 12 6 11 4 9
7 20 5 18 4 17 2 15
12 16 10 14 8 12 6 10
14 13 12 11 10 9 8 7
13 11 11 9 8 6 6 4
8 11 6 9 5 8 3 6
13 27 11 25 9 23 7 21
13 8 11 6 10 5 8 3
14 9 12 7 11 6 9 4
9 8 7 6 6 5 4 3
10 31 8 29 7 28 5 26
8 7 6 5 6 5 4 3
6 7 4 5 4 5 2 3
13 11 11 9 9 7 7 5
16 15 14 13 11 10 9 8
18 18 16 16 14 14 12 12
13 19 11 17 9 15 7 13
11 10 9 8 9 8 7 6
11 19 9 17 8 16 6 14
12 24 10 22 7 19 5 17
17 25 15 23 14 22 12 20
14 10 12 8 9 5 7 3
13 9 11 7 10 6 8 4
