original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
8 10 6 8 4 6 2 4
10 10 8 8 6 6 4 4
8 16 6 14 4 12 2 10
13 11 11 9 7 5 5 3
10 9 8 7 7 6 5 4
8 9 6 7 5 6 3 4
9 9 7 7 6 6 4 4
12 19 10 17 10 17 8 15
12 13 10 11 9 10 7 8
6 6 4 4 4 4 2 2
9 9 7 7 7 7 5 5
8 8 6 6 6 6 4 4
19 21 17 19 17 19 15 17
8 13 6 11 5 10 3 8
8 11 6 9 6 9 4 7
12 10 10 8 8 6 6 4
6 8 4 6 4 6 2 4
12 29 10 27 9 26 7 24
6 6 4 4 4 4 2 2
11 30 9 28 6 25 4 23
11 9 9 7 7 5 5 3
10 22 8 20 8 20 6 18
8 8 6 6 6 6 4 4
10 10 8 8 6 6 4 4
10 12 8 10 6 8 4 6
9 18 7 16 6 15 4 13
10 11 8 9 5 6 3 4
6 9 4 7 4 7 2 5
9 8 7 6 6 5 4 3
10 9 8 7 7 6 5 4
12 14 10 12 8 10 6 8
9 20 7 18 6 17 4 15
14 13 12 11 9 8 7 6
10 12 8 10 6 8 4 6
14 13 12 11 7 6 5 4
10 12 8 10 8 10 6 8
10 9 8 7 7 6 5 4
6 6 4 4 4 4 2 2
14 41 12 39 10 37 8 35
6 6 4 4 4 4 2 2
12 23 10 21 9 20 7 18
7 8 5 6 4 5 2 3
12 18 10 16 8 14 6 12
6 7 4 5 4 5 2 3
7 8 5 6 4 5 2 3
6 6 4 4 4 4 2 2
10 12 8 10 6 8 4 6
6 6 4 4 4 4 2 2
10 14 8 12 6 10 4 8
6 13 4 11 4 11 2 9
7 13 5 11 4 10 2 8
7 8 5 6 5 6 3 4
10 12 8 10 8 10 6 8
9 10 7 8 7 8 5 6
16 12 14 10 10 6 8 4
10 9 8 7 7 6 5 4
9 12 7 10 4 7 2 5
9 12 7 10 4 7 2 5
11 13 9 11 5 7 3 5
11 10 9 8 6 5 4 3
10 9 8 7 6 5 4 3
9 11 7 9 5 7 3 5
7 8 5 6 4 5 2 3
14 16 12 14 10 12 8 10
11 14 9 12 7 10 5 8
11 14 9 12 8 11 6 9
14 16 12 14 11 13 9 11
8 20 6 18 5 17 3 15
23 20 21 18 20 17 18 15
14 16 12 14 10 12 8 10
11 11 9 9 7 7 5 5
17 24 15 22 14 21 12 19
9 12 7 10 6 9 4 7
15 16 13 14 11 12 9 10
8 10 6 8 4 6 2 4
9 12 7 10 6 9 4 7
10 10 8 8 8 8 6 6
9 10 7 8 6 7 4 5
6 10 4 8 4 8 2 6
9 9 7 7 6 6 4 4
15 20 13 18 9 14 7 12
7 8 5 6 4 5 2 3
15 4 13 2 11 0 9 -2
9 8 7 6 6 5 4 3
23 0 21 -2 20 -3 18 -5
13 16 11 14 8 11 6 9
9 10 7 8 6 7 4 5
6 6 4 4 4 4 2 2
17 17 15 15 13 13 11 11
15 14 13 12 11 10 9 8
12 14 10 12 10 12 8 10
9 9 7 7 5 5 3 3
7 10 5 8 4 7 2 5
9 9 7 7 5 5 3 3
8 7 6 5 5 4 3 2
12 12 10 10 8 8 6 6
9 8 7 6 6 5 4 3
14 14 12 12 12 12 10 10
10 12 8 10 6 8 4 6
12 12 10 10 10 10 8 8
8 16 6 14 6 14 4 12
11 10 9 8 7 6 5 4
21 20 19 18 18 17 16 15
8 9 6 7 6 7 4 5
11 11 9 9 7 7 5 5
16 22 14 20 10 16 8 14
7 9 5 7 5 7 3 5
9 13 7 11 6 10 4 8
11 11 9 9 9 9 7 7
7 10 5 8 4 7 2 5
8 10 6 8 4 6 2 4
15 17 13 15 11 13 9 11
8 10 6 8 6 8 4 6
6 7 4 5 4 5 2 3
10 10 8 8 8 8 6 6
10 9 8 7 7 6 5 4
9 12 7 10 7 10 5 8
21 25 19 23 17 21 15 19
11 9 9 7 9 7 7 5
13 16 11 14 10 13 8 11
7 8 5 6 4 5 2 3
8 10 6 8 6 8 4 6
8 9 6 7 5 6 3 4
10 10 8 8 8 8 6 6
6 6 4 4 4 4 2 2
10 9 8 7 7 6 5 4
8 7 6 5 5 4 3 2
16 20 14 18 10 14 8 12
10 8 8 6 6 4 4 2
8 10 6 8 6 8 4 6
6 6 4 4 4 4 2 2
8 7 6 5 5 4 3 2
6 6 4 4 4 4 2 2
12 12 10 10 7 7 5 5
8 15 6 13 5 12 3 10
6 6 4 4 4 4 2 2
7 8 5 6 4 5 2 3
7 8 5 6 4 5 2 3
11 23 9 21 9 21 7 19
11 12 9 10 8 9 6 7
14 14 12 12 12 12 10 10
6 6 4 4 4 4 2 2
9 16 7 14 5 12 3 10
10 8 8 6 6 4 4 2
8 11 6 9 6 9 4 7
6 6 4 4 4 4 2 2
15 12 13 10 8 5 6 3
12 12 10 10 10 10 8 8
7 10 5 8 4 7 2 5
10 11 8 9 5 6 3 4
10 11 8 9 5 6 3 4
17 15 15 13 13 11 11 9
9 12 7 10 6 9 4 7
12 12 10 10 7 7 5 5
7 13 5 11 4 10 2 8
8 8 6 6 6 6 4 4
14 14 12 12 8 8 6 6
9 9 7 7 5 5 3 3
13 11 11 9 7 5 5 3
6 6 4 4 4 4 2 2
45 51 43 49 42 48 40 46
8 8 6 6 6 6 4 4
8 10 6 8 4 6 2 4
6 6 4 4 4 4 2 2
14 15 12 13 12 13 10 11
8 8 6 6 6 6 4 4
20 20 18 18 16 16 14 14
8 10 6 8 4 6 2 4
9 11 7 9 5 7 3 5
11 10 9 8 9 8 7 6
8 9 6 7 6 7 4 5
9 12 7 10 6 9 4 7
11 11 9 9 9 9 7 7
10 14 8 12 4 8 2 6
17 20 15 18 15 18 13 16
8 7 6 5 5 4 3 2
14 14 12 12 8 8 6 6
10 13 8 11 6 9 4 7
7 8 5 6 4 5 2 3
11 12 9 10 6 7 4 5
11 11 9 9 7 7 5 5
12 12 10 10 6 6 4 4
17 18 15 16 11 12 9 10
6 6 4 4 4 4 2 2
6 6 4 4 4 4 2 2
11 11 9 9 7 7 5 5
10 11 8 9 5 6 3 4
18 17 16 15 15 14 13 12
14 16 12 14 10 12 8 10
15 18 13 16 12 15 10 13
9 9 7 7 5 5 3 3
14 14 12 12 12 12 10 10
8 8 6 6 6 6 4 4
18 22 16 20 16 20 14 18
18 22 16 20 13 17 11 15
9 8 7 6 6 5 4 3
22 20 20 18 18 16 16 14
23 23 21 21 19 19 17 17
10 12 8 10 6 8 4 6
10 10 8 8 6 6 4 4
8 8 6 6 6 6 4 4
14 13 12 11 7 6 5 4
6 6 4 4 4 4 2 2
10 12 8 10 6 8 4 6
8 10 6 8 4 6 2 4
9 10 7 8 6 7 4 5
13 17 11 15 8 12 6 10
10 10 8 8 6 6 4 4
23 21 21 19 16 14 14 12
7 8 5 6 4 5 2 3
14 17 12 15 10 13 8 11
19 20 17 18 16 17 14 15
35 30 33 28 29 24 27 22
9 9 7 7 5 5 3 3
10 10 8 8 8 8 6 6
12 19 10 17 8 15 6 13
13 12 11 10 8 7 6 5
8 8 6 6 6 6 4 4
11 14 9 12 6 9 4 7
10 14 8 12 5 9 3 7
7 8 5 6 4 5 2 3
9 9 7 7 5 5 3 3
8 10 6 8 4 6 2 4
6 6 4 4 4 4 2 2
9 15 7 13 5 11 3 9
10 8 8 6 8 6 6 4
11 17 9 15 6 12 4 10
12 11 10 9 9 8 7 6
18 22 16 20 15 19 13 17
13 10 11 8 10 7 8 5
12 19 10 17 9 16 7 14
11 11 9 9 7 7 5 5
6 7 4 5 4 5 2 3
11 13 9 11 5 7 3 5
8 7 6 5 5 4 3 2
16 17 14 15 14 15 12 13
9 7 7 5 7 5 5 3
9 9 7 7 5 5 3 3
11 10 9 8 9 8 7 6
6 8 4 6 4 6 2 4
6 6 4 4 4 4 2 2
16 16 14 14 13 13 11 11
6 6 4 4 4 4 2 2
17 16 15 14 14 13 12 11
9 13 7 11 6 10 4 8
11 9 9 7 7 5 5 3
10 22 8 20 7 19 5 17
17 17 15 15 12 12 10 10
12 12 10 10 10 10 8 8
8 8 6 6 6 6 4 4
13 13 11 11 9 9 7 7
8 26 6 24 5 23 3 21
8 7 6 5 5 4 3 2
6 6 4 4 4 4 2 2
8 18 6 16 5 15 3 13
10 17 8 15 8 15 6 13
12 14 10 12 8 10 6 8
17 16 15 14 10 9 8 7
11 20 9 18 7 16 5 14
10 11 8 9 5 6 3 4
12 14 10 12 8 10 6 8
16 11 14 9 11 6 9 4
11 14 9 12 8 11 6 9
9 18 7 16 5 14 3 12
16 34 14 32 13 31 11 29
9 9 7 7 5 5 3 3
8 10 6 8 4 6 2 4
9 12 7 10 6 9 4 7
13 15 11 13 7 9 5 7
22 39 20 37 17 34 15 32
7 16 5 14 4 13 2 11
11 14 9 12 6 9 4 7
10 9 8 7 7 6 5 4
9 10 7 8 6 7 4 5
7 9 5 7 5 7 3 5
8 8 6 6 6 6 4 4
