original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
5 4 3 2 8 7 6 5
7 7 5 5 10 10 8 8
4 5 2 3 7 8 5 6
29 20 27 18 31 22 29 20
8 7 6 5 12 11 10 9
14 18 12 16 17 21 15 19
5 5 3 3 7 7 5 5
11 10 9 8 14 13 12 11
7 6 5 4 10 9 8 7
8 9 6 7 11 12 9 10
14 18 12 16 17 21 15 19
21 29 19 27 23 31 21 29
13 15 11 13 16 18 14 16
5 5 3 3 7 7 5 5
11 16 9 14 14 19 12 17
5 5 3 3 7 7 5 5
6 6 4 4 8 8 6 6
15 12 13 10 18 15 16 13
8 7 6 5 11 10 9 8
8 12 6 10 10 14 8 12
7 7 5 5 9 9 7 7
10 7 8 5 13 10 11 8
14 13 12 11 17 16 15 14
10 10 8 8 14 14 12 12
7 7 5 5 11 11 9 9
12 13 10 11 14 15 12 13
18 27 16 25 20 29 18 27
11 11 9 9 14 14 12 12
5 5 3 3 9 9 7 7
6 5 4 3 8 7 6 5
17 24 15 22 20 27 18 25
13 17 11 15 16 20 14 18
11 13 9 11 13 15 11 13
13 13 11 11 15 15 13 13
20 31 18 29 24 35 22 33
7 9 5 7 11 13 9 11
5 5 3 3 9 9 7 7
7 8 5 6 9 10 7 8
6 6 4 4 8 8 6 6
9 12 7 10 12 15 10 13
11 12 9 10 21 22 19 20
5 6 3 4 8 9 6 7
28 28 26 26 31 31 29 29
10 10 8 8 14 14 12 12
8 7 6 5 13 12 11 10
5 6 3 4 8 9 6 7
7 8 5 6 10 11 8 9
7 8 5 6 10 11 8 9
7 5 5 3 9 7 7 5
7 7 5 5 9 9 7 7
5 5 3 3 7 7 5 5
4 5 2 3 7 8 5 6
9 7 7 5 14 12 12 10
13 18 11 16 16 21 14 19
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
11 10 9 8 14 13 12 11
15 12 13 10 20 17 18 15
6 6 4 4 8 8 6 6
22 36 20 34 25 39 23 37
7 8 5 6 10 11 8 9
25 38 23 36 28 41 26 39
6 4 4 2 10 8 8 6
7 6 5 4 9 8 7 6
11 15 9 13 13 17 11 15
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
8 9 6 7 10 11 8 9
6 4 4 2 10 8 8 6
10 10 8 8 12 12 10 10
15 11 13 9 17 13 15 11
15 20 13 18 18 23 16 21
12 13 10 11 16 17 14 15
5 4 3 2 8 7 6 5
4 5 2 3 7 8 5 6
8 8 6 6 11 11 9 9
12 10 10 8 15 13 13 11
7 7 5 5 11 11 9 9
10 10 8 8 13 13 11 11
5 5 3 3 9 9 7 7
5 5 3 3 9 9 7 7
21 33 19 31 25 37 23 35
13 14 11 12 16 17 14 15
7 9 5 7 9 11 7 9
8 6 6 4 10 8 8 6
14 16 12 14 18 20 16 18
10 7 8 5 12 9 10 7
7 8 5 6 10 11 8 9
6 7 4 5 9 10 7 8
6 6 4 4 9 9 7 7
15 14 13 12 18 17 16 15
6 5 4 3 11 10 9 8
4 4 2 2 6 6 4 4
9 9 7 7 11 11 9 9
19 26 17 24 21 28 19 26
12 9 10 7 15 12 13 10
5 5 3 3 9 9 7 7
4 4 2 2 6 6 4 4
18 22 16 20 20 24 18 22
7 12 5 10 16 21 14 19
5 6 3 4 10 11 8 9
7 7 5 5 9 9 7 7
18 27 16 25 24 33 22 31
5 6 3 4 8 9 6 7
8 8 6 6 10 10 8 8
7 6 5 4 10 9 8 7
11 8 9 6 13 10 11 8
9 7 7 5 11 9 9 7
6 9 4 7 10 13 8 11
4 5 2 3 7 8 5 6
21 32 19 30 25 36 23 34
10 14 8 12 12 16 10 14
8 7 6 5 10 9 8 7
14 14 12 12 16 16 14 14
5 5 3 3 7 7 5 5
23 16 21 14 26 19 24 17
8 6 6 4 10 8 8 6
9 11 7 9 12 14 10 12
6 5 4 3 11 10 9 8
6 6 4 4 9 9 7 7
8 7 6 5 10 9 8 7
13 12 11 10 15 14 13 12
10 16 8 14 13 19 11 17
5 6 3 4 8 9 6 7
9 14 7 12 14 19 12 17
5 5 3 3 7 7 5 5
12 13 10 11 16 17 14 15
33 23 31 21 35 25 33 23
9 13 7 11 11 15 9 13
4 4 2 2 6 6 4 4
23 32 21 30 28 37 26 35
4 5 2 3 7 8 5 6
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
6 6 4 4 8 8 6 6
