original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
4 4 2 2 6 6 4 4
31 24 29 22 35 28 33 26
9 10 7 8 12 13 10 11
25 16 23 14 29 20 27 18
4 5 2 3 7 8 5 6
34 31 32 29 37 34 35 32
13 18 11 16 17 22 15 20
9 11 7 9 13 15 11 13
4 4 2 2 6 6 4 4
8 10 6 8 13 15 11 13
4 7 2 5 9 12 7 10
4 4 2 2 6 6 4 4
12 12 10 10 16 16 14 14
6 6 4 4 9 9 7 7
8 8 6 6 12 12 10 10
14 3 12 1 21 10 19 8
6 6 4 4 8 8 6 6
13 11 11 9 16 14 14 12
9 9 7 7 13 13 11 11
36 37 34 35 40 41 38 39
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
9 11 7 9 13 15 11 13
12 7 10 5 16 11 14 9
14 15 12 13 18 19 16 17
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
26 28 24 26 30 32 28 30
7 6 5 4 11 10 9 8
9 10 7 8 12 13 10 11
11 8 9 6 15 12 13 10
10 10 8 8 15 15 13 13
14 23 12 21 16 25 14 23
11 11 9 9 15 15 13 13
9 10 7 8 13 14 11 12
15 15 13 13 18 18 16 16
17 25 15 23 20 28 18 26
12 15 10 13 18 21 16 19
8 8 6 6 12 12 10 10
15 15 13 13 19 19 17 17
16 13 14 11 24 21 22 19
7 6 5 4 10 9 8 7
12 10 10 8 16 14 14 12
9 6 7 4 12 9 10 7
6 5 4 3 11 10 9 8
50 34 48 32 55 39 53 37
4 5 2 3 7 8 5 6
7 5 5 3 11 9 9 7
13 15 11 13 17 19 15 17
28 20 26 18 31 23 29 21
7 7 5 5 9 9 7 7
8 6 6 4 10 8 8 6
5 4 3 2 8 7 6 5
4 6 2 4 8 10 6 8
7 4 5 2 11 8 9 6
5 5 3 3 7 7 5 5
13 11 11 9 18 16 16 14
10 10 8 8 12 12 10 10
13 12 11 10 16 15 14 13
9 14 7 12 11 16 9 14
16 19 14 17 21 24 19 22
6 5 4 3 9 8 7 6
6 5 4 3 11 10 9 8
7 7 5 5 12 12 10 10
12 14 10 12 17 19 15 17
4 4 2 2 6 6 4 4
14 20 12 18 17 23 15 21
5 5 3 3 9 9 7 7
7 5 5 3 10 8 8 6
5 5 3 3 9 9 7 7
9 9 7 7 13 13 11 11
22 31 20 29 26 35 24 33
5 5 3 3 9 9 7 7
6 8 4 6 10 12 8 10
10 10 8 8 14 14 12 12
6 5 4 3 9 8 7 6
4 4 2 2 6 6 4 4
6 4 4 2 10 8 8 6
15 11 13 9 19 15 17 13
4 4 2 2 6 6 4 4
23 27 21 25 28 32 26 30
20 16 18 14 25 21 23 19
21 22 19 20 24 25 22 23
8 8 6 6 12 12 10 10
5 7 3 5 8 10 6 8
5 5 3 3 10 10 8 8
18 12 16 10 21 15 19 13
10 10 8 8 16 16 14 14
9 10 7 8 12 13 10 11
8 10 6 8 18 20 16 18
18 12 16 10 22 16 20 14
4 7 2 5 10 13 8 11
12 12 10 10 14 14 12 12
12 18 10 16 15 21 13 19
4 5 2 3 7 8 5 6
11 9 9 7 16 14 14 12
18 16 16 14 21 19 19 17
11 9 9 7 14 12 12 10
18 23 16 21 24 29 22 27
9 8 7 6 14 13 12 11
9 -12 7 -14 12 -9 10 -11
16 17 14 15 20 21 18 19
17 12 15 10 19 14 17 12
7 8 5 6 10 11 8 9
15 10 13 8 18 13 16 11
8 7 6 5 11 10 9 8
22 20 20 18 27 25 25 23
21 27 19 25 26 32 24 30
8 9 6 7 12 13 10 11
22 24 20 22 26 28 24 26
8 7 6 5 11 10 9 8
11 19 9 17 18 26 16 24
6 8 4 6 8 10 6 8
7 4 5 2 12 9 10 7
5 5 3 3 9 9 7 7
4 5 2 3 7 8 5 6
15 11 13 9 18 14 16 12
6 7 4 5 9 10 7 8
6 6 4 4 10 10 8 8
6 5 4 3 11 10 9 8
5 5 3 3 9 9 7 7
9 10 7 8 12 13 10 11
4 4 2 2 6 6 4 4
7 1 5 -1 11 5 9 3
6 5 4 3 9 8 7 6
18 16 16 14 23 21 21 19
17 16 15 14 21 20 19 18
11 11 9 9 14 14 12 12
5 4 3 2 8 7 6 5
5 6 3 4 10 11 8 9
15 15 13 13 19 19 17 17
6 7 4 5 13 14 11 12
7 5 5 3 13 11 11 9
6 5 4 3 9 8 7 6
35 34 33 32 40 39 38 37
10 11 8 9 15 16 13 14
5 5 3 3 9 9 7 7
24 16 22 14 27 19 25 17
10 10 8 8 17 17 15 15
7 7 5 5 11 11 9 9
8 10 6 8 11 13 9 11
9 11 7 9 14 16 12 14
6 6 4 4 9 9 7 7
24 24 22 22 28 28 26 26
5 6 3 4 10 11 8 9
9 14 7 12 11 16 9 14
4 6 2 4 8 10 6 8
9 13 7 11 15 19 13 17
9 10 7 8 12 13 10 11
4 4 2 2 6 6 4 4
5 7 3 5 8 10 6 8
12 11 10 9 15 14 13 12
5 7 3 5 9 11 7 9
16 20 14 18 20 24 18 22
7 6 5 4 12 11 10 9
19 11 17 9 23 15 21 13
13 13 11 11 16 16 14 14
6 7 4 5 9 10 7 8
7 11 5 9 10 14 8 12
4 5 2 3 7 8 5 6
15 9 13 7 19 13 17 11
5 8 3 6 8 11 6 9
18 14 16 12 21 17 19 15
10 11 8 9 14 15 12 13
29 20 27 18 33 24 31 22
12 12 10 10 16 16 14 14
6 6 4 4 12 12 10 10
45 35 43 33 51 41 49 39
10 7 8 5 15 12 13 10
5 5 3 3 9 9 7 7
22 19 20 17 26 23 24 21
8 7 6 5 11 10 9 8
8 10 6 8 11 13 9 11
5 5 3 3 9 9 7 7
4 4 2 2 6 6 4 4
21 14 19 12 25 18 23 16
5 4 3 2 8 7 6 5
22 30 20 28 26 34 24 32
5 7 3 5 9 11 7 9
7 6 5 4 10 9 8 7
16 23 14 21 19 26 17 24
9 8 7 6 13 12 11 10
10 7 8 5 13 10 11 8
19 13 17 11 23 17 21 15
8 8 6 6 12 12 10 10
9 9 7 7 13 13 11 11
11 8 9 6 15 12 13 10
6 5 4 3 9 8 7 6
11 11 9 9 15 15 13 13
17 17 15 15 21 21 19 19
21 13 19 11 24 16 22 14
8 7 6 5 13 12 11 10
4 5 2 3 7 8 5 6
4 4 2 2 6 6 4 4
6 -9 4 -11 10 -5 8 -7
8 10 6 8 12 14 10 12
21 22 19 20 25 26 23 24
6 8 4 6 10 12 8 10
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
12 11 10 9 15 14 13 12
15 19 13 17 18 22 16 20
5 5 3 3 9 9 7 7
9 8 7 6 12 11 10 9
11 8 9 6 14 11 12 9
19 26 17 24 22 29 20 27
27 24 25 22 34 31 32 29
16 21 14 19 24 29 22 27
11 10 9 8 15 14 13 12
4 5 2 3 7 8 5 6
8 8 6 6 12 12 10 10
7 7 5 5 9 9 7 7
9 6 7 4 12 9 10 7
7 8 5 6 12 13 10 11
25 20 23 18 29 24 27 22
9 7 7 5 11 9 9 7
12 17 10 15 16 21 14 19
14 9 12 7 18 13 16 11
6 7 4 5 10 11 8 9
13 13 11 11 16 16 14 14
12 12 10 10 17 17 15 15
20 17 18 15 22 19 20 17
14 13 12 11 19 18 17 16
4 5 2 3 7 8 5 6
16 18 14 16 20 22 18 20
6 5 4 3 10 9 8 7
6 5 4 3 9 8 7 6
11 18 9 16 15 22 13 20
5 7 3 5 10 12 8 10
17 16 15 14 20 19 18 17
9 11 7 9 11 13 9 11
26 25 24 23 31 30 29 28
4 5 2 3 7 8 5 6
5 5 3 3 9 9 7 7
10 10 8 8 14 14 12 12
15 19 13 17 19 23 17 21
20 12 18 10 24 16 22 14
10 13 8 11 13 16 11 14
20 12 18 10 23 15 21 13
9 11 7 9 14 16 12 14
20 26 18 24 24 30 22 28
9 9 7 7 12 12 10 10
17 26 15 24 21 30 19 28
13 15 11 13 17 19 15 17
10 10 8 8 13 13 11 11
11 13 9 11 16 18 14 16
13 9 11 7 17 13 15 11
6 8 4 6 10 12 8 10
13 10 11 8 18 15 16 13
16 16 14 14 20 20 18 18
11 10 9 8 15 14 13 12
20 18 18 16 25 23 23 21
24 15 22 13 27 18 25 16
12 11 10 9 18 17 16 15
22 33 20 31 26 37 24 35
16 18 14 16 20 22 18 20
24 17 22 15 29 22 27 20
10 8 8 6 13 11 11 9
16 20 14 18 20 24 18 22
4 4 2 2 6 6 4 4
6 5 4 3 10 9 8 7
8 8 6 6 13 13 11 11
35 21 33 19 39 25 37 23
8 8 6 6 12 12 10 10
9 6 7 4 12 9 10 7
15 12 13 10 18 15 16 13
15 12 13 10 25 22 23 20
34 28 32 26 39 33 37 31
7 9 5 7 11 13 9 11
4 4 2 2 6 6 4 4
7 6 5 4 10 9 8 7
10 13 8 11 13 16 11 14
19 24 17 22 24 29 22 27
24 14 22 12 29 19 27 17
6 6 4 4 8 8 6 6
5 5 3 3 9 9 7 7
10 13 8 11 15 18 13 16
5 4 3 2 8 7 6 5
7 5 5 3 10 8 8 6
6 7 4 5 9 10 7 8
34 21 32 19 37 24 35 22
4 -1 2 -3 8 3 6 1
34 58 32 56 43 67 41 65
19 20 17 18 24 25 22 23
4 5 2 3 7 8 5 6
25 25 23 23 28 28 26 26
23 24 21 22 27 28 25 26
11 8 9 6 15 12 13 10
8 8 6 6 12 12 10 10
5 6 3 4 8 9 6 7
31 22 29 20 35 26 33 24
23 23 21 21 27 27 25 25
4 4 2 2 6 6 4 4
7 6 5 4 12 11 10 9
8 6 6 4 12 10 10 8
6 -3 4 -5 8 -1 6 -3
11 9 9 7 15 13 13 11
14 14 12 12 20 20 18 18
53 36 51 34 56 39 54 37
9 10 7 8 14 15 12 13
14 12 12 10 17 15 15 13
23 25 21 23 27 29 25 27
17 17 15 15 22 22 20 20
12 11 10 9 15 14 13 12
12 11 10 9 15 14 13 12
7 6 5 4 10 9 8 7
8 7 6 5 11 10 9 8
12 13 10 11 14 15 12 13
20 16 18 14 22 18 20 16
4 4 2 2 6 6 4 4
34 39 32 37 37 42 35 40
12 8 10 6 15 11 13 9
16 26 14 24 23 33 21 31
11 7 9 5 14 10 12 8
12 12 10 10 16 16 14 14
11 12 9 10 13 14 11 12
16 14 14 12 18 16 16 14
4 4 2 2 6 6 4 4
8 9 6 7 12 13 10 11
7 -2 5 -4 12 3 10 1
8 4 6 2 14 10 12 8
9 15 7 13 12 18 10 16
18 17 16 15 22 21 20 19
11 14 9 12 14 17 12 15
9 -1 7 -3 12 2 10 0
7 9 5 7 10 12 8 10
17 17 15 15 24 24 22 22
8 9 6 7 12 13 10 11
7 8 5 6 11 12 9 10
11 18 9 16 15 22 13 20
17 16 15 14 22 21 20 19
6 8 4 6 10 12 8 10
10 14 8 12 15 19 13 17
11 9 9 7 15 13 13 11
5 4 3 2 8 7 6 5
4 5 2 3 7 8 5 6
6 6 4 4 9 9 7 7
11 9 9 7 15 13 13 11
7 7 5 5 10 10 8 8
9 7 7 5 13 11 11 9
14 14 12 12 17 17 15 15
5 7 3 5 11 13 9 11
8 7 6 5 11 10 9 8
6 7 4 5 10 11 8 9
12 11 10 9 16 15 14 13
12 10 10 8 15 13 13 11
17 15 15 13 19 17 17 15
9 7 7 5 11 9 9 7
10 9 8 7 14 13 12 11
5 4 3 2 7 6 5 4
23 19 21 17 25 21 23 19
11 8 9 6 15 12 13 10
8 8 6 6 10 10 8 8
18 18 16 16 23 23 21 21
5 6 3 4 10 11 8 9
5 5 3 3 9 9 7 7
19 16 17 14 22 19 20 17
26 24 24 22 30 28 28 26
11 10 9 8 15 14 13 12
9 9 7 7 13 13 11 11
6 4 4 2 10 8 8 6
19 18 17 16 25 24 23 22
6 6 4 4 9 9 7 7
20 -13 18 -15 26 -7 24 -9
15 10 13 8 19 14 17 12
15 15 13 13 21 21 19 19
10 13 8 11 13 16 11 14
7 8 5 6 10 11 8 9
21 10 19 8 35 24 33 22
44 66 42 64 46 68 44 66
21 30 19 28 25 34 23 32
17 15 15 13 19 17 17 15
5 4 3 2 8 7 6 5
6 4 4 2 10 8 8 6
27 30 25 28 30 33 28 31
6 5 4 3 8 7 6 5
9 25 7 23 14 30 12 28
31 43 29 41 35 47 33 45
8 7 6 5 10 9 8 7
17 10 15 8 20 13 18 11
9 8 7 6 14 13 12 11
20 20 18 18 22 22 20 20
8 7 6 5 11 10 9 8
12 8 10 6 14 10 12 8
8 7 6 5 16 15 14 13
22 16 20 14 29 23 27 21
14 14 12 12 16 16 14 14
6 5 4 3 9 8 7 6
33 25 31 23 37 29 35 27
10 12 8 10 13 15 11 13
11 14 9 12 15 18 13 16
4 6 2 4 9 11 7 9
6 9 4 7 15 18 13 16
16 14 14 12 20 18 18 16
25 35 23 33 30 40 28 38
10 10 8 8 13 13 11 11
7 7 5 5 9 9 7 7
7 7 5 5 9 9 7 7
4 4 2 2 6 6 4 4
16 12 14 10 18 14 16 12
5 5 3 3 7 7 5 5
12 8 10 6 14 10 12 8
11 13 9 11 15 17 13 15
12 19 10 17 16 23 14 21
10 13 8 11 13 16 11 14
9 10 7 8 14 15 12 13
7 7 5 5 11 11 9 9
19 16 17 14 22 19 20 17
6 6 4 4 10 10 8 8
4 4 2 2 6 6 4 4
5 6 3 4 9 10 7 8
11 10 9 8 15 14 13 12
19 13 17 11 24 18 22 16
8 10 6 8 11 13 9 11
18 20 16 18 22 24 20 22
17 21 15 19 20 24 18 22
7 9 5 7 10 12 8 10
20 16 18 14 23 19 21 17
6 5 4 3 8 7 6 5
6 5 4 3 9 8 7 6
4 7 2 5 9 12 7 10
5 -5 3 -7 9 -1 7 -3
14 13 12 11 20 19 18 17
7 7 5 5 12 12 10 10
21 20 19 18 25 24 23 22
10 12 8 10 14 16 12 14
13 11 11 9 16 14 14 12
9 9 7 7 12 12 10 10
9 15 7 13 16 22 14 20
7 8 5 6 11 12 9 10
13 19 11 17 18 24 16 22
15 15 13 13 24 24 22 22
21 20 19 18 29 28 27 26
7 6 5 4 10 9 8 7
4 4 2 2 6 6 4 4
9 10 7 8 14 15 12 13
16 15 14 13 21 20 19 18
6 5 4 3 9 8 7 6
21 22 19 20 24 25 22 23
4 6 2 4 8 10 6 8
9 8 7 6 16 15 14 13
7 8 5 6 12 13 10 11
75 48 73 46 80 53 78 51
14 16 12 14 17 19 15 17
10 9 8 7 15 14 13 12
7 7 5 5 9 9 7 7
19 14 17 12 22 17 20 15
20 19 18 17 23 22 21 20
5 5 3 3 9 9 7 7
17 19 15 17 21 23 19 21
19 13 17 11 24 18 22 16
23 18 21 16 27 22 25 20
30 28 28 26 36 34 34 32
35 38 33 36 41 44 39 42
5 6 3 4 8 9 6 7
19 19 17 17 23 23 21 21
9 7 7 5 13 11 11 9
11 18 9 16 14 21 12 19
16 14 14 12 20 18 18 16
22 23 20 21 29 30 27 28
34 22 32 20 36 24 34 22
11 9 9 7 16 14 14 12
10 8 8 6 13 11 11 9
11 9 9 7 16 14 14 12
10 10 8 8 14 14 12 12
14 12 12 10 19 17 17 15
4 4 2 2 6 6 4 4
30 28 28 26 34 32 32 30
6 6 4 4 9 9 7 7
4 4 2 2 6 6 4 4
18 21 16 19 21 24 19 22
21 21 19 19 25 25 23 23
5 4 3 2 8 7 6 5
6 7 4 5 11 12 9 10
11 11 9 9 15 15 13 13
7 7 5 5 12 12 10 10
5 2 3 0 9 6 7 4
8 8 6 6 12 12 10 10
8 12 6 10 10 14 8 12
18 16 16 14 22 20 20 18
5 5 3 3 7 7 5 5
5 7 3 5 12 14 10 12
10 10 8 8 12 12 10 10
11 11 9 9 14 14 12 12
18 26 16 24 21 29 19 27
33 31 31 29 37 35 35 33
11 11 9 9 15 15 13 13
5 6 3 4 10 11 8 9
4 4 2 2 6 6 4 4
9 7 7 5 12 10 10 8
6 7 4 5 9 10 7 8
10 14 8 12 19 23 17 21
6 4 4 2 10 8 8 6
19 20 17 18 22 23 20 21
7 7 5 5 10 10 8 8
32 29 30 27 34 31 32 29
16 13 14 11 20 17 18 15
5 0 3 -2 10 5 8 3
21 19 19 17 25 23 23 21
4 4 2 2 6 6 4 4
18 16 16 14 21 19 19 17
10 9 8 7 13 12 11 10
8 6 6 4 11 9 9 7
7 7 5 5 11 11 9 9
15 17 13 15 20 22 18 20
6 5 4 3 11 10 9 8
6 4 4 2 10 8 8 6
7 9 5 7 11 13 9 11
36 61 34 59 41 66 39 64
8 8 6 6 12 12 10 10
19 25 17 23 24 30 22 28
11 8 9 6 15 12 13 10
39 34 37 32 43 38 41 36
5 5 3 3 9 9 7 7
11 9 9 7 13 11 11 9
15 22 13 20 27 34 25 32
5 6 3 4 10 11 8 9
12 8 10 6 18 14 16 12
7 6 5 4 10 9 8 7
19 26 17 24 23 30 21 28
15 16 13 14 18 19 16 17
12 13 10 11 16 17 14 15
4 4 2 2 6 6 4 4
30 18 28 16 32 20 30 18
23 18 21 16 28 23 26 21
5 4 3 2 8 7 6 5
14 15 12 13 23 24 21 22
7 7 5 5 11 11 9 9
9 8 7 6 14 13 12 11
13 18 11 16 16 21 14 19
7 6 5 4 14 13 12 11
27 29 25 27 33 35 31 33
15 15 13 13 19 19 17 17
21 23 19 21 24 26 22 24
15 11 13 9 21 17 19 15
7 7 5 5 11 11 9 9
4 4 2 2 6 6 4 4
14 -4 12 -6 18 0 16 -2
8 8 6 6 12 12 10 10
4 5 2 3 7 8 5 6
20 14 18 12 22 16 20 14
4 4 2 2 6 6 4 4
9 10 7 8 14 15 12 13
10 16 8 14 13 19 11 17
4 4 2 2 6 6 4 4
14 14 12 12 17 17 15 15
26 15 24 13 31 20 29 18
16 14 14 12 20 18 18 16
11 10 9 8 14 13 12 11
13 12 11 10 16 15 14 13
9 8 7 6 13 12 11 10
22 21 20 19 25 24 23 22
5 8 3 6 10 13 8 11
11 12 9 10 16 17 14 15
9 11 7 9 13 15 11 13
5 4 3 2 8 7 6 5
12 5 10 3 16 9 14 7
17 28 15 26 23 34 21 32
17 29 15 27 21 33 19 31
18 18 16 16 24 24 22 22
8 6 6 4 14 12 12 10
31 24 29 22 37 30 35 28
4 5 2 3 7 8 5 6
10 8 8 6 17 15 15 13
7 7 5 5 11 11 9 9
9 13 7 11 13 17 11 15
4 6 2 4 8 10 6 8
6 7 4 5 9 10 7 8
18 24 16 22 21 27 19 25
10 11 8 9 14 15 12 13
16 17 14 15 19 20 17 18
15 13 13 11 18 16 16 14
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
14 14 12 12 20 20 18 18
12 12 10 10 15 15 13 13
8 8 6 6 12 12 10 10
5 6 3 4 7 8 5 6
10 14 8 12 13 17 11 15
21 15 19 13 24 18 22 16
7 10 5 8 12 15 10 13
37 41 35 39 42 46 40 44
13 15 11 13 17 19 15 17
10 12 8 10 14 16 12 14
6 6 4 4 12 12 10 10
18 14 16 12 23 19 21 17
9 9 7 7 11 11 9 9
38 52 36 50 42 56 40 54
12 7 10 5 16 11 14 9
12 18 10 16 16 22 14 20
8 8 6 6 11 11 9 9
15 22 13 20 17 24 15 22
24 16 22 14 27 19 25 17
9 11 7 9 12 14 10 12
8 2 6 0 13 7 11 5
20 20 18 18 24 24 22 22
8 8 6 6 12 12 10 10
62 50 60 48 65 53 63 51
4 5 2 3 7 8 5 6
9 8 7 6 14 13 12 11
13 10 11 8 22 19 20 17
9 7 7 5 13 11 11 9
5 5 3 3 9 9 7 7
9 13 7 11 12 16 10 14
6 6 4 4 8 8 6 6
14 19 12 17 25 30 23 28
15 16 13 14 20 21 18 19
8 8 6 6 12 12 10 10
25 14 23 12 28 17 26 15
7 6 5 4 10 9 8 7
36 23 34 21 40 27 38 25
9 9 7 7 12 12 10 10
13 13 11 11 16 16 14 14
4 4 2 2 6 6 4 4
8 8 6 6 11 11 9 9
9 8 7 6 13 12 11 10
23 23 21 21 27 27 25 25
26 26 24 24 36 36 34 34
8 10 6 8 11 13 9 11
8 10 6 8 12 14 10 12
7 8 5 6 11 12 9 10
18 20 16 18 20 22 18 20
23 25 21 23 29 31 27 29
40 68 38 66 45 73 43 71
5 4 3 2 8 7 6 5
41 28 39 26 44 31 42 29
11 11 9 9 14 14 12 12
8 8 6 6 14 14 12 12
11 9 9 7 18 16 16 14
6 5 4 3 11 10 9 8
6 6 4 4 9 9 7 7
9 9 7 7 13 13 11 11
7 -12 5 -14 11 -8 9 -10
8 5 6 3 12 9 10 7
4 6 2 4 8 10 6 8
4 4 2 2 6 6 4 4
12 13 10 11 16 17 14 15
6 6 4 4 10 10 8 8
9 10 7 8 16 17 14 15
11 14 9 12 13 16 11 14
5 5 3 3 9 9 7 7
9 14 7 12 13 18 11 16
7 9 5 7 11 13 9 11
6 7 4 5 13 14 11 12
8 8 6 6 13 13 11 11
9 8 7 6 12 11 10 9
4 4 2 2 6 6 4 4
8 13 6 11 11 16 9 14
13 12 11 10 17 16 15 14
9 10 7 8 14 15 12 13
8 6 6 4 15 13 13 11
15 11 13 9 18 14 16 12
5 4 3 2 8 7 6 5
13 11 11 9 17 15 15 13
4 4 2 2 6 6 4 4
15 10 13 8 18 13 16 11
10 10 8 8 14 14 12 12
25 16 23 14 29 20 27 18
10 10 8 8 12 12 10 10
4 6 2 4 8 10 6 8
19 16 17 14 22 19 20 17
11 11 9 9 15 15 13 13
9 9 7 7 13 13 11 11
12 8 10 6 17 13 15 11
6 6 4 4 10 10 8 8
6 6 4 4 10 10 8 8
7 7 5 5 11 11 9 9
14 20 12 18 18 24 16 22
6 6 4 4 8 8 6 6
11 13 9 11 14 16 12 14
11 10 9 8 14 13 12 11
15 14 13 12 18 17 16 15
8 14 6 12 11 17 9 15
10 12 8 10 13 15 11 13
5 5 3 3 9 9 7 7
12 12 10 10 14 14 12 12
10 10 8 8 14 14 12 12
19 19 17 17 22 22 20 20
9 6 7 4 12 9 10 7
9 9 7 7 13 13 11 11
4 4 2 2 6 6 4 4
20 19 18 17 25 24 23 22
20 21 18 19 24 25 22 23
27 26 25 24 31 30 29 28
4 4 2 2 6 6 4 4
14 12 12 10 16 14 14 12
5 6 3 4 10 11 8 9
9 12 7 10 12 15 10 13
8 9 6 7 11 12 9 10
10 13 8 11 14 17 12 15
4 5 2 3 7 8 5 6
9 7 7 5 13 11 11 9
10 9 8 7 14 13 12 11
9 10 7 8 13 14 11 12
13 15 11 13 16 18 14 16
20 28 18 26 23 31 21 29
25 20 23 18 30 25 28 23
5 6 3 4 9 10 7 8
4 5 2 3 7 8 5 6
5 5 3 3 9 9 7 7
12 9 10 7 20 17 18 15
18 20 16 18 23 25 21 23
4 5 2 3 7 8 5 6
11 13 9 11 16 18 14 16
6 7 4 5 10 11 8 9
14 16 12 14 18 20 16 18
11 11 9 9 19 19 17 17
5 6 3 4 10 11 8 9
7 7 5 5 10 10 8 8
9 8 7 6 14 13 12 11
5 7 3 5 8 10 6 8
10 8 8 6 14 12 12 10
11 12 9 10 13 14 11 12
8 10 6 8 12 14 10 12
23 18 21 16 27 22 25 20
13 19 11 17 15 21 13 19
11 12 9 10 14 15 12 13
10 2 8 0 15 7 13 5
9 8 7 6 12 11 10 9
5 4 3 2 8 7 6 5
12 17 10 15 18 23 16 21
15 9 13 7 18 12 16 10
5 7 3 5 9 11 7 9
9 8 7 6 12 11 10 9
26 18 24 16 29 21 27 19
21 18 19 16 25 22 23 20
4 4 2 2 6 6 4 4
15 14 13 12 19 18 17 16
15 18 13 16 18 21 16 19
28 25 26 23 32 29 30 27
20 15 18 13 23 18 21 16
12 17 10 15 16 21 14 19
14 10 12 8 18 14 16 12
15 19 13 17 18 22 16 20
11 12 9 10 16 17 14 15
19 15 17 13 23 19 21 17
5 4 3 2 8 7 6 5
7 -6 5 -8 12 -1 10 -3
7 7 5 5 11 11 9 9
5 6 3 4 10 11 8 9
8 7 6 5 11 10 9 8
5 5 3 3 9 9 7 7
26 37 24 35 30 41 28 39
14 13 12 11 17 16 15 14
6 6 4 4 9 9 7 7
17 10 15 8 20 13 18 11
6 5 4 3 8 7 6 5
7 5 5 3 10 8 8 6
7 8 5 6 10 11 8 9
6 4 4 2 10 8 8 6
17 13 15 11 19 15 17 13
4 4 2 2 6 6 4 4
18 17 16 15 23 22 21 20
6 9 4 7 9 12 7 10
4 4 2 2 6 6 4 4
12 14 10 12 22 24 20 22
10 14 8 12 13 17 11 15
11 10 9 8 16 15 14 13
64 57 62 55 66 59 64 57
7 8 5 6 12 13 10 11
6 8 4 6 11 13 9 11
7 6 5 4 10 9 8 7
9 7 7 5 13 11 11 9
29 30 27 28 32 33 30 31
5 5 3 3 7 7 5 5
30 21 28 19 34 25 32 23
5 5 3 3 9 9 7 7
29 32 27 30 32 35 30 33
17 15 15 13 21 19 19 17
10 15 8 13 14 19 12 17
