original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
8 10 6 8 5 7 3 5
9 13 7 11 5 9 3 7
9 11 7 9 5 7 3 5
9 9 7 7 5 5 3 3
9 11 7 9 5 7 3 5
31 40 29 38 27 36 25 34
21 26 19 24 15 20 13 18
12 19 10 17 9 16 7 14
8 8 6 6 6 6 4 4
16 12 14 10 11 7 9 5
8 12 6 10 5 9 3 7
22 16 20 14 17 11 15 9
16 19 14 17 12 15 10 13
11 15 9 13 6 10 4 8
13 12 11 10 7 6 5 4
34 31 32 29 29 26 27 24
34 31 32 29 29 26 27 24
7 8 5 6 4 5 2 3
6 6 4 4 4 4 2 2
8 10 6 8 4 6 2 4
7 17 5 15 4 14 2 12
11 11 9 9 7 7 5 5
11 11 9 9 7 7 5 5
18 9 16 7 12 3 10 1
18 17 16 15 15 14 13 12
34 36 32 34 30 32 28 30
8 7 6 5 5 4 3 2
11 10 9 8 9 8 7 6
11 10 9 8 9 8 7 6
8 10 6 8 4 6 2 4
12 11 10 9 9 8 7 6
9 10 7 8 6 7 4 5
28 26 26 24 24 22 22 20
9 10 7 8 6 7 4 5
8 10 6 8 4 6 2 4
11 11 9 9 7 7 5 5
19 19 17 17 15 15 13 13
16 18 14 16 14 16 12 14
7 8 5 6 4 5 2 3
26 22 24 20 16 12 14 10
6 8 4 6 4 6 2 4
7 9 5 7 4 6 2 4
7 8 5 6 4 5 2 3
9 9 7 7 5 5 3 3
9 9 7 7 5 5 3 3
13 12 11 10 8 7 6 5
13 12 11 10 8 7 6 5
8 8 6 6 5 5 3 3
13 9 11 7 9 5 7 3
6 6 4 4 4 4 2 2
8 8 6 6 5 5 3 3
16 18 14 16 12 14 10 12
7 8 5 6 4 5 2 3
14 18 12 16 10 14 8 12
9 9 7 7 5 5 3 3
12 12 10 10 10 10 8 8
9 9 7 7 5 5 3 3
8 11 6 9 6 9 4 7
8 8 6 6 6 6 4 4
14 13 12 11 7 6 5 4
6 12 4 10 4 10 2 8
9 10 7 8 5 6 3 4
12 12 10 10 6 6 4 4
7 8 5 6 4 5 2 3
8 8 6 6 6 6 4 4
9 9 7 7 5 5 3 3
8 9 6 7 6 7 4 5
7 8 5 6 4 5 2 3
14 12 12 10 9 7 7 5
13 10 11 8 8 5 6 3
6 6 4 4 4 4 2 2
8 12 6 10 6 10 4 8
11 13 9 11 6 8 4 6
19 17 17 15 12 10 10 8
16 14 14 12 12 10 10 8
8 7 6 5 5 4 3 2
18 17 16 15 12 11 10 9
8 7 6 5 5 4 3 2
18 17 16 15 12 11 10 9
21 22 19 20 18 19 16 17
6 6 4 4 4 4 2 2
15 16 13 14 12 13 10 11
29 32 27 30 23 26 21 24
22 14 20 12 19 11 17 9
20 24 18 22 18 22 16 20
13 21 11 19 8 16 6 14
8 8 6 6 6 6 4 4
11 15 9 13 7 11 5 9
14 10 12 8 10 6 8 4
9 12 7 10 6 9 4 7
15 19 13 17 11 15 9 13
7 8 5 6 4 5 2 3
6 6 4 4 4 4 2 2
14 20 12 18 7 13 5 11
8 10 6 8 4 6 2 4
12 21 10 19 7 16 5 14
22 22 20 20 16 16 14 14
12 17 10 15 5 10 3 8
9 8 7 6 6 5 4 3
9 8 7 6 6 5 4 3
8 7 6 5 5 4 3 2
18 18 16 16 13 13 11 11
7 10 5 8 4 7 2 5
7 10 5 8 4 7 2 5
11 12 9 10 8 9 6 7
13 17 11 15 8 12 6 10
13 18 11 16 8 13 6 11
10 12 8 10 6 8 4 6
9 12 7 10 4 7 2 5
9 10 7 8 6 7 4 5
9 9 7 7 5 5 3 3
7 8 5 6 4 5 2 3
8 7 6 5 5 4 3 2
15 16 13 14 12 13 10 11
6 6 4 4 4 4 2 2
11 10 9 8 7 6 5 4
12 12 10 10 7 7 5 5
17 18 15 16 11 12 9 10
11 12 9 10 8 9 6 7
7 11 5 9 4 8 2 6
15 15 13 13 11 11 9 9
23 31 21 29 20 28 18 26
7 7 5 5 5 5 3 3
18 22 16 20 9 13 7 11
13 12 11 10 8 7 6 5
10 15 8 13 5 10 3 8
13 11 11 9 9 7 7 5
19 18 17 16 15 14 13 12
20 23 18 21 14 17 12 15
6 13 4 11 4 11 2 9
6 13 4 11 4 11 2 9
22 22 20 20 14 14 12 12
12 9 10 7 7 4 5 2
8 8 6 6 6 6 4 4
8 8 6 6 6 6 4 4
9 12 7 10 5 8 3 6
11 12 9 10 8 9 6 7
9 11 7 9 7 9 5 7
6 6 4 4 4 4 2 2
14 20 12 18 7 13 5 11
13 14 11 12 10 11 8 9
9 12 7 10 4 7 2 5
13 14 11 12 10 11 8 9
11 11 9 9 9 9 7 7
12 16 10 14 6 10 4 8
10 15 8 13 8 13 6 11
7 11 5 9 4 8 2 6
9 12 7 10 4 7 2 5
20 20 18 18 16 16 14 14
6 6 4 4 4 4 2 2
11 14 9 12 6 9 4 7
11 14 9 12 6 9 4 7
10 10 8 8 7 7 5 5
6 7 4 5 4 5 2 3
13 11 11 9 8 6 6 4
23 39 21 37 18 34 16 32
7 8 5 6 4 5 2 3
15 20 13 18 10 15 8 13
7 8 5 6 4 5 2 3
9 12 7 10 4 7 2 5
6 8 4 6 4 6 2 4
12 12 10 10 10 10 8 8
22 21 20 19 17 16 15 14
11 11 9 9 7 7 5 5
6 6 4 4 4 4 2 2
13 14 11 12 10 11 8 9
7 37 5 35 4 34 2 32
17 26 15 24 14 23 12 21
10 12 8 10 5 7 3 5
13 14 11 12 7 8 5 6
9 15 7 13 4 10 2 8
16 27 14 25 10 21 8 19
8 7 6 5 5 4 3 2
11 11 9 9 7 7 5 5
25 23 23 21 12 10 10 8
9 13 7 11 6 10 4 8
12 12 10 10 8 8 6 6
24 12 22 10 17 5 15 3
8 12 6 10 4 8 2 6
17 21 15 19 10 14 8 12
9 12 7 10 6 9 4 7
17 13 15 11 11 7 9 5
10 11 8 9 5 6 3 4
9 12 7 10 4 7 2 5
11 13 9 11 5 7 3 5
13 26 11 24 8 21 6 19
12 15 10 13 9 12 7 10
13 16 11 14 9 12 7 10
18 18 16 16 15 15 13 13
28 37 26 35 26 35 24 33
18 13 16 11 13 8 11 6
9 12 7 10 4 7 2 5
17 20 15 18 8 11 6 9
14 20 12 18 10 16 8 14
8 11 6 9 5 8 3 6
8 13 6 11 6 11 4 9
18 23 16 21 15 20 13 18
8 15 6 13 4 11 2 9
20 18 18 16 14 12 12 10
17 19 15 17 11 13 9 11
13 33 11 31 7 27 5 25
12 24 10 22 8 20 6 18
14 18 12 16 8 12 6 10
19 19 17 17 11 11 9 9
6 9 4 7 4 7 2 5
20 19 18 17 17 16 15 14
7 8 5 6 4 5 2 3
12 17 10 15 8 13 6 11
13 10 11 8 9 6 7 4
10 8 8 6 6 4 4 2
14 14 12 12 12 12 10 10
30 31 28 29 26 27 24 25
26 24 24 22 17 15 15 13
12 12 10 10 6 6 4 4
16 17 14 15 10 11 8 9
9 13 7 11 5 9 3 7
9 9 7 7 5 5 3 3
7 8 5 6 4 5 2 3
8 9 6 7 5 6 3 4
8 7 6 5 5 4 3 2
9 11 7 9 6 8 4 6
14 15 12 13 11 12 9 10
13 11 11 9 11 9 9 7
6 6 4 4 4 4 2 2
17 26 15 24 13 22 11 20
9 9 7 7 5 5 3 3
9 18 7 16 4 13 2 11
12 15 10 13 5 8 3 6
10 13 8 11 7 10 5 8
13 13 11 11 7 7 5 5
22 23 20 21 17 18 15 16
12 14 10 12 8 10 6 8
11 34 9 32 6 29 4 27
18 20 16 18 12 14 10 12
13 18 11 16 7 12 5 10
41 40 39 38 38 37 36 35
10 10 8 8 7 7 5 5
15 18 13 16 10 13 8 11
7 11 5 9 4 8 2 6
8 14 6 12 4 10 2 8
16 30 14 28 9 23 7 21
6 8 4 6 4 6 2 4
26 28 24 26 16 18 14 16
20 15 18 13 13 8 11 6
11 15 9 13 8 12 6 10
13 9 11 7 10 6 8 4
12 12 10 10 10 10 8 8
13 14 11 12 7 8 5 6
10 14 8 12 5 9 3 7
23 26 21 24 18 21 16 19
15 16 13 14 12 13 10 11
6 6 4 4 4 4 2 2
8 14 6 12 4 10 2 8
18 15 16 13 11 8 9 6
16 27 14 25 5 16 3 14
19 13 17 11 14 8 12 6
18 20 16 18 7 9 5 7
16 23 14 21 4 11 2 9
9 30 7 28 6 27 4 25
11 13 9 11 7 9 5 7
10 11 8 9 6 7 4 5
6 14 4 12 4 12 2 10
6 6 4 4 4 4 2 2
12 12 10 10 7 7 5 5
10 9 8 7 6 5 4 3
21 11 19 9 18 8 16 6
9 15 7 13 5 11 3 9
8 10 6 8 4 6 2 4
8 10 6 8 4 6 2 4
7 17 5 15 4 14 2 12
13 10 11 8 8 5 6 3
20 20 18 18 11 11 9 9
10 8 8 6 6 4 4 2
8 7 6 5 5 4 3 2
8 7 6 5 5 4 3 2
7 16 5 14 4 13 2 11
21 28 19 26 15 22 13 20
6 6 4 4 4 4 2 2
14 15 12 13 6 7 4 5
10 14 8 12 4 8 2 6
10 7 8 5 7 4 5 2
10 7 8 5 7 4 5 2
16 10 14 8 12 6 10 4
16 10 14 8 12 6 10 4
16 10 14 8 12 6 10 4
16 10 14 8 12 6 10 4
15 8 13 6 12 5 10 3
49 38 47 36 44 33 42 31
20 19 18 17 11 10 9 8
11 12 9 10 6 7 4 5
6 6 4 4 4 4 2 2
6 6 4 4 4 4 2 2
7 8 5 6 4 5 2 3
11 13 9 11 9 11 7 9
16 16 14 14 10 10 8 8
10 9 8 7 7 6 5 4
11 9 9 7 7 5 5 3
12 12 10 10 10 10 8 8
7 11 5 9 4 8 2 6
7 8 5 6 4 5 2 3
12 11 10 9 9 8 7 6
8 8 6 6 6 6 4 4
12 18 10 16 6 12 4 10
7 13 5 11 4 10 2 8
11 10 9 8 6 5 4 3
8 7 6 5 6 5 4 3
15 20 13 18 4 9 2 7
12 11 10 9 9 8 7 6
13 15 11 13 5 7 3 5
8 7 6 5 5 4 3 2
19 21 17 19 12 14 10 12
12 13 10 11 9 10 7 8
15 27 13 25 12 24 10 22
10 8 8 6 6 4 4 2
9 9 7 7 5 5 3 3
12 11 10 9 9 8 7 6
6 6 4 4 4 4 2 2
8 10 6 8 4 6 2 4
7 10 5 8 4 7 2 5
7 8 5 6 4 5 2 3
9 9 7 7 5 5 3 3
8 8 6 6 6 6 4 4
12 14 10 12 9 11 7 9
11 10 9 8 8 7 6 5
8 10 6 8 4 6 2 4
8 7 6 5 5 4 3 2
7 8 5 6 4 5 2 3
8 9 6 7 5 6 3 4
9 11 7 9 6 8 4 6
9 11 7 9 5 7 3 5
7 8 5 6 4 5 2 3
7 8 5 6 4 5 2 3
9 9 7 7 7 7 5 5
17 18 15 16 10 11 8 9
10 11 8 9 5 6 3 4
16 14 14 12 12 10 10 8
6 6 4 4 4 4 2 2
9 12 7 10 5 8 3 6
11 27 9 25 6 22 4 20
7 16 5 14 4 13 2 11
12 15 10 13 7 10 5 8
10 11 8 9 5 6 3 4
22 21 20 19 18 17 16 15
14 17 12 15 7 10 5 8
11 11 9 9 7 7 5 5
9 12 7 10 4 7 2 5
6 6 4 4 4 4 2 2
6 6 4 4 4 4 2 2
22 28 20 26 11 17 9 15
9 9 7 7 5 5 3 3
14 13 12 11 11 10 9 8
16 23 14 21 8 15 6 13
13 13 11 11 9 9 7 7
18 17 16 15 15 14 13 12
21 22 19 20 17 18 15 16
19 27 17 25 13 21 11 19
6 6 4 4 4 4 2 2
9 12 7 10 5 8 3 6
10 8 8 6 6 4 4 2
14 15 12 13 9 10 7 8
20 16 18 14 15 11 13 9
8 7 6 5 5 4 3 2
12 10 10 8 9 7 7 5
11 13 9 11 7 9 5 7
18 18 16 16 15 15 13 13
11 12 9 10 7 8 5 6
8 12 6 10 4 8 2 6
12 9 10 7 7 4 5 2
12 9 10 7 7 4 5 2
9 9 7 7 5 5 3 3
12 12 10 10 6 6 4 4
7 8 5 6 4 5 2 3
13 14 11 12 7 8 5 6
10 9 8 7 7 6 5 4
6 6 4 4 4 4 2 2
15 17 13 15 9 11 7 9
7 15 5 13 4 12 2 10
13 18 11 16 9 14 7 12
13 13 11 11 9 9 7 7
11 15 9 13 5 9 3 7
6 6 4 4 4 4 2 2
7 8 5 6 4 5 2 3
9 12 7 10 4 7 2 5
22 21 20 19 13 12 11 10
13 14 11 12 8 9 6 7
10 13 8 11 5 8 3 6
19 20 17 18 12 13 10 11
10 11 8 9 7 8 5 6
8 10 6 8 4 6 2 4
11 12 9 10 6 7 4 5
8 9 6 7 5 6 3 4
11 13 9 11 8 10 6 8
13 12 11 10 8 7 6 5
12 13 10 11 7 8 5 6
12 12 10 10 7 7 5 5
13 12 11 10 8 7 6 5
13 13 11 11 9 9 7 7
9 9 7 7 6 6 4 4
7 8 5 6 4 5 2 3
15 15 13 13 11 11 9 9
8 10 6 8 4 6 2 4
9 10 7 8 6 7 4 5
7 6 5 4 5 4 3 2
7 8 5 6 4 5 2 3
14 8 12 6 10 4 8 2
14 14 12 12 9 9 7 7
12 9 10 7 7 4 5 2
9 15 7 13 6 12 4 10
15 15 13 13 13 13 11 11
13 15 11 13 10 12 8 10
11 13 9 11 7 9 5 7
11 12 9 10 8 9 6 7
8 7 6 5 5 4 3 2
7 8 5 6 4 5 2 3
12 12 10 10 6 6 4 4
13 6 11 4 11 4 9 2
26 30 24 28 21 25 19 23
21 26 19 24 17 22 15 20
11 12 9 10 8 9 6 7
11 10 9 8 6 5 4 3
10 19 8 17 5 14 3 12
7 11 5 9 4 8 2 6
13 13 11 11 9 9 7 7
16 16 14 14 13 13 11 11
9 9 7 7 5 5 3 3
6 6 4 4 4 4 2 2
7 8 5 6 4 5 2 3
9 12 7 10 6 9 4 7
7 8 5 6 4 5 2 3
15 18 13 16 9 12 7 10
15 15 13 13 8 8 6 6
6 6 4 4 4 4 2 2
7 8 5 6 4 5 2 3
10 13 8 11 5 8 3 6
14 14 12 12 8 8 6 6
10 11 8 9 5 6 3 4
8 7 6 5 5 4 3 2
11 10 9 8 6 5 4 3
6 6 4 4 4 4 2 2
13 13 11 11 9 9 7 7
6 6 4 4 4 4 2 2
17 13 15 11 10 6 8 4
15 12 13 10 8 5 6 3
8 7 6 5 5 4 3 2
25 26 23 24 16 17 14 15
8 10 6 8 4 6 2 4
11 11 9 9 7 7 5 5
11 12 9 10 8 9 6 7
11 11 9 9 7 7 5 5
11 14 9 12 7 10 5 8
8 25 6 23 4 21 2 19
7 8 5 6 4 5 2 3
8 10 6 8 4 6 2 4
11 10 9 8 6 5 4 3
8 8 6 6 5 5 3 3
9 10 7 8 6 7 4 5
8 7 6 5 5 4 3 2
11 11 9 9 7 7 5 5
13 12 11 10 8 7 6 5
14 17 12 15 7 10 5 8
7 8 5 6 4 5 2 3
24 23 22 21 11 10 9 8
8 10 6 8 4 6 2 4
7 8 5 6 4 5 2 3
15 17 13 15 11 13 9 11
11 10 9 8 6 5 4 3
21 21 19 19 15 15 13 13
9 11 7 9 5 7 3 5
7 8 5 6 4 5 2 3
11 11 9 9 7 7 5 5
11 8 9 6 8 5 6 3
18 20 16 18 13 15 11 13
7 8 5 6 5 6 3 4
7 34 5 32 4 31 2 29
13 11 11 9 9 7 7 5
6 7 4 5 4 5 2 3
9 9 7 7 5 5 3 3
6 6 4 4 4 4 2 2
13 13 11 11 10 10 8 8
7 8 5 6 4 5 2 3
11 12 9 10 8 9 6 7
9 9 7 7 5 5 3 3
11 27 9 25 6 22 4 20
17 27 15 25 9 19 7 17
7 31 5 29 5 29 3 27
6 6 4 4 4 4 2 2
9 9 7 7 5 5 3 3
16 18 14 16 11 13 9 11
9 9 7 7 5 5 3 3
7 8 5 6 4 5 2 3
9 16 7 14 5 12 3 10
9 9 7 7 5 5 3 3
7 8 5 6 4 5 2 3
9 9 7 7 5 5 3 3
17 17 15 15 10 10 8 8
11 11 9 9 7 7 5 5
9 19 7 17 5 15 3 13
7 6 5 4 5 4 3 2
13 12 11 10 7 6 5 4
13 16 11 14 9 12 7 10
11 12 9 10 6 7 4 5
19 19 17 17 11 11 9 9
10 8 8 6 6 4 4 2
16 24 14 22 13 21 11 19
9 13 7 11 5 9 3 7
9 9 7 7 5 5 3 3
13 16 11 14 9 12 7 10
11 11 9 9 7 7 5 5
12 23 10 21 8 19 6 17
15 19 13 17 11 15 9 13
8 10 6 8 5 7 3 5
8 9 6 7 6 7 4 5
11 16 9 14 6 11 4 9
27 32 25 30 23 28 21 26
10 19 8 17 5 14 3 12
10 11 8 9 7 8 5 6
9 12 7 10 5 8 3 6
12 13 10 11 9 10 7 8
13 17 11 15 7 11 5 9
14 20 12 18 9 15 7 13
19 25 17 23 13 19 11 17
12 14 10 12 10 12 8 10
7 10 5 8 4 7 2 5
9 23 7 21 5 19 3 17
9 10 7 8 6 7 4 5
24 19 22 17 18 13 16 11
13 15 11 13 7 9 5 7
7 10 5 8 4 7 2 5
14 10 12 8 10 6 8 4
12 12 10 10 10 10 8 8
10 8 8 6 6 4 4 2
11 10 9 8 7 6 5 4
20 18 18 16 17 15 15 13
15 16 13 14 8 9 6 7
14 28 12 26 10 24 8 22
7 12 5 10 4 9 2 7
9 18 7 16 6 15 4 13
8 10 6 8 4 6 2 4
12 12 10 10 7 7 5 5
7 13 5 11 4 10 2 8
8 12 6 10 4 8 2 6
10 8 8 6 6 4 4 2
6 6 4 4 4 4 2 2
12 8 10 6 8 4 6 2
18 18 16 16 15 15 13 13
12 15 10 13 9 12 7 10
10 16 8 14 4 10 2 8
11 12 9 10 9 10 7 8
12 24 10 22 7 19 5 17
20 23 18 21 17 20 15 18
9 9 7 7 7 7 5 5
10 15 8 13 6 11 4 9
6 6 4 4 4 4 2 2
12 14 10 12 6 8 4 6
13 8 11 6 9 4 7 2
9 16 7 14 5 12 3 10
12 13 10 11 8 9 6 7
9 10 7 8 5 6 3 4
8 12 6 10 4 8 2 6
8 7 6 5 5 4 3 2
22 22 20 20 17 17 15 15
15 25 13 23 6 16 4 14
12 9 10 7 7 4 5 2
11 10 9 8 6 5 4 3
18 24 16 22 13 19 11 17
10 9 8 7 7 6 5 4
19 17 17 15 13 11 11 9
21 22 19 20 15 16 13 14
10 14 8 12 5 9 3 7
20 17 18 15 14 11 12 9
7 8 5 6 4 5 2 3
6 6 4 4 4 4 2 2
8 7 6 5 5 4 3 2
11 15 9 13 4 8 2 6
12 18 10 16 5 11 3 9
7 8 5 6 4 5 2 3
15 18 13 16 6 9 4 7
9 12 7 10 5 8 3 6
11 10 9 8 6 5 4 3
16 13 14 11 13 10 11 8
7 9 5 7 4 6 2 4
9 11 7 9 5 7 3 5
13 14 11 12 9 10 7 8
17 19 15 17 12 14 10 12
6 6 4 4 4 4 2 2
12 11 10 9 8 7 6 5
7 8 5 6 4 5 2 3
10 7 8 5 7 4 5 2
15 12 13 10 10 7 8 5
9 9 7 7 5 5 3 3
9 13 7 11 6 10 4 8
8 7 6 5 5 4 3 2
13 14 11 12 6 7 4 5
9 8 7 6 6 5 4 3
8 11 6 9 5 8 3 6
11 10 9 8 6 5 4 3
9 9 7 7 5 5 3 3
14 14 12 12 8 8 6 6
14 16 12 14 7 9 5 7
10 12 8 10 6 8 4 6
8 15 6 13 4 11 2 9
11 13 9 11 5 7 3 5
8 10 6 8 4 6 2 4
13 14 11 12 10 11 8 9
7 14 5 12 4 11 2 9
9 15 7 13 4 10 2 8
6 6 4 4 4 4 2 2
6 6 4 4 4 4 2 2
9 12 7 10 4 7 2 5
7 8 5 6 4 5 2 3
8 12 6 10 4 8 2 6
13 14 11 12 10 11 8 9
12 14 10 12 7 9 5 7
8 17 6 15 4 13 2 11
10 10 8 8 8 8 6 6
6 6 4 4 4 4 2 2
17 17 15 15 13 13 11 11
9 11 7 9 5 7 3 5
18 11 16 9 14 7 12 5
18 25 16 23 14 21 12 19
8 7 6 5 5 4 3 2
10 17 8 15 7 14 5 12
11 10 9 8 6 5 4 3
17 20 15 18 8 11 6 9
18 22 16 20 11 15 9 13
12 8 10 6 8 4 6 2
11 14 9 12 6 9 4 7
19 18 17 16 14 13 12 11
11 11 9 9 7 7 5 5
6 16 4 14 4 14 2 12
10 11 8 9 5 6 3 4
11 10 9 8 7 6 5 4
15 14 13 12 10 9 8 7
13 12 11 10 8 7 6 5
13 15 11 13 8 10 6 8
11 15 9 13 5 9 3 7
9 17 7 15 6 14 4 12
11 10 9 8 8 7 6 5
18 20 16 18 16 18 14 16
15 16 13 14 9 10 7 8
9 10 7 8 6 7 4 5
8 15 6 13 6 13 4 11
14 15 12 13 9 10 7 8
7 9 5 7 4 6 2 4
9 14 7 12 7 12 5 10
19 15 17 13 14 10 12 8
8 11 6 9 5 8 3 6
7 8 5 6 4 5 2 3
9 14 7 12 5 10 3 8
7 25 5 23 4 22 2 20
8 7 6 5 5 4 3 2
17 17 15 15 11 11 9 9
17 18 15 16 14 15 12 13
7 10 5 8 4 7 2 5
13 12 11 10 10 9 8 7
9 9 7 7 5 5 3 3
9 10 7 8 6 7 4 5
9 22 7 20 5 18 3 16
9 17 7 15 6 14 4 12
9 9 7 7 5 5 3 3
8 8 6 6 5 5 3 3
6 6 4 4 4 4 2 2
9 14 7 12 5 10 3 8
24 32 22 30 20 28 18 26
9 10 7 8 6 7 4 5
14 25 12 23 8 19 6 17
9 9 7 7 5 5 3 3
7 19 5 17 4 16 2 14
13 25 11 23 7 19 5 17
13 18 11 16 5 10 3 8
8 13 6 11 5 10 3 8
11 7 9 5 8 4 6 2
6 6 4 4 4 4 2 2
9 8 7 6 6 5 4 3
15 17 13 15 9 11 7 9
9 9 7 7 5 5 3 3
10 12 8 10 6 8 4 6
9 9 7 7 5 5 3 3
11 17 9 15 5 11 3 9
10 32 8 30 6 28 4 26
13 18 11 16 10 15 8 13
10 7 8 5 7 4 5 2
9 16 7 14 4 11 2 9
9 9 7 7 5 5 3 3
9 9 7 7 5 5 3 3
20 25 18 23 16 21 14 19
15 14 13 12 13 12 11 10
11 13 9 11 7 9 5 7
14 31 12 29 9 26 7 24
10 7 8 5 7 4 5 2
11 12 9 10 7 8 5 6
10 8 8 6 6 4 4 2
8 10 6 8 4 6 2 4
8 6 6 4 6 4 4 2
11 10 9 8 7 6 5 4
8 10 6 8 4 6 2 4
75 62 73 60 68 55 66 53
6 6 4 4 4 4 2 2
13 17 11 15 6 10 4 8
9 9 7 7 6 6 4 4
11 14 9 12 6 9 4 7
15 20 13 18 10 15 8 13
13 15 11 13 9 11 7 9
8 7 6 5 5 4 3 2
7 8 5 6 4 5 2 3
8 14 6 12 5 11 3 9
9 9 7 7 5 5 3 3
10 10 8 8 8 8 6 6
9 9 7 7 5 5 3 3
6 6 4 4 4 4 2 2
13 9 11 7 9 5 7 3
9 9 7 7 5 5 3 3
6 24 4 22 4 22 2 20
10 18 8 16 6 14 4 12
15 15 13 13 8 8 6 6
16 16 14 14 12 12 10 10
13 15 11 13 7 9 5 7
13 16 11 14 8 11 6 9
11 18 9 16 9 16 7 14
7 21 5 19 4 18 2 16
16 16 14 14 12 12 10 10
10 9 8 7 6 5 4 3
10 11 8 9 5 6 3 4
16 15 14 13 13 12 11 10
18 20 16 18 15 17 13 15
7 8 5 6 4 5 2 3
11 10 9 8 6 5 4 3
10 16 8 14 7 13 5 11
18 12 16 10 12 6 10 4
9 9 7 7 7 7 5 5
10 8 8 6 6 4 4 2
6 6 4 4 4 4 2 2
8 8 6 6 6 6 4 4
9 14 7 12 6 11 4 9
12 11 10 9 9 8 7 6
18 24 16 22 12 18 10 16
17 23 15 21 11 17 9 15
19 22 17 20 15 18 13 16
8 14 6 12 4 10 2 8
8 15 6 13 6 13 4 11
21 22 19 20 17 18 15 16
21 19 19 17 15 13 13 11
14 13 12 11 12 11 10 9
17 15 15 13 11 9 9 7
10 11 8 9 5 6 3 4
14 23 12 21 9 18 7 16
22 24 20 22 18 20 16 18
24 27 22 25 18 21 16 19
10 8 8 6 6 4 4 2
