original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
13 30 11 28 8 25 6 23
19 18 17 16 15 14 13 12
11 24 9 22 7 20 5 18
23 30 21 28 17 24 15 22
13 29 11 27 10 26 8 24
9 13 7 11 6 10 4 8
11 10 9 8 7 6 5 4
10 25 8 23 7 22 5 20
7 18 5 16 4 15 2 13
6 7 4 5 4 5 2 3
9 9 7 7 5 5 3 3
12 15 10 13 8 11 6 9
9 9 7 7 5 5 3 3
12 13 10 11 9 10 7 8
13 11 11 9 10 8 8 6
15 15 13 13 10 10 8 8
12 16 10 14 10 14 8 12
8 11 6 9 5 8 3 6
8 6 6 4 6 4 4 2
17 19 15 17 14 16 12 14
16 16 14 14 11 11 9 9
8 8 6 6 6 6 4 4
13 11 11 9 9 7 7 5
20 39 18 37 16 35 14 33
8 13 6 11 6 11 4 9
12 21 10 19 8 17 6 15
15 23 13 21 11 19 9 17
11 12 9 10 7 8 5 6
7 19 5 17 4 16 2 14
8 10 6 8 4 6 2 4
10 18 8 16 7 15 5 13
23 33 21 31 19 29 17 27
9 9 7 7 5 5 3 3
11 14 9 12 7 10 5 8
18 20 16 18 13 15 11 13
31 35 29 33 27 31 25 29
21 26 19 24 15 20 13 18
8 8 6 6 6 6 4 4
9 13 7 11 5 9 3 7
14 14 12 12 11 11 9 9
9 14 7 12 5 10 3 8
24 24 22 22 20 20 18 18
8 10 6 8 4 6 2 4
10 20 8 18 6 16 4 14
19 24 17 22 17 22 15 20
18 22 16 20 15 19 13 17
14 16 12 14 11 13 9 11
17 17 15 15 12 12 10 10
8 7 6 5 5 4 3 2
10 9 8 7 8 7 6 5
9 7 7 5 6 4 4 2
12 15 10 13 9 12 7 10
8 10 6 8 5 7 3 5
32 33 30 31 29 30 27 28
14 7 12 5 10 3 8 1
15 16 13 14 11 12 9 10
11 14 9 12 8 11 6 9
15 19 13 17 11 15 9 13
11 11 9 9 7 7 5 5
11 20 9 18 7 16 5 14
9 9 7 7 5 5 3 3
12 18 10 16 8 14 6 12
10 6 8 4 6 2 4 0
21 35 19 33 17 31 15 29
17 11 15 9 12 6 10 4
20 24 18 22 15 19 13 17
9 12 7 10 5 8 3 6
20 26 18 24 15 21 13 19
17 27 15 25 12 22 10 20
10 48 8 46 7 45 5 43
16 14 14 12 11 9 9 7
10 37 8 35 7 34 5 32
8 10 6 8 4 6 2 4
17 17 15 15 15 15 13 13
36 44 34 42 28 36 26 34
13 22 11 20 9 18 7 16
24 24 22 22 20 20 18 18
9 20 7 18 5 16 3 14
16 11 14 9 12 7 10 5
9 12 7 10 5 8 3 6
9 9 7 7 5 5 3 3
14 30 12 28 11 27 9 25
15 19 13 17 12 16 10 14
6 7 4 5 4 5 2 3
22 24 20 22 18 20 16 18
13 12 11 10 9 8 7 6
9 19 7 17 5 15 3 13
8 14 6 12 5 11 3 9
20 33 18 31 17 30 15 28
13 14 11 12 9 10 7 8
9 16 7 14 5 12 3 10
11 11 9 9 7 7 5 5
16 18 14 16 12 14 10 12
18 21 16 19 15 18 13 16
15 14 13 12 12 11 10 9
18 12 16 10 15 9 13 7
10 12 8 10 7 9 5 7
22 42 20 40 18 38 16 36
7 26 5 24 4 23 2 21
7 11 5 9 4 8 2 6
13 24 11 22 9 20 7 18
10 13 8 11 5 8 3 6
17 17 15 15 10 10 8 8
14 9 12 7 11 6 9 4
9 13 7 11 6 10 4 8
11 14 9 12 9 12 7 10
10 11 8 9 5 6 3 4
12 8 10 6 8 4 6 2
9 8 7 6 6 5 4 3
11 11 9 9 8 8 6 6
12 35 10 33 9 32 7 30
9 10 7 8 5 6 3 4
10 11 8 9 7 8 5 6
16 18 14 16 12 14 10 12
18 22 16 20 14 18 12 16
9 19 7 17 6 16 4 14
16 8 14 6 12 4 10 2
15 19 13 17 8 12 6 10
39 39 37 37 34 34 32 32
20 25 18 23 15 20 13 18
9 42 7 40 6 39 4 37
21 12 19 10 19 10 17 8
8 6 6 4 6 4 4 2
14 14 12 12 12 12 10 10
10 9 8 7 7 6 5 4
11 15 9 13 7 11 5 9
15 18 13 16 11 14 9 12
12 9 10 7 7 4 5 2
8 8 6 6 5 5 3 3
9 13 7 11 5 9 3 7
9 -21 7 -23 6 -24 4 -26
14 15 12 13 11 12 9 10
11 27 9 25 7 23 5 21
9 16 7 14 5 12 3 10
14 15 12 13 10 11 8 9
6 7 4 5 4 5 2 3
10 9 8 7 7 6 5 4
7 14 5 12 4 11 2 9
9 7 7 5 6 4 4 2
16 14 14 12 11 9 9 7
13 22 11 20 9 18 7 16
8 9 6 7 5 6 3 4
10 13 8 11 8 11 6 9
8 7 6 5 6 5 4 3
15 16 13 14 11 12 9 10
11 11 9 9 7 7 5 5
14 29 12 27 11 26 9 24
16 18 14 16 12 14 10 12
14 17 12 15 11 14 9 12
10 12 8 10 6 8 4 6
10 9 8 7 6 5 4 3
21 21 19 19 18 18 16 16
10 12 8 10 6 8 4 6
13 14 11 12 8 9 6 7
18 25 16 23 15 22 13 20
8 11 6 9 6 9 4 7
17 19 15 17 14 16 12 14
11 17 9 15 6 12 4 10
8 8 6 6 5 5 3 3
12 41 10 39 8 37 6 35
20 16 18 14 16 12 14 10
10 12 8 10 7 9 5 7
21 23 19 21 18 20 16 18
10 8 8 6 7 5 5 3
11 9 9 7 8 6 6 4
9 9 7 7 5 5 3 3
9 9 7 7 6 6 4 4
15 23 13 21 11 19 9 17
9 6 7 4 7 4 5 2
9 9 7 7 5 5 3 3
14 17 12 15 9 12 7 10
9 10 7 8 5 6 3 4
9 13 7 11 5 9 3 7
13 12 11 10 8 7 6 5
12 11 10 9 9 8 7 6
8 13 6 11 5 10 3 8
14 11 12 9 12 9 10 7
8 12 6 10 5 9 3 7
9 30 7 28 5 26 3 24
13 18 11 16 10 15 8 13
9 8 7 6 6 5 4 3
14 15 12 13 11 12 9 10
11 16 9 14 9 14 7 12
13 11 11 9 8 6 6 4
20 18 18 16 17 15 15 13
7 11 5 9 5 9 3 7
11 15 9 13 8 12 6 10
29 22 27 20 25 18 23 16
11 10 9 8 9 8 7 6
12 16 10 14 8 12 6 10
16 16 14 14 13 13 11 11
17 11 15 9 14 8 12 6
6 11 4 9 4 9 2 7
11 11 9 9 7 7 5 5
9 7 7 5 6 4 4 2
16 18 14 16 11 13 9 11
7 8 5 6 4 5 2 3
13 13 11 11 9 9 7 7
17 16 15 14 14 13 12 11
11 11 9 9 7 7 5 5
9 10 7 8 5 6 3 4
10 19 8 17 7 16 5 14
10 14 8 12 5 9 3 7
11 16 9 14 8 13 6 11
8 15 6 13 4 11 2 9
8 23 6 21 5 20 3 18
8 15 6 13 5 12 3 10
9 16 7 14 6 13 4 11
10 11 8 9 5 6 3 4
15 15 13 13 12 12 10 10
12 24 10 22 9 21 7 19
14 14 12 12 11 11 9 9
8 7 6 5 5 4 3 2
10 8 8 6 7 5 5 3
6 6 4 4 4 4 2 2
12 12 10 10 7 7 5 5
8 7 6 5 5 4 3 2
13 13 11 11 9 9 7 7
13 21 11 19 10 18 8 16
10 17 8 15 7 14 5 12
12 13 10 11 7 8 5 6
8 17 6 15 5 14 3 12
17 24 15 22 12 19 10 17
9 9 7 7 5 5 3 3
9 12 7 10 5 8 3 6
13 13 11 11 8 8 6 6
9 11 7 9 5 7 3 5
10 12 8 10 6 8 4 6
11 8 9 6 9 6 7 4
14 21 12 19 10 17 8 15
9 9 7 7 7 7 5 5
16 26 14 24 12 22 10 20
13 13 11 11 9 9 7 7
19 16 17 14 15 12 13 10
15 10 13 8 12 7 10 5
11 11 9 9 7 7 5 5
11 23 9 21 8 20 6 18
18 10 16 8 16 8 14 6
6 6 4 4 4 4 2 2
14 7 12 5 11 4 9 2
11 29 9 27 7 25 5 23
15 45 13 43 11 41 9 39
18 23 16 21 14 19 12 17
18 18 16 16 14 14 12 12
15 20 13 18 11 16 9 14
7 -9 5 -11 4 -12 2 -14
29 30 27 28 27 28 25 26
7 9 5 7 4 6 2 4
17 17 15 15 13 13 11 11
9 9 7 7 5 5 3 3
9 12 7 10 5 8 3 6
15 12 13 10 10 7 8 5
14 13 12 11 10 9 8 7
16 15 14 13 13 12 11 10
14 15 12 13 11 12 9 10
20 19 18 17 17 16 15 14
12 16 10 14 8 12 6 10
11 14 9 12 6 9 4 7
8 35 6 33 5 32 3 30
9 10 7 8 5 6 3 4
10 11 8 9 6 7 4 5
9 36 7 34 5 32 3 30
12 12 10 10 10 10 8 8
8 13 6 11 4 9 2 7
10 8 8 6 7 5 5 3
8 7 6 5 5 4 3 2
18 17 16 15 14 13 12 11
8 8 6 6 6 6 4 4
19 34 17 32 15 30 13 28
14 22 12 20 12 20 10 18
23 30 21 28 18 25 16 23
8 15 6 13 5 12 3 10
22 27 20 25 18 23 16 21
11 18 9 16 6 13 4 11
8 10 6 8 5 7 3 5
9 12 7 10 5 8 3 6
11 14 9 12 7 10 5 8
14 14 12 12 10 10 8 8
7 8 5 6 4 5 2 3
13 18 11 16 9 14 7 12
10 9 8 7 6 5 4 3
10 13 8 11 6 9 4 7
7 9 5 7 4 6 2 4
19 24 17 22 16 21 14 19
8 11 6 9 5 8 3 6
24 16 22 14 21 13 19 11
11 13 9 11 7 9 5 7
22 20 20 18 20 18 18 16
12 21 10 19 9 18 7 16
13 14 11 12 10 11 8 9
10 13 8 11 6 9 4 7
11 12 9 10 8 9 6 7
7 9 5 7 4 6 2 4
13 12 11 10 10 9 8 7
9 9 7 7 6 6 4 4
13 35 11 33 9 31 7 29
12 9 10 7 9 6 7 4
11 34 9 32 7 30 5 28
9 17 7 15 5 13 3 11
16 13 14 11 12 9 10 7
17 14 15 12 14 11 12 9
7 8 5 6 4 5 2 3
13 11 11 9 8 6 6 4
10 13 8 11 6 9 4 7
7 10 5 8 4 7 2 5
16 12 14 10 12 8 10 6
13 14 11 12 9 10 7 8
18 17 16 15 15 14 13 12
7 13 5 11 4 10 2 8
18 15 16 13 13 10 11 8
8 12 6 10 5 9 3 7
10 9 8 7 6 5 4 3
9 9 7 7 5 5 3 3
15 31 13 29 11 27 9 25
11 17 9 15 6 12 4 10
10 16 8 14 7 13 5 11
9 15 7 13 5 11 3 9
7 8 5 6 4 5 2 3
9 9 7 7 5 5 3 3
6 6 4 4 4 4 2 2
13 11 11 9 9 7 7 5
10 10 8 8 7 7 5 5
10 26 8 24 6 22 4 20
17 15 15 13 15 13 13 11
7 8 5 6 4 5 2 3
14 12 12 10 11 9 9 7
17 19 15 17 14 16 12 14
8 13 6 11 5 10 3 8
13 18 11 16 10 15 8 13
6 10 4 8 4 8 2 6
9 10 7 8 6 7 4 5
7 15 5 13 4 12 2 10
9 9 7 7 5 5 3 3
9 12 7 10 5 8 3 6
10 11 8 9 6 7 4 5
19 18 17 16 15 14 13 12
14 21 12 19 12 19 10 17
9 20 7 18 5 16 3 14
9 8 7 6 6 5 4 3
13 14 11 12 8 9 6 7
13 12 11 10 8 7 6 5
8 16 6 14 6 14 4 12
9 9 7 7 5 5 3 3
22 17 20 15 17 12 15 10
15 11 13 9 12 8 10 6
10 15 8 13 7 12 5 10
13 17 11 15 9 13 7 11
