original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
18 21 16 19 16 19 14 17
11 12 9 10 9 10 7 8
6 14 4 12 4 12 2 10
7 14 5 12 5 12 3 10
15 26 13 24 13 24 11 22
8 11 6 9 6 9 4 7
8 12 6 10 6 10 4 8
6 6 4 4 4 4 2 2
10 36 8 34 7 33 5 31
17 27 15 25 14 24 12 22
6 16 4 14 4 14 2 12
9 14 7 12 7 12 5 10
11 16 9 14 9 14 7 12
12 23 10 21 10 21 8 19
25 43 23 41 23 41 21 39
6 12 4 10 4 10 2 8
15 25 13 23 12 22 10 20
10 6 8 4 8 4 6 2
42 49 40 47 40 47 38 45
13 27 11 25 11 25 9 23
14 11 12 9 12 9 10 7
7 8 5 6 5 6 3 4
10 10 8 8 8 8 6 6
11 17 9 15 9 15 7 13
43 103 41 101 41 101 39 99
20 67 18 65 18 65 16 63
10 26 8 24 8 24 6 22
20 22 18 20 18 20 16 18
14 17 12 15 12 15 10 13
7 8 5 6 5 6 3 4
35 41 33 39 33 39 31 37
39 44 37 42 37 42 35 40
18 25 16 23 15 22 13 20
6 8 4 6 4 6 2 4
6 8 4 6 4 6 2 4
26 25 24 23 24 23 22 21
7 9 5 7 5 7 3 5
12 11 10 9 10 9 8 7
6 7 4 5 4 5 2 3
7 14 5 12 5 12 3 10
7 6 5 4 5 4 3 2
6 9 4 7 4 7 2 5
9 18 7 16 6 15 4 13
13 20 11 18 11 18 9 16
7 6 5 4 5 4 3 2
6 26 4 24 4 24 2 22
27 28 25 26 25 26 23 24
10 20 8 18 8 18 6 16
8 16 6 14 6 14 4 12
25 36 23 34 23 34 21 32
9 43 7 41 7 41 5 39
14 14 12 12 12 12 10 10
6 9 4 7 4 7 2 5
12 25 10 23 9 22 7 20
20 20 18 18 18 18 16 16
11 9 9 7 9 7 7 5
10 10 8 8 8 8 6 6
10 26 8 24 8 24 6 22
15 28 13 26 13 26 11 24
18 11 16 9 16 9 14 7
10 25 8 23 8 23 6 21
10 12 8 10 8 10 6 8
11 56 9 54 7 52 5 50
8 88 6 86 6 86 4 84
25 23 23 21 23 21 21 19
15 29 13 27 13 27 11 25
8 7 6 5 6 5 4 3
43 44 41 42 41 42 39 40
8 8 6 6 5 5 3 3
12 31 10 29 9 28 7 26
27 54 25 52 25 52 23 50
6 8 4 6 4 6 2 4
10 10 8 8 7 7 5 5
8 10 6 8 5 7 3 5
9 10 7 8 7 8 5 6
13 13 11 11 11 11 9 9
11 17 9 15 9 15 7 13
13 13 11 11 9 9 7 7
31 54 29 52 29 52 27 50
49 48 47 46 46 45 44 43
23 37 21 35 20 34 18 32
6 6 4 4 4 4 2 2
12 19 10 17 9 16 7 14
7 11 5 9 5 9 3 7
28 26 26 24 26 24 24 22
7 12 5 10 5 10 3 8
10 13 8 11 7 10 5 8
7 12 5 10 5 10 3 8
6 6 4 4 4 4 2 2
10 10 8 8 8 8 6 6
16 11 14 9 12 7 10 5
8 9 6 7 6 7 4 5
25 38 23 36 22 35 20 33
21 42 19 40 18 39 16 37
8 17 6 15 6 15 4 13
11 11 9 9 9 9 7 7
8 8 6 6 5 5 3 3
19 12 17 10 16 9 14 7
10 21 8 19 8 19 6 17
9 15 7 13 7 13 5 11
9 12 7 10 7 10 5 8
10 13 8 11 8 11 6 9
27 62 25 60 25 60 23 58
7 14 5 12 5 12 3 10
11 9 9 7 9 7 7 5
8 8 6 6 6 6 4 4
19 24 17 22 17 22 15 20
15 16 13 14 13 14 11 12
14 35 12 33 12 33 10 31
7 25 5 23 5 23 3 21
12 8 10 6 10 6 8 4
17 12 15 10 14 9 12 7
8 7 6 5 5 4 3 2
38 43 36 41 36 41 34 39
16 19 14 17 14 17 12 15
15 16 13 14 13 14 11 12
13 12 11 10 11 10 9 8
12 27 10 25 10 25 8 23
17 21 15 19 15 19 13 17
11 11 9 9 9 9 7 7
6 11 4 9 4 9 2 7
7 14 5 12 5 12 3 10
15 13 13 11 13 11 11 9
36 38 34 36 34 36 32 34
38 33 36 31 36 31 34 29
19 16 17 14 17 14 15 12
22 42 20 40 20 40 18 38
7 7 5 5 5 5 3 3
55 52 53 50 53 50 51 48
30 36 28 34 28 34 26 32
8 13 6 11 6 11 4 9
8 8 6 6 6 6 4 4
28 33 26 31 26 31 24 29
12 10 10 8 10 8 8 6
16 16 14 14 14 14 12 12
9 9 7 7 7 7 5 5
6 9 4 7 4 7 2 5
8 7 6 5 6 5 4 3
28 27 26 25 26 25 24 23
9 11 7 9 7 9 5 7
7 10 5 8 5 8 3 6
11 12 9 10 9 10 7 8
14 21 12 19 12 19 10 17
16 19 14 17 14 17 12 15
8 7 6 5 6 5 4 3
11 21 9 19 9 19 7 17
41 52 39 50 39 50 37 48
9 10 7 8 7 8 5 6
14 25 12 23 12 23 10 21
17 17 15 15 15 15 13 13
15 14 13 12 13 12 11 10
8 10 6 8 6 8 4 6
10 37 8 35 7 34 5 32
9 14 7 12 7 12 5 10
16 43 14 41 14 41 12 39
7 6 5 4 5 4 3 2
21 14 19 12 19 12 17 10
32 38 30 36 30 36 28 34
22 24 20 22 19 21 17 19
15 13 13 11 13 11 11 9
61 57 59 55 59 55 57 53
18 18 16 16 16 16 14 14
17 23 15 21 15 21 13 19
11 14 9 12 9 12 7 10
20 23 18 21 18 21 16 19
16 18 14 16 14 16 12 14
25 55 23 53 23 53 21 51
16 16 14 14 14 14 12 12
8 23 6 21 6 21 4 19
15 11 13 9 13 9 11 7
16 54 14 52 13 51 11 49
8 9 6 7 6 7 4 5
7 27 5 25 5 25 3 23
23 23 21 21 21 21 19 19
9 13 7 11 6 10 4 8
10 10 8 8 8 8 6 6
14 21 12 19 11 18 9 16
15 10 13 8 13 8 11 6
15 26 13 24 12 23 10 21
6 9 4 7 4 7 2 5
6 7 4 5 4 5 2 3
15 19 13 17 13 17 11 15
10 12 8 10 8 10 6 8
15 -15 13 -17 13 -17 11 -19
20 23 18 21 18 21 16 19
6 9 4 7 4 7 2 5
16 26 14 24 13 23 11 21
18 19 16 17 15 16 13 14
6 21 4 19 4 19 2 17
6 8 4 6 4 6 2 4
9 13 7 11 7 11 5 9
7 6 5 4 5 4 3 2
9 10 7 8 6 7 4 5
7 20 5 18 5 18 3 16
46 46 44 44 44 44 42 42
7 8 5 6 5 6 3 4
27 31 25 29 25 29 23 27
31 30 29 28 29 28 27 26
12 18 10 16 10 16 8 14
12 12 10 10 10 10 8 8
7 18 5 16 5 16 3 14
7 8 5 6 4 5 2 3
24 24 22 22 22 22 20 20
14 14 12 12 11 11 9 9
7 7 5 5 5 5 3 3
18 21 16 19 15 18 13 16
22 35 20 33 20 33 18 31
12 17 10 15 10 15 8 13
37 35 35 33 35 33 33 31
22 31 20 29 20 29 18 27
18 28 16 26 16 26 14 24
10 10 8 8 8 8 6 6
6 8 4 6 4 6 2 4
8 8 6 6 6 6 4 4
17 22 15 20 14 19 12 17
20 27 18 25 18 25 16 23
8 10 6 8 6 8 4 6
8 10 6 8 6 8 4 6
16 19 14 17 14 17 12 15
11 8 9 6 9 6 7 4
20 20 18 18 16 16 14 14
8 13 6 11 6 11 4 9
9 35 7 33 7 33 5 31
12 22 10 20 10 20 8 18
12 16 10 14 10 14 8 12
11 14 9 12 9 12 7 10
18 26 16 24 16 24 14 22
17 24 15 22 15 22 13 20
10 11 8 9 8 9 6 7
23 34 21 32 21 32 19 30
21 32 19 30 19 30 17 28
9 10 7 8 7 8 5 6
12 18 10 16 10 16 8 14
12 15 10 13 10 13 8 11
11 31 9 29 9 29 7 27
7 6 5 4 5 4 3 2
16 23 14 21 11 18 9 16
9 11 7 9 5 7 3 5
36 36 34 34 34 34 32 32
10 24 8 22 8 22 6 20
6 8 4 6 4 6 2 4
8 8 6 6 6 6 4 4
8 22 6 20 6 20 4 18
8 9 6 7 6 7 4 5
18 16 16 14 15 13 13 11
22 21 20 19 20 19 18 17
19 12 17 10 17 10 15 8
49 58 47 56 47 56 45 54
8 8 6 6 6 6 4 4
11 23 9 21 9 21 7 19
14 20 12 18 12 18 10 16
8 10 6 8 5 7 3 5
28 41 26 39 18 31 16 29
15 16 13 14 13 14 11 12
18 52 16 50 16 50 14 48
10 25 8 23 8 23 6 21
16 18 14 16 14 16 12 14
10 29 8 27 8 27 6 25
18 32 16 30 16 30 14 28
22 29 20 27 20 27 18 25
6 8 4 6 4 6 2 4
9 10 7 8 7 8 5 6
13 27 11 25 10 24 8 22
18 17 16 15 15 14 13 12
8 9 6 7 6 7 4 5
35 54 33 52 33 52 31 50
7 9 5 7 5 7 3 5
14 17 12 15 12 15 10 13
8 9 6 7 6 7 4 5
8 8 6 6 6 6 4 4
9 24 7 22 7 22 5 20
6 8 4 6 4 6 2 4
10 9 8 7 8 7 6 5
21 26 19 24 19 24 17 22
22 20 20 18 20 18 18 16
35 35 33 33 33 33 31 31
24 39 22 37 22 37 20 35
9 12 7 10 5 8 3 6
14 17 12 15 11 14 9 12
23 27 21 25 21 25 19 23
8 10 6 8 6 8 4 6
30 32 28 30 28 30 26 28
20 33 18 31 18 31 16 29
15 14 13 12 13 12 11 10
10 10 8 8 8 8 6 6
9 29 7 27 7 27 5 25
14 12 12 10 12 10 10 8
10 15 8 13 8 13 6 11
16 19 14 17 13 16 11 14
27 37 25 35 25 35 23 33
