original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
9 12 7 10 7 10 5 8
8 9 6 7 5 6 3 4
11 14 9 12 8 11 6 9
7 8 5 6 4 5 2 3
7 8 5 6 4 5 2 3
14 14 12 12 12 12 10 10
10 8 8 6 8 6 6 4
16 29 14 27 14 27 12 25
22 22 20 20 20 20 18 18
7 9 5 7 4 6 2 4
11 13 9 11 6 8 4 6
16 23 14 21 13 20 11 18
10 28 8 26 7 25 5 23
10 18 8 16 6 14 4 12
6 8 4 6 4 6 2 4
12 10 10 8 10 8 8 6
7 9 5 7 4 6 2 4
11 12 9 10 9 10 7 8
12 12 10 10 10 10 8 8
19 26 17 24 16 23 14 21
18 28 16 26 12 22 10 20
9 7 7 5 6 4 4 2
9 12 7 10 6 9 4 7
6 6 4 4 4 4 2 2
16 18 14 16 11 13 9 11
9 18 7 16 6 15 4 13
6 12 4 10 4 10 2 8
6 8 4 6 4 6 2 4
16 17 14 15 13 14 11 12
9 10 7 8 6 7 4 5
11 15 9 13 8 12 6 10
13 11 11 9 11 9 9 7
6 9 4 7 4 7 2 5
7 8 5 6 5 6 3 4
8 8 6 6 6 6 4 4
14 17 12 15 9 12 7 10
7 11 5 9 4 8 2 6
9 11 7 9 7 9 5 7
16 14 14 12 10 8 8 6
11 17 9 15 8 14 6 12
11 8 9 6 9 6 7 4
15 23 13 21 10 18 8 16
