original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
7 11 5 9 4 8 2 6
8 10 6 8 4 6 2 4
8 10 6 8 4 6 2 4
12 9 10 7 7 4 5 2
7 8 5 6 4 5 2 3
6 6 4 4 4 4 2 2
9 9 7 7 5 5 3 3
22 12 20 10 16 6 14 4
7 12 5 10 4 9 2 7
9 18 7 16 6 15 4 13
10 13 8 11 5 8 3 6
10 14 8 12 8 12 6 10
12 12 10 10 10 10 8 8
12 20 10 18 5 13 3 11
18 11 16 9 15 8 13 6
13 23 11 21 10 20 8 18
11 14 9 12 6 9 4 7
25 32 23 30 20 27 18 25
10 11 8 9 5 6 3 4
8 7 6 5 5 4 3 2
8 6 6 4 6 4 4 2
9 10 7 8 6 7 4 5
9 9 7 7 5 5 3 3
14 29 12 27 10 25 8 23
7 15 5 13 4 12 2 10
7 8 5 6 4 5 2 3
16 31 14 29 6 21 4 19
6 10 4 8 4 8 2 6
13 13 11 11 7 7 5 5
6 6 4 4 4 4 2 2
10 34 8 32 6 30 4 28
8 7 6 5 5 4 3 2
12 14 10 12 8 10 6 8
35 41 33 39 32 38 30 36
10 10 8 8 8 8 6 6
8 10 6 8 5 7 3 5
16 16 14 14 14 14 12 12
14 14 12 12 12 12 10 10
6 12 4 10 4 10 2 8
16 15 14 13 9 8 7 6
9 10 7 8 6 7 4 5
9 9 7 7 5 5 3 3
9 17 7 15 4 12 2 10
8 11 6 9 4 7 2 5
8 7 6 5 5 4 3 2
7 12 5 10 4 9 2 7
11 14 9 12 9 12 7 10
6 8 4 6 4 6 2 4
6 6 4 4 4 4 2 2
10 8 8 6 6 4 4 2
9 7 7 5 6 4 4 2
13 15 11 13 9 11 7 9
9 12 7 10 4 7 2 5
9 9 7 7 5 5 3 3
10 13 8 11 7 10 5 8
22 34 20 32 18 30 16 28
8 10 6 8 4 6 2 4
10 20 8 18 6 16 4 14
6 6 4 4 4 4 2 2
9 10 7 8 5 6 3 4
8 12 6 10 5 9 3 7
13 14 11 12 10 11 8 9
10 11 8 9 5 6 3 4
9 10 7 8 6 7 4 5
9 8 7 6 6 5 4 3
10 13 8 11 5 8 3 6
7 8 5 6 4 5 2 3
9 9 7 7 5 5 3 3
12 12 10 10 10 10 8 8
6 14 4 12 4 12 2 10
6 11 4 9 4 9 2 7
6 6 4 4 4 4 2 2
12 11 10 9 7 6 5 4
18 26 16 24 10 18 8 16
7 8 5 6 4 5 2 3
15 40 13 38 11 36 9 34
6 9 4 7 4 7 2 5
8 8 6 6 6 6 4 4
8 17 6 15 4 13 2 11
11 15 9 13 8 12 6 10
7 8 5 6 4 5 2 3
6 6 4 4 4 4 2 2
6 6 4 4 4 4 2 2
8 10 6 8 4 6 2 4
13 15 11 13 9 11 7 9
8 10 6 8 4 6 2 4
9 9 7 7 5 5 3 3
8 8 6 6 6 6 4 4
9 9 7 7 5 5 3 3
9 10 7 8 5 6 3 4
10 12 8 10 6 8 4 6
