original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
10 9 8 7 7 6 5 4
17 16 15 14 13 12 11 10
16 16 14 14 9 9 7 7
8 11 6 9 5 8 3 6
11 25 9 23 8 22 6 20
17 26 15 24 13 22 11 20
10 11 8 9 7 8 5 6
20 21 18 19 16 17 14 15
18 21 16 19 8 11 6 9
6 6 4 4 4 4 2 2
17 16 15 14 13 12 11 10
8 7 6 5 5 4 3 2
16 18 14 16 8 10 6 8
14 17 12 15 10 13 8 11
17 19 15 17 11 13 9 11
16 15 14 13 13 12 11 10
9 11 7 9 5 7 3 5
9 13 7 11 5 9 3 7
13 17 11 15 10 14 8 12
15 28 13 26 12 25 10 23
19 22 17 20 15 18 13 16
21 26 19 24 13 18 11 16
10 11 8 9 6 7 4 5
9 15 7 13 6 12 4 10
19 19 17 17 15 15 13 13
16 18 14 16 13 15 11 13
9 14 7 12 5 10 3 8
10 17 8 15 6 13 4 11
9 13 7 11 6 10 4 8
10 12 8 10 7 9 5 7
34 32 32 30 30 28 28 26
9 12 7 10 5 8 3 6
12 11 10 9 10 9 8 7
15 19 13 17 10 14 8 12
20 17 18 15 17 14 15 12
8 15 6 13 4 11 2 9
18 21 16 19 14 17 12 15
10 13 8 11 6 9 4 7
11 12 9 10 6 7 4 5
16 20 14 18 9 13 7 11
13 16 11 14 7 10 5 8
15 17 13 15 11 13 9 11
9 9 7 7 5 5 3 3
15 12 13 10 12 9 10 7
10 17 8 15 7 14 5 12
6 6 4 4 4 4 2 2
9 12 7 10 5 8 3 6
12 14 10 12 7 9 5 7
24 17 22 15 19 12 17 10
13 28 11 26 9 24 7 22
13 23 11 21 5 15 3 13
14 30 12 28 11 27 9 25
15 14 13 12 10 9 8 7
21 18 19 16 16 13 14 11
16 24 14 22 9 17 7 15
8 10 6 8 4 6 2 4
20 24 18 22 15 19 13 17
26 20 24 18 22 16 20 14
12 8 10 6 9 5 7 3
8 7 6 5 5 4 3 2
10 9 8 7 7 6 5 4
9 9 7 7 6 6 4 4
18 12 16 10 14 8 12 6
11 7 9 5 8 4 6 2
13 19 11 17 5 11 3 9
13 10 11 8 9 6 7 4
8 8 6 6 5 5 3 3
9 13 7 11 5 9 3 7
7 28 5 26 4 25 2 23
11 15 9 13 7 11 5 9
12 12 10 10 8 8 6 6
22 14 20 12 18 10 16 8
9 11 7 9 6 8 4 6
10 9 8 7 6 5 4 3
12 13 10 11 8 9 6 7
8 11 6 9 5 8 3 6
6 6 4 4 4 4 2 2
10 13 8 11 5 8 3 6
12 10 10 8 8 6 6 4
13 13 11 11 10 10 8 8
14 39 12 37 10 35 8 33
8 7 6 5 5 4 3 2
13 16 11 14 7 10 5 8
18 29 16 27 12 23 10 21
40 40 38 38 33 33 31 31
10 12 8 10 5 7 3 5
17 21 15 19 13 17 11 15
8 17 6 15 5 14 3 12
21 23 19 21 16 18 14 16
33 33 31 31 24 24 22 22
19 13 17 11 14 8 12 6
8 14 6 12 5 11 3 9
7 10 5 8 4 7 2 5
13 11 11 9 9 7 7 5
24 23 22 21 20 19 18 17
16 13 14 11 11 8 9 6
33 33 31 31 27 27 25 25
13 44 11 42 9 40 7 38
18 52 16 50 13 47 11 45
11 28 9 26 7 24 5 22
25 27 23 25 17 19 15 17
9 9 7 7 5 5 3 3
11 15 9 13 7 11 5 9
20 36 18 34 14 30 12 28
37 35 35 33 30 28 28 26
9 14 7 12 5 10 3 8
16 14 14 12 11 9 9 7
25 29 23 27 21 25 19 23
30 31 28 29 24 25 22 23
15 19 13 17 10 14 8 12
12 12 10 10 7 7 5 5
9 12 7 10 5 8 3 6
15 20 13 18 7 12 5 10
12 17 10 15 9 14 7 12
11 16 9 14 5 10 3 8
30 23 28 21 27 20 25 18
14 15 12 13 10 11 8 9
16 33 14 31 11 28 9 26
11 13 9 11 8 10 6 8
13 11 11 9 10 8 8 6
10 14 8 12 6 10 4 8
34 34 32 32 30 30 28 28
12 11 10 9 9 8 7 6
18 15 16 13 13 10 11 8
12 13 10 11 7 8 5 6
13 23 11 21 10 20 8 18
7 9 5 7 4 6 2 4
12 15 10 13 7 10 5 8
9 12 7 10 5 8 3 6
15 16 13 14 12 13 10 11
34 34 32 32 30 30 28 28
17 19 15 17 14 16 12 14
9 15 7 13 5 11 3 9
11 14 9 12 7 10 5 8
12 17 10 15 8 13 6 11
15 15 13 13 9 9 7 7
50 52 48 50 46 48 44 46
24 24 22 22 16 16 14 14
14 13 12 11 8 7 6 5
21 14 19 12 17 10 15 8
18 17 16 15 14 13 12 11
12 16 10 14 8 12 6 10
7 34 5 32 4 31 2 29
12 12 10 10 6 6 4 4
14 11 12 9 10 7 8 5
8 14 6 12 5 11 3 9
8 8 6 6 6 6 4 4
15 41 13 39 11 37 9 35
15 17 13 15 12 14 10 12
11 27 9 25 7 23 5 21
12 12 10 10 6 6 4 4
14 15 12 13 10 11 8 9
15 15 13 13 12 12 10 10
10 16 8 14 4 10 2 8
9 7 7 5 6 4 4 2
11 9 9 7 7 5 5 3
17 19 15 17 13 15 11 13
48 54 46 52 45 51 43 49
39 32 37 30 35 28 33 26
11 11 9 9 7 7 5 5
9 15 7 13 5 11 3 9
9 24 7 22 5 20 3 18
24 42 22 40 19 37 17 35
12 33 10 31 8 29 6 27
7 8 5 6 4 5 2 3
14 46 12 44 12 44 10 42
8 16 6 14 4 12 2 10
11 12 9 10 6 7 4 5
9 7 7 5 7 5 5 3
8 12 6 10 5 9 3 7
12 14 10 12 8 10 6 8
9 11 7 9 5 7 3 5
7 8 5 6 4 5 2 3
12 11 10 9 9 8 7 6
8 12 6 10 6 10 4 8
10 14 8 12 5 9 3 7
17 22 15 20 14 19 12 17
6 6 4 4 4 4 2 2
13 21 11 19 9 17 7 15
20 22 18 20 10 12 8 10
11 7 9 5 8 4 6 2
14 11 12 9 10 7 8 5
7 17 5 15 4 14 2 12
6 6 4 4 4 4 2 2
13 48 11 46 9 44 7 42
14 15 12 13 10 11 8 9
17 32 15 30 14 29 12 27
19 42 17 40 13 36 11 34
17 13 15 11 12 8 10 6
15 12 13 10 10 7 8 5
9 19 7 17 5 15 3 13
10 10 8 8 6 6 4 4
14 31 12 29 10 27 8 25
11 13 9 11 5 7 3 5
8 15 6 13 5 12 3 10
8 8 6 6 5 5 3 3
11 17 9 15 8 14 6 12
11 14 9 12 6 9 4 7
34 38 32 36 30 34 28 32
22 35 20 33 15 28 13 26
18 23 16 21 14 19 12 17
13 16 11 14 9 12 7 10
19 27 17 25 15 23 13 21
13 23 11 21 9 19 7 17
15 26 13 24 12 23 10 21
19 21 17 19 17 19 15 17
11 11 9 9 6 6 4 4
9 13 7 11 6 10 4 8
10 11 8 9 6 7 4 5
11 15 9 13 6 10 4 8
7 57 5 55 4 54 2 52
19 19 17 17 12 12 10 10
17 27 15 25 13 23 11 21
8 44 6 42 5 41 3 39
12 9 10 7 8 5 6 3
9 7 7 5 6 4 4 2
13 16 11 14 5 8 3 6
9 9 7 7 5 5 3 3
10 12 8 10 7 9 5 7
11 12 9 10 6 7 4 5
18 25 16 23 13 20 11 18
19 22 17 20 13 16 11 14
26 38 24 36 22 34 20 32
25 32 23 30 21 28 19 26
11 24 9 22 5 18 3 16
8 12 6 10 5 9 3 7
9 13 7 11 4 8 2 6
13 11 11 9 7 5 5 3
21 18 19 16 16 13 14 11
11 13 9 11 5 7 3 5
10 12 8 10 5 7 3 5
13 17 11 15 7 11 5 9
10 9 8 7 6 5 4 3
13 15 11 13 7 9 5 7
13 11 11 9 7 5 5 3
12 11 10 9 7 6 5 4
7 8 5 6 4 5 2 3
20 22 18 20 16 18 14 16
7 7 5 5 5 5 3 3
9 17 7 15 5 13 3 11
9 10 7 8 5 6 3 4
15 12 13 10 11 8 9 6
11 9 9 7 7 5 5 3
41 43 39 41 36 38 34 36
27 46 25 44 23 42 21 40
24 50 22 48 21 47 19 45
11 11 9 9 8 8 6 6
11 9 9 7 7 5 5 3
10 29 8 27 7 26 5 24
7 8 5 6 4 5 2 3
11 24 9 22 7 20 5 18
11 10 9 8 6 5 4 3
10 12 8 10 5 7 3 5
11 17 9 15 5 11 3 9
9 9 7 7 5 5 3 3
12 18 10 16 4 10 2 8
18 25 16 23 13 20 11 18
8 11 6 9 5 8 3 6
14 20 12 18 10 16 8 14
21 29 19 27 18 26 16 24
7 8 5 6 4 5 2 3
12 15 10 13 5 8 3 6
9 12 7 10 4 7 2 5
10 13 8 11 7 10 5 8
31 31 29 29 28 28 26 26
15 11 13 9 11 7 9 5
15 16 13 14 12 13 10 11
13 18 11 16 9 14 7 12
22 16 20 14 14 8 12 6
15 22 13 20 11 18 9 16
12 12 10 10 7 7 5 5
28 23 26 21 22 17 20 15
14 17 12 15 10 13 8 11
9 14 7 12 5 10 3 8
12 25 10 23 8 21 6 19
18 24 16 22 14 20 12 18
12 18 10 16 8 14 6 12
9 8 7 6 6 5 4 3
10 11 8 9 5 6 3 4
9 19 7 17 5 15 3 13
18 18 16 16 12 12 10 10
16 16 14 14 12 12 10 10
11 17 9 15 7 13 5 11
9 13 7 11 5 9 3 7
8 7 6 5 5 4 3 2
16 15 14 13 12 11 10 9
13 17 11 15 9 13 7 11
16 20 14 18 10 14 8 12
13 11 11 9 7 5 5 3
11 21 9 19 7 17 5 15
20 21 18 19 17 18 15 16
12 24 10 22 8 20 6 18
26 55 24 53 19 48 17 46
9 32 7 30 5 28 3 26
18 17 16 15 15 14 13 12
10 10 8 8 6 6 4 4
32 25 30 23 28 21 26 19
19 17 17 15 13 11 11 9
9 10 7 8 6 7 4 5
13 15 11 13 8 10 6 8
10 19 8 17 7 16 5 14
21 24 19 22 12 15 10 13
24 26 22 24 17 19 15 17
9 9 7 7 5 5 3 3
55 64 53 62 45 54 43 52
11 11 9 9 7 7 5 5
20 25 18 23 15 20 13 18
15 16 13 14 12 13 10 11
8 7 6 5 5 4 3 2
12 9 10 7 7 4 5 2
10 8 8 6 6 4 4 2
9 12 7 10 5 8 3 6
12 12 10 10 8 8 6 6
12 15 10 13 9 12 7 10
10 8 8 6 7 5 5 3
6 6 4 4 4 4 2 2
9 30 7 28 6 27 4 25
9 11 7 9 5 7 3 5
12 19 10 17 8 15 6 13
19 28 17 26 16 25 14 23
19 17 17 15 15 13 13 11
12 16 10 14 7 11 5 9
7 19 5 17 4 16 2 14
9 10 7 8 5 6 3 4
20 12 18 10 17 9 15 7
23 19 21 17 17 13 15 11
9 15 7 13 5 11 3 9
6 7 4 5 4 5 2 3
12 13 10 11 8 9 6 7
16 13 14 11 9 6 7 4
19 16 17 14 15 12 13 10
9 9 7 7 5 5 3 3
13 13 11 11 9 9 7 7
14 16 12 14 11 13 9 11
26 42 24 40 22 38 20 36
10 9 8 7 6 5 4 3
23 17 21 15 19 13 17 11
19 36 17 34 16 33 14 31
16 41 14 39 10 35 8 33
10 16 8 14 7 13 5 11
11 12 9 10 7 8 5 6
8 52 6 50 5 49 3 47
16 18 14 16 13 15 11 13
17 19 15 17 13 15 11 13
14 24 12 22 8 18 6 16
7 18 5 16 4 15 2 13
23 28 21 26 18 23 16 21
24 20 22 18 16 12 14 10
16 18 14 16 7 9 5 7
9 9 7 7 5 5 3 3
7 8 5 6 4 5 2 3
18 16 16 14 13 11 11 9
15 17 13 15 11 13 9 11
22 27 20 25 18 23 16 21
9 10 7 8 5 6 3 4
13 17 11 15 10 14 8 12
11 12 9 10 6 7 4 5
11 14 9 12 7 10 5 8
15 21 13 19 7 13 5 11
11 11 9 9 8 8 6 6
8 10 6 8 4 6 2 4
12 11 10 9 8 7 6 5
10 15 8 13 6 11 4 9
14 15 12 13 11 12 9 10
8 7 6 5 5 4 3 2
11 12 9 10 7 8 5 6
10 11 8 9 5 6 3 4
13 14 11 12 8 9 6 7
14 17 12 15 8 11 6 9
13 15 11 13 10 12 8 10
17 18 15 16 13 14 11 12
14 14 12 12 10 10 8 8
15 15 13 13 10 10 8 8
38 33 36 31 34 29 32 27
6 8 4 6 4 6 2 4
21 23 19 21 16 18 14 16
21 25 19 23 16 20 14 18
8 18 6 16 5 15 3 13
13 11 11 9 7 5 5 3
26 20 24 18 22 16 20 14
31 25 29 23 27 21 25 19
16 16 14 14 9 9 7 7
11 11 9 9 7 7 5 5
6 13 4 11 4 11 2 9
16 23 14 21 10 17 8 15
11 22 9 20 6 17 4 15
8 17 6 15 5 14 3 12
10 8 8 6 7 5 5 3
7 23 5 21 4 20 2 18
15 35 13 33 11 31 9 29
16 15 14 13 9 8 7 6
10 12 8 10 5 7 3 5
11 9 9 7 7 5 5 3
16 16 14 14 12 12 10 10
16 18 14 16 10 12 8 10
7 7 5 5 5 5 3 3
27 27 25 25 21 21 19 19
15 14 13 12 11 10 9 8
16 15 14 13 10 9 8 7
16 14 14 12 12 10 10 8
13 52 11 50 7 46 5 44
10 8 8 6 6 4 4 2
7 11 5 9 4 8 2 6
27 29 25 27 22 24 20 22
10 7 8 5 7 4 5 2
11 21 9 19 7 17 5 15
9 9 7 7 5 5 3 3
16 20 14 18 11 15 9 13
11 15 9 13 7 11 5 9
7 8 5 6 4 5 2 3
36 63 34 61 32 59 30 57
23 33 21 31 20 30 18 28
12 9 10 7 7 4 5 2
13 32 11 30 9 28 7 26
7 13 5 11 4 10 2 8
17 19 15 17 11 13 9 11
11 11 9 9 7 7 5 5
9 10 7 8 5 6 3 4
19 26 17 24 15 22 13 20
17 19 15 17 13 15 11 13
10 16 8 14 6 12 4 10
20 16 18 14 13 9 11 7
21 18 19 16 11 8 9 6
17 18 15 16 10 11 8 9
12 26 10 24 8 22 6 20
9 21 7 19 5 17 3 15
10 13 8 11 7 10 5 8
14 11 12 9 10 7 8 5
14 18 12 16 8 12 6 10
9 9 7 7 5 5 3 3
17 25 15 23 12 20 10 18
9 9 7 7 5 5 3 3
8 7 6 5 5 4 3 2
9 9 7 7 5 5 3 3
7 11 5 9 4 8 2 6
12 17 10 15 8 13 6 11
11 13 9 11 8 10 6 8
10 20 8 18 7 17 5 15
11 24 9 22 7 20 5 18
9 13 7 11 4 8 2 6
7 7 5 5 5 5 3 3
11 17 9 15 7 13 5 11
23 19 21 17 19 15 17 13
8 8 6 6 5 5 3 3
27 39 25 37 23 35 21 33
12 12 10 10 8 8 6 6
14 19 12 17 11 16 9 14
11 14 9 12 5 8 3 6
15 23 13 21 12 20 10 18
31 31 29 29 23 23 21 21
10 11 8 9 5 6 3 4
12 20 10 18 9 17 7 15
18 13 16 11 15 10 13 8
9 8 7 6 6 5 4 3
8 16 6 14 5 13 3 11
11 12 9 10 8 9 6 7
15 13 13 11 11 9 9 7
9 13 7 11 5 9 3 7
16 13 14 11 12 9 10 7
10 10 8 8 6 6 4 4
14 26 12 24 7 19 5 17
19 24 17 22 13 18 11 16
21 19 19 17 15 13 13 11
9 18 7 16 5 14 3 12
13 13 11 11 10 10 8 8
17 18 15 16 13 14 11 12
12 9 10 7 8 5 6 3
46 15 44 13 43 12 41 10
16 18 14 16 13 15 11 13
22 26 20 24 16 20 14 18
11 14 9 12 5 8 3 6
7 10 5 8 5 8 3 6
12 23 10 21 8 19 6 17
15 24 13 22 11 20 9 18
15 14 13 12 12 11 10 9
11 11 9 9 6 6 4 4
9 18 7 16 5 14 3 12
9 21 7 19 5 17 3 15
13 16 11 14 10 13 8 11
13 12 11 10 8 7 6 5
19 21 17 19 15 17 13 15
11 13 9 11 5 7 3 5
65 65 63 63 57 57 55 55
12 9 10 7 7 4 5 2
13 19 11 17 8 14 6 12
33 51 31 49 27 45 25 43
29 26 27 24 24 21 22 19
15 17 13 15 9 11 7 9
13 21 11 19 6 14 4 12
6 7 4 5 4 5 2 3
14 13 12 11 7 6 5 4
9 11 7 9 6 8 4 6
11 13 9 11 5 7 3 5
10 12 8 10 7 9 5 7
11 14 9 12 7 10 5 8
15 15 13 13 8 8 6 6
10 19 8 17 6 15 4 13
8 13 6 11 5 10 3 8
17 24 15 22 9 16 7 14
9 18 7 16 6 15 4 13
10 14 8 12 6 10 4 8
24 22 22 20 16 14 14 12
12 20 10 18 7 15 5 13
18 22 16 20 10 14 8 12
8 8 6 6 5 5 3 3
19 29 17 27 13 23 11 21
18 25 16 23 10 17 8 15
18 22 16 20 12 16 10 14
7 14 5 12 4 11 2 9
21 38 19 36 14 31 12 29
10 39 8 37 6 35 4 33
18 29 16 27 9 20 7 18
12 15 10 13 7 10 5 8
10 12 8 10 5 7 3 5
13 13 11 11 10 10 8 8
19 20 17 18 13 14 11 12
18 21 16 19 9 12 7 10
13 11 11 9 7 5 5 3
12 17 10 15 7 12 5 10
15 18 13 16 13 16 11 14
24 29 22 27 18 23 16 21
15 14 13 12 11 10 9 8
14 22 12 20 7 15 5 13
13 19 11 17 8 14 6 12
9 7 7 5 6 4 4 2
12 14 10 12 9 11 7 9
14 21 12 19 10 17 8 15
7 10 5 8 4 7 2 5
8 16 6 14 5 13 3 11
11 9 9 7 8 6 6 4
16 40 14 38 12 36 10 34
10 14 8 12 7 11 5 9
16 43 14 41 9 36 7 34
12 25 10 23 5 18 3 16
14 26 12 24 9 21 7 19
17 21 15 19 12 16 10 14
16 16 14 14 9 9 7 7
9 9 7 7 5 5 3 3
14 15 12 13 8 9 6 7
12 27 10 25 7 22 5 20
8 8 6 6 6 6 4 4
9 14 7 12 5 10 3 8
8 10 6 8 4 6 2 4
21 21 19 19 14 14 12 12
20 25 18 23 15 20 13 18
9 9 7 7 7 7 5 5
9 8 7 6 6 5 4 3
14 9 12 7 11 6 9 4
10 12 8 10 6 8 4 6
9 18 7 16 5 14 3 12
8 11 6 9 6 9 4 7
15 20 13 18 8 13 6 11
14 13 12 11 7 6 5 4
8 23 6 21 5 20 3 18
7 8 5 6 4 5 2 3
21 35 19 33 10 24 8 22
17 27 15 25 10 20 8 18
39 21 37 19 33 15 31 13
7 9 5 7 4 6 2 4
22 16 20 14 17 11 15 9
20 26 18 24 17 23 15 21
6 6 4 4 4 4 2 2
15 13 13 11 13 11 11 9
16 16 14 14 11 11 9 9
13 15 11 13 9 11 7 9
11 27 9 25 8 24 6 22
9 12 7 10 5 8 3 6
9 12 7 10 5 8 3 6
22 31 20 29 19 28 17 26
11 13 9 11 5 7 3 5
6 7 4 5 4 5 2 3
12 14 10 12 8 10 6 8
17 21 15 19 14 18 12 16
18 16 16 14 11 9 9 7
12 11 10 9 9 8 7 6
13 13 11 11 9 9 7 7
17 30 15 28 14 27 12 25
12 22 10 20 8 18 6 16
34 48 32 46 29 43 27 41
33 34 31 32 29 30 27 28
7 11 5 9 4 8 2 6
27 16 25 14 23 12 21 10
8 12 6 10 5 9 3 7
10 12 8 10 5 7 3 5
17 47 15 45 9 39 7 37
13 15 11 13 7 9 5 7
15 14 13 12 8 7 6 5
14 17 12 15 7 10 5 8
10 13 8 11 6 9 4 7
12 13 10 11 6 7 4 5
15 27 13 25 11 23 9 21
12 11 10 9 7 6 5 4
11 19 9 17 6 14 4 12
10 13 8 11 7 10 5 8
7 8 5 6 4 5 2 3
9 11 7 9 5 7 3 5
10 11 8 9 5 6 3 4
10 20 8 18 6 16 4 14
11 13 9 11 7 9 5 7
15 28 13 26 11 24 9 22
12 12 10 10 7 7 5 5
19 24 17 22 16 21 14 19
10 11 8 9 5 6 3 4
10 10 8 8 7 7 5 5
12 15 10 13 8 11 6 9
31 26 29 24 20 15 18 13
8 20 6 18 6 18 4 16
12 6 10 4 10 4 8 2
10 11 8 9 5 6 3 4
14 10 12 8 10 6 8 4
21 20 19 18 15 14 13 12
37 34 35 32 33 30 31 28
9 11 7 9 5 7 3 5
31 50 29 48 26 45 24 43
13 11 11 9 7 5 5 3
25 22 23 20 21 18 19 16
14 11 12 9 10 7 8 5
15 14 13 12 13 12 11 10
11 20 9 18 6 15 4 13
13 15 11 13 9 11 7 9
14 16 12 14 11 13 9 11
13 14 11 12 10 11 8 9
13 15 11 13 11 13 9 11
14 16 12 14 10 12 8 10
9 36 7 34 6 33 4 31
13 24 11 22 8 19 6 17
12 9 10 7 7 4 5 2
