original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
8 8 6 6 13 13 11 11
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
9 8 7 6 13 12 11 10
8 8 6 6 10 10 8 8
8 7 6 5 11 10 9 8
5 4 3 2 8 7 6 5
8 10 6 8 11 13 9 11
4 5 2 3 7 8 5 6
7 8 5 6 9 10 7 8
6 7 4 5 10 11 8 9
5 6 3 4 7 8 5 6
22 27 20 25 24 29 22 27
15 12 13 10 17 14 15 12
11 10 9 8 13 12 11 10
8 6 6 4 12 10 10 8
14 15 12 13 16 17 14 15
6 6 4 4 9 9 7 7
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
11 9 9 7 13 11 11 9
6 6 4 4 8 8 6 6
14 16 12 14 18 20 16 18
4 4 2 2 6 6 4 4
7 5 5 3 11 9 9 7
12 10 10 8 14 12 12 10
5 6 3 4 7 8 5 6
23 17 21 15 25 19 23 17
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
11 11 9 9 13 13 11 11
6 5 4 3 8 7 6 5
4 4 2 2 6 6 4 4
6 6 4 4 9 9 7 7
10 11 8 9 12 13 10 11
5 6 3 4 7 8 5 6
15 14 13 12 18 17 16 15
6 6 4 4 9 9 7 7
5 6 3 4 8 9 6 7
6 6 4 4 8 8 6 6
6 6 4 4 10 10 8 8
8 8 6 6 10 10 8 8
6 5 4 3 8 7 6 5
10 11 8 9 12 13 10 11
12 12 10 10 15 15 13 13
13 10 11 8 15 12 13 10
13 12 11 10 15 14 13 12
18 16 16 14 20 18 18 16
11 9 9 7 15 13 13 11
10 10 8 8 13 13 11 11
6 8 4 6 9 11 7 9
4 5 2 3 7 8 5 6
16 13 14 11 18 15 16 13
12 13 10 11 14 15 12 13
7 10 5 8 9 12 7 10
17 14 15 12 20 17 18 15
5 4 3 2 8 7 6 5
8 6 6 4 10 8 8 6
14 20 12 18 17 23 15 21
14 13 12 11 16 15 14 13
11 11 9 9 15 15 13 13
5 6 3 4 7 8 5 6
17 18 15 16 21 22 19 20
13 10 11 8 15 12 13 10
7 7 5 5 10 10 8 8
6 6 4 4 10 10 8 8
8 8 6 6 11 11 9 9
7 6 5 4 11 10 9 8
12 12 10 10 14 14 12 12
8 8 6 6 10 10 8 8
11 11 9 9 14 14 12 12
4 6 2 4 8 10 6 8
6 6 4 4 8 8 6 6
14 17 12 15 16 19 14 17
12 15 10 13 16 19 14 17
4 5 2 3 7 8 5 6
13 12 11 10 16 15 14 13
4 5 2 3 7 8 5 6
10 10 8 8 13 13 11 11
13 17 11 15 15 19 13 17
21 23 19 21 28 30 26 28
12 9 10 7 15 12 13 10
14 7 12 5 24 17 22 15
58 68 56 66 61 71 59 69
9 12 7 10 11 14 9 12
4 4 2 2 6 6 4 4
23 41 21 39 26 44 24 42
16 14 14 12 19 17 17 15
8 8 6 6 11 11 9 9
22 15 20 13 27 20 25 18
5 4 3 2 8 7 6 5
11 10 9 8 13 12 11 10
7 7 5 5 11 11 9 9
5 5 3 3 7 7 5 5
19 28 17 26 21 30 19 28
7 10 5 8 9 12 7 10
8 10 6 8 12 14 10 12
5 5 3 3 9 9 7 7
6 5 4 3 8 7 6 5
14 14 12 12 17 17 15 15
6 6 4 4 8 8 6 6
9 9 7 7 12 12 10 10
9 10 7 8 12 13 10 11
5 4 3 2 8 7 6 5
23 37 21 35 28 42 26 40
5 6 3 4 7 8 5 6
7 7 5 5 9 9 7 7
4 4 2 2 6 6 4 4
9 8 7 6 11 10 9 8
9 7 7 5 12 10 10 8
4 5 2 3 7 8 5 6
6 6 4 4 8 8 6 6
8 7 6 5 11 10 9 8
5 5 3 3 9 9 7 7
5 6 3 4 10 11 8 9
8 7 6 5 11 10 9 8
7 6 5 4 10 9 8 7
7 6 5 4 11 10 9 8
13 13 11 11 15 15 13 13
6 6 4 4 10 10 8 8
4 5 2 3 7 8 5 6
6 4 4 2 10 8 8 6
19 31 17 29 21 33 19 31
6 6 4 4 9 9 7 7
4 6 2 4 8 10 6 8
5 5 3 3 9 9 7 7
11 17 9 15 13 19 11 17
8 8 6 6 10 10 8 8
6 5 4 3 8 7 6 5
5 5 3 3 9 9 7 7
15 18 13 16 19 22 17 20
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
14 19 12 17 16 21 14 19
12 11 10 9 14 13 12 11
5 7 3 5 8 10 6 8
12 11 10 9 15 14 13 12
22 23 20 21 24 25 22 23
5 6 3 4 8 9 6 7
13 11 11 9 16 14 14 12
18 17 16 15 20 19 18 17
7 8 5 6 10 11 8 9
17 15 15 13 20 18 18 16
18 25 16 23 21 28 19 26
8 7 6 5 12 11 10 9
10 7 8 5 12 9 10 7
14 9 12 7 16 11 14 9
6 8 4 6 8 10 6 8
4 4 2 2 6 6 4 4
8 9 6 7 11 12 9 10
16 23 14 21 21 28 19 26
19 21 17 19 21 23 19 21
7 8 5 6 10 11 8 9
23 18 21 16 26 21 24 19
18 12 16 10 20 14 18 12
13 13 11 11 16 16 14 14
28 33 26 31 30 35 28 33
13 17 11 15 18 22 16 20
4 4 2 2 6 6 4 4
4 5 2 3 7 8 5 6
6 6 4 4 9 9 7 7
10 9 8 7 13 12 11 10
