original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
15 9 13 7 13 7 11 5
13 17 11 15 9 13 7 11
15 14 13 12 13 12 11 10
6 6 4 4 4 4 2 2
13 14 11 12 11 12 9 10
8 8 6 6 6 6 4 4
23 20 21 18 21 18 19 16
10 10 8 8 7 7 5 5
8 8 6 6 6 6 4 4
13 14 11 12 11 12 9 10
19 16 17 14 17 14 15 12
13 14 11 12 11 12 9 10
11 14 9 12 9 12 7 10
12 15 10 13 10 13 8 11
10 11 8 9 8 9 6 7
19 19 17 17 17 17 15 15
9 9 7 7 7 7 5 5
8 9 6 7 6 7 4 5
9 10 7 8 7 8 5 6
13 13 11 11 11 11 9 9
9 9 7 7 7 7 5 5
13 12 11 10 11 10 9 8
9 9 7 7 7 7 5 5
10 9 8 7 8 7 6 5
6 7 4 5 4 5 2 3
14 12 12 10 12 10 10 8
14 15 12 13 12 13 10 11
18 22 16 20 16 20 14 18
19 15 17 13 14 10 12 8
9 9 7 7 7 7 5 5
10 13 8 11 8 11 6 9
18 14 16 12 16 12 14 10
11 6 9 4 9 4 7 2
33 27 31 25 31 25 29 23
19 18 17 16 17 16 15 14
6 6 4 4 4 4 2 2
9 10 7 8 7 8 5 6
13 12 11 10 11 10 9 8
9 8 7 6 7 6 5 4
9 9 7 7 7 7 5 5
16 19 14 17 14 17 12 15
11 15 9 13 7 11 5 9
48 48 46 46 46 46 44 44
34 33 32 31 32 31 30 29
17 16 15 14 15 14 13 12
18 18 16 16 16 16 14 14
11 10 9 8 9 8 7 6
10 8 8 6 8 6 6 4
12 12 10 10 10 10 8 8
13 11 11 9 9 7 7 5
10 12 8 10 8 10 6 8
10 12 8 10 8 10 6 8
10 11 8 9 8 9 6 7
20 20 18 18 18 18 16 16
17 20 15 18 15 18 13 16
6 7 4 5 4 5 2 3
9 8 7 6 7 6 5 4
36 21 34 19 21 6 19 4
15 15 13 13 13 13 11 11
10 9 8 7 8 7 6 5
10 7 8 5 8 5 6 3
9 8 7 6 7 6 5 4
11 12 9 10 9 10 7 8
15 15 13 13 13 13 11 11
14 19 12 17 12 17 10 15
14 19 12 17 12 17 10 15
7 8 5 6 5 6 3 4
22 13 20 11 20 11 18 9
11 13 9 11 9 11 7 9
10 8 8 6 8 6 6 4
21 21 19 19 19 19 17 17
11 10 9 8 9 8 7 6
14 16 12 14 12 14 10 12
6 6 4 4 4 4 2 2
14 16 12 14 12 14 10 12
23 20 21 18 21 18 19 16
18 18 16 16 16 16 14 14
13 12 11 10 11 10 9 8
18 20 16 18 16 18 14 16
11 10 9 8 9 8 7 6
9 10 7 8 6 7 4 5
7 7 5 5 5 5 3 3
112 113 110 111 110 111 108 109
13 9 11 7 11 7 9 5
14 12 12 10 12 10 10 8
7 8 5 6 5 6 3 4
10 11 8 9 8 9 6 7
22 20 20 18 20 18 18 16
9 12 7 10 7 10 5 8
12 7 10 5 10 5 8 3
13 19 11 17 11 17 9 15
23 28 21 26 21 26 19 24
16 15 14 13 12 11 10 9
17 8 15 6 15 6 13 4
53 53 51 51 51 51 49 49
18 11 16 9 16 9 14 7
14 12 12 10 12 10 10 8
8 12 6 10 6 10 4 8
8 9 6 7 6 7 4 5
16 16 14 14 14 14 12 12
11 12 9 10 9 10 7 8
19 12 17 10 17 10 15 8
63 60 61 58 61 58 59 56
8 9 6 7 6 7 4 5
12 13 10 11 10 11 8 9
6 6 4 4 4 4 2 2
9 10 7 8 7 8 5 6
9 9 7 7 7 7 5 5
18 19 16 17 16 17 14 15
7 6 5 4 5 4 3 2
8 8 6 6 6 6 4 4
6 6 4 4 4 4 2 2
19 16 17 14 14 11 12 9
23 19 21 17 21 17 19 15
7 6 5 4 5 4 3 2
12 18 10 16 10 16 8 14
20 21 18 19 18 19 16 17
8 6 6 4 6 4 4 2
12 10 10 8 10 8 8 6
13 23 11 21 11 21 9 19
6 8 4 6 4 6 2 4
17 22 15 20 15 20 13 18
17 13 15 11 15 11 13 9
33 32 31 30 31 30 29 28
18 16 16 14 16 14 14 12
8 9 6 7 6 7 4 5
10 9 8 7 8 7 6 5
6 7 4 5 4 5 2 3
11 10 9 8 9 8 7 6
11 12 9 10 9 10 7 8
16 21 14 19 14 19 12 17
6 6 4 4 4 4 2 2
18 18 16 16 16 16 14 14
10 9 8 7 8 7 6 5
9 9 7 7 7 7 5 5
6 7 4 5 4 5 2 3
12 14 10 12 7 9 5 7
12 10 10 8 10 8 8 6
16 8 14 6 14 6 12 4
15 12 13 10 13 10 11 8
7 17 5 15 5 15 3 13
8 19 6 17 6 17 4 15
14 16 12 14 12 14 10 12
17 16 15 14 15 14 13 12
12 10 10 8 10 8 8 6
21 9 19 7 19 7 17 5
10 11 8 9 8 9 6 7
14 14 12 12 12 12 10 10
6 9 4 7 4 7 2 5
15 14 13 12 13 12 11 10
12 13 10 11 10 11 8 9
18 24 16 22 16 22 14 20
14 12 12 10 12 10 10 8
7 7 5 5 5 5 3 3
15 12 13 10 13 10 11 8
7 7 5 5 5 5 3 3
13 14 11 12 10 11 8 9
8 7 6 5 6 5 4 3
18 15 16 13 16 13 14 11
17 17 15 15 15 15 13 13
6 7 4 5 4 5 2 3
17 15 15 13 15 13 13 11
24 23 22 21 20 19 18 17
42 40 40 38 40 38 38 36
7 6 5 4 5 4 3 2
10 10 8 8 8 8 6 6
10 11 8 9 8 9 6 7
16 16 14 14 14 14 12 12
8 18 6 16 6 16 4 14
9 9 7 7 7 7 5 5
7 7 5 5 5 5 3 3
7 6 5 4 5 4 3 2
9 9 7 7 7 7 5 5
8 9 6 7 6 7 4 5
23 21 21 19 21 19 19 17
25 22 23 20 23 20 21 18
27 8 25 6 25 6 23 4
14 13 12 11 12 11 10 9
10 10 8 8 8 8 6 6
15 14 13 12 13 12 11 10
9 12 7 10 7 10 5 8
26 26 24 24 24 24 22 22
7 10 5 8 5 8 3 6
12 15 10 13 10 13 8 11
6 6 4 4 4 4 2 2
10 12 8 10 8 10 6 8
12 11 10 9 10 9 8 7
17 16 15 14 15 14 13 12
12 12 10 10 10 10 8 8
6 9 4 7 4 7 2 5
7 6 5 4 5 4 3 2
7 7 5 5 5 5 3 3
7 8 5 6 5 6 3 4
9 9 7 7 7 7 5 5
7 7 5 5 5 5 3 3
20 21 18 19 18 19 16 17
22 24 20 22 20 22 18 20
12 14 10 12 10 12 8 10
14 15 12 13 12 13 10 11
29 30 27 28 27 28 25 26
10 9 8 7 8 7 6 5
20 18 18 16 18 16 16 14
8 7 6 5 6 5 4 3
10 12 8 10 8 10 6 8
13 13 11 11 11 11 9 9
10 12 8 10 8 10 6 8
9 10 7 8 7 8 5 6
14 13 12 11 12 11 10 9
15 20 13 18 13 18 11 16
7 6 5 4 5 4 3 2
62 60 60 58 60 58 58 56
13 17 11 15 11 15 9 13
28 26 26 24 26 24 24 22
16 15 14 13 14 13 12 11
8 6 6 4 6 4 4 2
24 24 22 22 22 22 20 20
6 7 4 5 4 5 2 3
11 8 9 6 9 6 7 4
26 26 24 24 24 24 22 22
15 28 13 26 13 26 11 24
17 14 15 12 15 12 13 10
13 12 11 10 11 10 9 8
12 10 10 8 10 8 8 6
12 14 10 12 10 12 8 10
14 12 12 10 12 10 10 8
12 9 10 7 10 7 8 5
14 12 12 10 10 8 8 6
34 27 32 25 32 25 30 23
16 16 14 14 14 14 12 12
16 17 14 15 14 15 12 13
8 9 6 7 6 7 4 5
10 8 8 6 8 6 6 4
12 14 10 12 10 12 8 10
10 8 8 6 8 6 6 4
6 6 4 4 4 4 2 2
11 8 9 6 9 6 7 4
11 11 9 9 9 9 7 7
7 9 5 7 5 7 3 5
20 20 18 18 18 18 16 16
14 13 12 11 12 11 10 9
8 13 6 11 6 11 4 9
15 15 13 13 13 13 11 11
11 11 9 9 9 9 7 7
9 9 7 7 7 7 5 5
11 15 9 13 9 13 7 11
11 9 9 7 9 7 7 5
9 10 7 8 7 8 5 6
23 16 21 14 21 14 19 12
18 14 16 12 16 12 14 10
10 12 8 10 8 10 6 8
12 16 10 14 10 14 8 12
14 8 12 6 12 6 10 4
16 15 14 13 14 13 12 11
8 6 6 4 6 4 4 2
10 10 8 8 8 8 6 6
8 6 6 4 6 4 4 2
17 7 15 5 15 5 13 3
11 12 9 10 9 10 7 8
13 17 11 15 11 15 9 13
16 16 14 14 14 14 12 12
13 13 11 11 11 11 9 9
11 11 9 9 9 9 7 7
8 8 6 6 6 6 4 4
13 12 11 10 11 10 9 8
9 8 7 6 7 6 5 4
9 8 7 6 7 6 5 4
10 10 8 8 8 8 6 6
21 21 19 19 19 19 17 17
18 21 16 19 16 19 14 17
22 20 20 18 20 18 18 16
12 10 10 8 10 8 8 6
9 8 7 6 7 6 5 4
14 15 12 13 12 13 10 11
16 17 14 15 14 15 12 13
14 13 12 11 10 9 8 7
11 11 9 9 7 7 5 5
6 6 4 4 4 4 2 2
24 24 22 22 22 22 20 20
19 30 17 28 8 19 6 17
10 10 8 8 8 8 6 6
12 10 10 8 8 6 6 4
9 51 7 49 7 49 5 47
10 -12 8 -14 8 -14 6 -16
9 9 7 7 7 7 5 5
26 22 24 20 24 20 22 18
8 9 6 7 6 7 4 5
13 14 11 12 11 12 9 10
10 9 8 7 8 7 6 5
8 7 6 5 6 5 4 3
17 16 15 14 15 14 13 12
34 25 32 23 22 13 20 11
9 10 7 8 6 7 4 5
11 9 9 7 9 7 7 5
8 10 6 8 6 8 4 6
24 24 22 22 22 22 20 20
13 13 11 11 11 11 9 9
7 8 5 6 5 6 3 4
9 9 7 7 7 7 5 5
15 19 13 17 13 17 11 15
12 13 10 11 10 11 8 9
7 6 5 4 5 4 3 2
16 18 14 16 14 16 12 14
8 8 6 6 6 6 4 4
13 10 11 8 11 8 9 6
9 9 7 7 7 7 5 5
15 -4 13 -6 13 -6 11 -8
13 -1 11 -3 11 -3 9 -5
44 43 42 41 40 39 38 37
18 15 16 13 16 13 14 11
29 25 27 23 27 23 25 21
17 18 15 16 15 16 13 14
11 11 9 9 9 9 7 7
13 14 11 12 11 12 9 10
7 8 5 6 5 6 3 4
30 31 28 29 28 29 26 27
9 8 7 6 7 6 5 4
10 9 8 7 8 7 6 5
11 12 9 10 9 10 7 8
25 25 23 23 23 23 21 21
6 6 4 4 4 4 2 2
10 9 8 7 8 7 6 5
13 13 11 11 11 11 9 9
18 18 16 16 16 16 14 14
48 50 46 48 46 48 44 46
14 12 12 10 12 10 10 8
11 23 9 21 9 21 7 19
19 17 17 15 17 15 15 13
12 11 10 9 10 9 8 7
16 10 14 8 14 8 12 6
7 6 5 4 5 4 3 2
12 9 10 7 10 7 8 5
46 45 44 43 44 43 42 41
10 9 8 7 8 7 6 5
9 8 7 6 7 6 5 4
21 20 19 18 19 18 17 16
16 21 14 19 14 19 12 17
14 14 12 12 12 12 10 10
7 9 5 7 5 7 3 5
15 15 13 13 13 13 11 11
18 14 16 12 16 12 14 10
9 10 7 8 7 8 5 6
12 11 10 9 10 9 8 7
6 6 4 4 4 4 2 2
19 19 17 17 17 17 15 15
27 27 25 25 25 25 23 23
22 20 20 18 20 18 18 16
10 9 8 7 8 7 6 5
23 24 21 22 21 22 19 20
12 11 10 9 10 9 8 7
12 12 10 10 10 10 8 8
7 8 5 6 5 6 3 4
11 6 9 4 9 4 7 2
14 11 12 9 8 5 6 3
22 21 20 19 20 19 18 17
17 16 15 14 15 14 13 12
18 18 16 16 16 16 14 14
20 20 18 18 18 18 16 16
15 12 13 10 11 8 9 6
10 9 8 7 7 6 5 4
16 11 14 9 14 9 12 7
14 16 12 14 12 14 10 12
22 17 20 15 20 15 18 13
16 13 14 11 14 11 12 9
9 10 7 8 7 8 5 6
9 9 7 7 7 7 5 5
11 10 9 8 9 8 7 6
24 33 22 31 22 31 20 29
12 13 10 11 10 11 8 9
8 9 6 7 6 7 4 5
6 7 4 5 4 5 2 3
9 23 7 21 7 21 5 19
8 8 6 6 6 6 4 4
9 9 7 7 7 7 5 5
9 9 7 7 7 7 5 5
30 28 28 26 28 26 26 24
15 11 13 9 13 9 11 7
6 7 4 5 4 5 2 3
8 8 6 6 6 6 4 4
8 7 6 5 6 5 4 3
19 15 17 13 17 13 15 11
10 10 8 8 8 8 6 6
17 16 15 14 15 14 13 12
24 25 22 23 22 23 20 21
16 11 14 9 12 7 10 5
12 11 10 9 10 9 8 7
11 11 9 9 9 9 7 7
10 8 8 6 8 6 6 4
11 12 9 10 9 10 7 8
11 12 9 10 7 8 5 6
25 25 23 23 23 23 21 21
18 15 16 13 16 13 14 11
9 10 7 8 7 8 5 6
6 7 4 5 4 5 2 3
14 14 12 12 12 12 10 10
12 13 10 11 10 11 8 9
11 17 9 15 9 15 7 13
18 17 16 15 16 15 14 13
28 26 26 24 26 24 24 22
14 15 12 13 12 13 10 11
13 18 11 16 11 16 9 14
19 23 17 21 17 21 15 19
13 18 11 16 9 14 7 12
9 7 7 5 7 5 5 3
13 12 11 10 11 10 9 8
13 12 11 10 11 10 9 8
11 13 9 11 9 11 7 9
14 16 12 14 12 14 10 12
8 8 6 6 6 6 4 4
12 12 10 10 10 10 8 8
29 28 27 26 27 26 25 24
15 17 13 15 13 15 11 13
36 36 34 34 34 34 32 32
20 17 18 15 18 15 16 13
17 16 15 14 15 14 13 12
18 17 16 15 16 15 14 13
25 32 23 30 15 22 13 20
12 9 10 7 10 7 8 5
12 8 10 6 10 6 8 4
21 27 19 25 19 25 17 23
19 19 17 17 17 17 15 15
12 13 10 11 10 11 8 9
9 7 7 5 7 5 5 3
10 9 8 7 8 7 6 5
12 10 10 8 10 8 8 6
10 11 8 9 8 9 6 7
9 9 7 7 7 7 5 5
11 10 9 8 9 8 7 6
10 11 8 9 8 9 6 7
9 6 7 4 7 4 5 2
10 10 8 8 8 8 6 6
6 7 4 5 4 5 2 3
9 8 7 6 7 6 5 4
9 10 7 8 7 8 5 6
6 6 4 4 4 4 2 2
15 14 13 12 13 12 11 10
22 22 20 20 20 20 18 18
15 10 13 8 13 8 11 6
8 6 6 4 6 4 4 2
9 9 7 7 7 7 5 5
19 13 17 11 13 7 11 5
7 7 5 5 5 5 3 3
20 16 18 14 18 14 16 12
30 30 28 28 28 28 26 26
12 12 10 10 10 10 8 8
22 30 20 28 19 27 17 25
20 22 18 20 18 20 16 18
15 13 13 11 13 11 11 9
9 23 7 21 7 21 5 19
6 8 4 6 4 6 2 4
15 15 13 13 13 13 11 11
10 17 8 15 8 15 6 13
11 11 9 9 9 9 7 7
9 6 7 4 7 4 5 2
16 16 14 14 10 10 8 8
11 13 9 11 9 11 7 9
11 8 9 6 9 6 7 4
10 10 8 8 8 8 6 6
10 13 8 11 8 11 6 9
11 12 9 10 9 10 7 8
13 18 11 16 10 15 8 13
20 14 18 12 18 12 16 10
12 14 10 12 10 12 8 10
10 9 8 7 8 7 6 5
6 7 4 5 4 5 2 3
10 16 8 14 8 14 6 12
10 11 8 9 8 9 6 7
16 13 14 11 14 11 12 9
7 6 5 4 5 4 3 2
15 14 13 12 13 12 11 10
23 23 21 21 21 21 19 19
7 8 5 6 5 6 3 4
7 13 5 11 5 11 3 9
8 9 6 7 6 7 4 5
11 8 9 6 9 6 7 4
10 11 8 9 8 9 6 7
12 19 10 17 10 17 8 15
13 12 11 10 11 10 9 8
8 8 6 6 6 6 4 4
15 14 13 12 13 12 11 10
8 7 6 5 6 5 4 3
12 15 10 13 10 13 8 11
11 18 9 16 9 16 7 14
10 8 8 6 8 6 6 4
10 9 8 7 8 7 6 5
13 12 11 10 11 10 9 8
11 8 9 6 9 6 7 4
9 8 7 6 7 6 5 4
31 30 29 28 29 28 27 26
13 12 11 10 11 10 9 8
10 11 8 9 8 9 6 7
9 9 7 7 7 7 5 5
6 13 4 11 4 11 2 9
11 12 9 10 9 10 7 8
11 11 9 9 9 9 7 7
6 7 4 5 4 5 2 3
12 9 10 7 10 7 8 5
11 11 9 9 9 9 7 7
12 14 10 12 10 12 8 10
21 20 19 18 19 18 17 16
9 9 7 7 7 7 5 5
8 10 6 8 6 8 4 6
17 17 15 15 15 15 13 13
14 10 12 8 12 8 10 6
12 12 10 10 10 10 8 8
16 15 14 13 12 11 10 9
11 15 9 13 9 13 7 11
10 9 8 7 8 7 6 5
16 19 14 17 14 17 12 15
13 11 11 9 11 9 9 7
16 27 14 25 14 25 12 23
23 11 21 9 21 9 19 7
18 15 16 13 16 13 14 11
19 20 17 18 17 18 15 16
7 7 5 5 5 5 3 3
11 12 9 10 9 10 7 8
10 6 8 4 8 4 6 2
10 11 8 9 8 9 6 7
16 18 14 16 14 16 12 14
18 15 16 13 16 13 14 11
13 14 11 12 11 12 9 10
14 13 12 11 12 11 10 9
9 29 7 27 7 27 5 25
20 18 18 16 18 16 16 14
6 6 4 4 4 4 2 2
9 9 7 7 7 7 5 5
25 27 23 25 23 25 21 23
13 14 11 12 11 12 9 10
6 10 4 8 4 8 2 6
14 16 12 14 12 14 10 12
26 25 24 23 24 23 22 21
8 12 6 10 6 10 4 8
31 31 29 29 29 29 27 27
16 17 14 15 14 15 12 13
7 7 5 5 5 5 3 3
8 13 6 11 6 11 4 9
10 8 8 6 8 6 6 4
33 31 31 29 31 29 29 27
14 32 12 30 12 30 10 28
10 10 8 8 8 8 6 6
31 30 29 28 29 28 27 26
15 11 13 9 13 9 11 7
11 7 9 5 9 5 7 3
46 42 44 40 44 40 42 38
17 20 15 18 15 18 13 16
26 27 24 25 24 25 22 23
9 12 7 10 7 10 5 8
25 12 23 10 23 10 21 8
8 7 6 5 6 5 4 3
18 21 16 19 16 19 14 17
15 13 13 11 13 11 11 9
31 19 29 17 29 17 27 15
13 17 11 15 11 15 9 13
9 12 7 10 7 10 5 8
10 10 8 8 8 8 6 6
7 7 5 5 5 5 3 3
13 10 11 8 11 8 9 6
13 -3 11 -5 11 -5 9 -7
14 12 12 10 12 10 10 8
11 9 9 7 9 7 7 5
11 15 9 13 9 13 7 11
9 6 7 4 7 4 5 2
13 12 11 10 11 10 9 8
15 16 13 14 13 14 11 12
26 24 24 22 24 22 22 20
13 12 11 10 11 10 9 8
30 29 28 27 28 27 26 25
13 12 11 10 11 10 9 8
11 11 9 9 9 9 7 7
16 17 14 15 14 15 12 13
12 22 10 20 10 20 8 18
7 6 5 4 5 4 3 2
7 6 5 4 5 4 3 2
17 16 15 14 15 14 13 12
6 9 4 7 4 7 2 5
12 13 10 11 10 11 8 9
8 10 6 8 6 8 4 6
11 12 9 10 9 10 7 8
13 10 11 8 11 8 9 6
16 19 14 17 14 17 12 15
7 8 5 6 5 6 3 4
7 7 5 5 5 5 3 3
7 7 5 5 5 5 3 3
13 15 11 13 11 13 9 11
10 13 8 11 8 11 6 9
19 19 17 17 17 17 15 15
8 8 6 6 6 6 4 4
16 19 14 17 14 17 12 15
8 8 6 6 6 6 4 4
9 9 7 7 7 7 5 5
11 11 9 9 9 9 7 7
10 11 8 9 8 9 6 7
12 15 10 13 10 13 8 11
13 10 11 8 11 8 9 6
19 19 17 17 17 17 15 15
9 8 7 6 7 6 5 4
14 9 12 7 12 7 10 5
26 30 24 28 24 28 22 26
13 12 11 10 11 10 9 8
25 23 23 21 23 21 21 19
10 12 8 10 8 10 6 8
27 31 25 29 25 29 23 27
14 21 12 19 12 19 10 17
10 8 8 6 8 6 6 4
12 10 10 8 10 8 8 6
24 26 22 24 22 24 20 22
10 9 8 7 8 7 6 5
11 12 9 10 9 10 7 8
6 7 4 5 4 5 2 3
9 8 7 6 7 6 5 4
8 10 6 8 6 8 4 6
7 7 5 5 5 5 3 3
15 19 13 17 13 17 11 15
9 8 7 6 7 6 5 4
11 10 9 8 9 8 7 6
8 9 6 7 6 7 4 5
8 9 6 7 6 7 4 5
8 12 6 10 6 10 4 8
14 15 12 13 12 13 10 11
7 8 5 6 5 6 3 4
6 8 4 6 4 6 2 4
14 10 12 8 12 8 10 6
19 16 17 14 17 14 15 12
21 16 19 14 19 14 17 12
21 22 19 20 19 20 17 18
6 8 4 6 4 6 2 4
22 22 20 20 20 20 18 18
13 10 11 8 11 8 9 6
6 6 4 4 4 4 2 2
17 15 15 13 15 13 13 11
22 22 20 20 20 20 18 18
8 10 6 8 6 8 4 6
7 7 5 5 5 5 3 3
14 7 12 5 12 5 10 3
27 28 25 26 25 26 23 24
9 9 7 7 7 7 5 5
23 18 21 16 21 16 19 14
23 20 21 18 21 18 19 16
7 6 5 4 5 4 3 2
25 24 23 22 23 22 21 20
9 9 7 7 7 7 5 5
6 8 4 6 4 6 2 4
7 6 5 4 5 4 3 2
16 26 14 24 14 24 12 22
20 21 18 19 18 19 16 17
21 23 19 21 19 21 17 19
17 18 15 16 15 16 13 14
14 10 12 8 12 8 10 6
16 15 14 13 14 13 12 11
20 21 18 19 18 19 16 17
8 6 6 4 6 4 4 2
15 15 13 13 13 13 11 11
7 6 5 4 5 4 3 2
7 6 5 4 5 4 3 2
8 8 6 6 6 6 4 4
6 6 4 4 4 4 2 2
13 12 11 10 11 10 9 8
32 27 30 25 30 25 28 23
15 8 13 6 13 6 11 4
6 7 4 5 4 5 2 3
11 6 9 4 9 4 7 2
11 8 9 6 9 6 7 4
16 18 14 16 14 16 12 14
13 9 11 7 11 7 9 5
20 21 18 19 18 19 16 17
14 14 12 12 12 12 10 10
6 12 4 10 4 10 2 8
18 12 16 10 16 10 14 8
8 9 6 7 6 7 4 5
8 8 6 6 6 6 4 4
9 11 7 9 7 9 5 7
10 10 8 8 8 8 6 6
12 15 10 13 8 11 6 9
11 10 9 8 9 8 7 6
18 27 16 25 16 25 14 23
12 12 10 10 10 10 8 8
8 10 6 8 6 8 4 6
21 35 19 33 19 33 17 31
10 6 8 4 8 4 6 2
11 8 9 6 9 6 7 4
15 10 13 8 13 8 11 6
7 10 5 8 5 8 3 6
19 20 17 18 17 18 15 16
12 8 10 6 10 6 8 4
8 9 6 7 6 7 4 5
10 12 8 10 8 10 6 8
33 33 31 31 31 31 29 29
10 11 8 9 8 9 6 7
11 8 9 6 9 6 7 4
9 8 7 6 7 6 5 4
8 9 6 7 6 7 4 5
17 27 15 25 15 25 13 23
18 9 16 7 16 7 14 5
9 8 7 6 7 6 5 4
8 13 6 11 5 10 3 8
25 13 23 11 23 11 21 9
11 9 9 7 9 7 7 5
7 8 5 6 5 6 3 4
10 10 8 8 8 8 6 6
13 12 11 10 11 10 9 8
8 8 6 6 6 6 4 4
9 7 7 5 7 5 5 3
7 6 5 4 5 4 3 2
8 19 6 17 6 17 4 15
11 11 9 9 9 9 7 7
25 22 23 20 23 20 21 18
11 11 9 9 9 9 7 7
6 7 4 5 4 5 2 3
12 17 10 15 10 15 8 13
12 8 10 6 10 6 8 4
8 11 6 9 6 9 4 7
20 17 18 15 18 15 16 13
16 16 14 14 14 14 12 12
16 13 14 11 11 8 9 6
14 12 12 10 12 10 10 8
9 15 7 13 7 13 5 11
17 11 15 9 15 9 13 7
13 18 11 16 11 16 9 14
8 8 6 6 6 6 4 4
11 12 9 10 9 10 7 8
15 13 13 11 13 11 11 9
10 34 8 32 8 32 6 30
11 10 9 8 9 8 7 6
15 23 13 21 13 21 11 19
10 14 8 12 8 12 6 10
8 8 6 6 6 6 4 4
8 11 6 9 6 9 4 7
18 18 16 16 16 16 14 14
8 7 6 5 6 5 4 3
9 6 7 4 7 4 5 2
13 10 11 8 11 8 9 6
19 20 17 18 17 18 15 16
11 6 9 4 9 4 7 2
9 -2 7 -4 7 -4 5 -6
40 40 38 38 38 38 36 36
31 31 29 29 29 29 27 27
16 11 14 9 14 9 12 7
15 16 13 14 13 14 11 12
57 24 55 22 55 22 53 20
29 56 27 54 6 33 4 31
17 13 15 11 15 11 13 9
20 21 18 19 18 19 16 17
7 6 5 4 5 4 3 2
9 9 7 7 7 7 5 5
9 10 7 8 7 8 5 6
13 10 11 8 11 8 9 6
9 0 7 -2 7 -2 5 -4
32 14 30 12 30 12 28 10
12 16 10 14 10 14 8 12
15 16 13 14 13 14 11 12
7 7 5 5 5 5 3 3
11 12 9 10 9 10 7 8
20 21 18 19 18 19 16 17
11 10 9 8 9 8 7 6
10 10 8 8 8 8 6 6
13 12 11 10 9 8 7 6
20 18 18 16 18 16 16 14
17 14 15 12 12 9 10 7
20 12 18 10 18 10 16 8
9 10 7 8 7 8 5 6
20 14 18 12 18 12 16 10
8 17 6 15 6 15 4 13
20 20 18 18 18 18 16 16
6 7 4 5 4 5 2 3
15 15 13 13 13 13 11 11
10 9 8 7 8 7 6 5
7 6 5 4 5 4 3 2
216 218 214 216 214 216 212 214
20 21 18 19 18 19 16 17
20 17 18 15 18 15 16 13
7 6 5 4 5 4 3 2
7 6 5 4 5 4 3 2
10 6 8 4 8 4 6 2
14 16 12 14 12 14 10 12
11 12 9 10 9 10 7 8
17 12 15 10 15 10 13 8
13 18 11 16 11 16 9 14
7 6 5 4 5 4 3 2
