original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
9 22 7 20 7 20 5 18
11 14 9 12 8 11 6 9
6 8 4 6 4 6 2 4
9 9 7 7 7 7 5 5
8 12 6 10 5 9 3 7
11 11 9 9 8 8 6 6
7 9 5 7 5 7 3 5
22 22 20 20 20 20 18 18
17 8 15 6 15 6 13 4
8 8 6 6 5 5 3 3
7 8 5 6 5 6 3 4
7 7 5 5 5 5 3 3
13 10 11 8 11 8 9 6
18 23 16 21 16 21 14 19
7 6 5 4 5 4 3 2
7 11 5 9 5 9 3 7
6 8 4 6 4 6 2 4
8 21 6 19 5 18 3 16
7 6 5 4 5 4 3 2
10 14 8 12 8 12 6 10
9 9 7 7 6 6 4 4
11 8 9 6 9 6 7 4
14 12 12 10 9 7 7 5
7 7 5 5 5 5 3 3
9 9 7 7 5 5 3 3
6 8 4 6 4 6 2 4
8 9 6 7 6 7 4 5
9 16 7 14 7 14 5 12
13 10 11 8 11 8 9 6
7 11 5 9 5 9 3 7
9 7 7 5 6 4 4 2
8 8 6 6 6 6 4 4
6 8 4 6 4 6 2 4
21 15 19 13 19 13 17 11
12 11 10 9 10 9 8 7
18 18 16 16 16 16 14 14
10 10 8 8 7 7 5 5
8 14 6 12 6 12 4 10
9 7 7 5 7 5 5 3
7 7 5 5 5 5 3 3
9 19 7 17 6 16 4 14
10 12 8 10 7 9 5 7
41 55 39 53 39 53 37 51
32 32 30 30 30 30 28 28
8 9 6 7 6 7 4 5
15 12 13 10 12 9 10 7
23 23 21 21 21 21 19 19
11 13 9 11 5 7 3 5
16 29 14 27 14 27 12 25
7 6 5 4 5 4 3 2
13 16 11 14 11 14 9 12
10 23 8 21 7 20 5 18
12 25 10 23 10 23 8 21
19 12 17 10 16 9 14 7
9 9 7 7 7 7 5 5
10 8 8 6 7 5 5 3
6 9 4 7 4 7 2 5
7 10 5 8 5 8 3 6
9 17 7 15 7 15 5 13
8 25 6 23 6 23 4 21
22 25 20 23 20 23 18 21
6 6 4 4 4 4 2 2
10 7 8 5 8 5 6 3
8 8 6 6 5 5 3 3
6 17 4 15 4 15 2 13
7 7 5 5 5 5 3 3
9 33 7 31 7 31 5 29
7 8 5 6 4 5 2 3
11 10 9 8 9 8 7 6
7 8 5 6 4 5 2 3
17 17 15 15 13 13 11 11
8 7 6 5 6 5 4 3
14 17 12 15 11 14 9 12
19 20 17 18 17 18 15 16
10 10 8 8 8 8 6 6
7 7 5 5 5 5 3 3
8 9 6 7 6 7 4 5
7 7 5 5 5 5 3 3
7 6 5 4 5 4 3 2
9 11 7 9 6 8 4 6
15 12 13 10 13 10 11 8
6 8 4 6 4 6 2 4
8 8 6 6 6 6 4 4
10 15 8 13 8 13 6 11
16 15 14 13 14 13 12 11
7 6 5 4 5 4 3 2
14 24 12 22 12 22 10 20
8 12 6 10 6 10 4 8
14 17 12 15 9 12 7 10
9 10 7 8 7 8 5 6
7 7 5 5 5 5 3 3
7 13 5 11 5 11 3 9
17 14 15 12 15 12 13 10
12 10 10 8 8 6 6 4
8 9 6 7 6 7 4 5
11 10 9 8 9 8 7 6
24 14 22 12 21 11 19 9
7 9 5 7 5 7 3 5
7 7 5 5 5 5 3 3
11 14 9 12 9 12 7 10
9 9 7 7 7 7 5 5
11 11 9 9 9 9 7 7
15 16 13 14 13 14 11 12
8 8 6 6 6 6 4 4
10 13 8 11 8 11 6 9
6 6 4 4 4 4 2 2
13 11 11 9 10 8 8 6
7 9 5 7 4 6 2 4
7 11 5 9 5 9 3 7
27 9 25 7 24 6 22 4
8 9 6 7 6 7 4 5
10 19 8 17 8 17 6 15
10 7 8 5 8 5 6 3
10 11 8 9 8 9 6 7
10 10 8 8 8 8 6 6
10 12 8 10 8 10 6 8
13 16 11 14 11 14 9 12
7 28 5 26 5 26 3 24
9 14 7 12 7 12 5 10
6 18 4 16 4 16 2 14
8 18 6 16 6 16 4 14
15 16 13 14 12 13 10 11
9 11 7 9 4 6 2 4
9 10 7 8 7 8 5 6
15 22 13 20 13 20 11 18
15 17 13 15 13 15 11 13
9 39 7 37 7 37 5 35
7 8 5 6 5 6 3 4
9 13 7 11 7 11 5 9
11 23 9 21 9 21 7 19
29 22 27 20 26 19 24 17
9 10 7 8 6 7 4 5
6 16 4 14 4 14 2 12
6 7 4 5 4 5 2 3
10 9 8 7 8 7 6 5
6 9 4 7 4 7 2 5
14 12 12 10 11 9 9 7
16 19 14 17 14 17 12 15
10 10 8 8 8 8 6 6
7 14 5 12 4 11 2 9
7 8 5 6 5 6 3 4
14 31 12 29 12 29 10 27
9 20 7 18 7 18 5 16
13 9 11 7 11 7 9 5
10 13 8 11 8 11 6 9
6 6 4 4 4 4 2 2
6 16 4 14 4 14 2 12
11 12 9 10 9 10 7 8
9 7 7 5 6 4 4 2
9 8 7 6 7 6 5 4
13 13 11 11 11 11 9 9
8 13 6 11 6 11 4 9
8 8 6 6 6 6 4 4
23 18 21 16 21 16 19 14
16 16 14 14 14 14 12 12
11 19 9 17 9 17 7 15
7 10 5 8 5 8 3 6
6 8 4 6 4 6 2 4
10 10 8 8 6 6 4 4
9 23 7 21 5 19 3 17
8 9 6 7 6 7 4 5
7 10 5 8 5 8 3 6
10 10 8 8 6 6 4 4
6 16 4 14 4 14 2 12
6 10 4 8 4 8 2 6
16 12 14 10 14 10 12 8
9 9 7 7 7 7 5 5
7 11 5 9 5 9 3 7
6 7 4 5 4 5 2 3
10 12 8 10 8 10 6 8
14 18 12 16 12 16 10 14
7 8 5 6 5 6 3 4
11 11 9 9 9 9 7 7
7 8 5 6 5 6 3 4
15 14 13 12 13 12 11 10
7 19 5 17 4 16 2 14
7 8 5 6 4 5 2 3
11 13 9 11 9 11 7 9
19 15 17 13 16 12 14 10
7 7 5 5 5 5 3 3
8 7 6 5 6 5 4 3
6 8 4 6 4 6 2 4
12 13 10 11 9 10 7 8
10 11 8 9 8 9 6 7
13 8 11 6 11 6 9 4
6 16 4 14 4 14 2 12
20 22 18 20 18 20 16 18
6 18 4 16 4 16 2 14
15 36 13 34 11 32 9 30
6 7 4 5 4 5 2 3
12 12 10 10 10 10 8 8
7 8 5 6 5 6 3 4
11 17 9 15 9 15 7 13
8 12 6 10 6 10 4 8
13 13 11 11 11 11 9 9
7 7 5 5 5 5 3 3
7 7 5 5 5 5 3 3
7 7 5 5 5 5 3 3
9 8 7 6 7 6 5 4
8 10 6 8 6 8 4 6
8 11 6 9 6 9 4 7
7 9 5 7 5 7 3 5
16 13 14 11 12 9 10 7
9 11 7 9 7 9 5 7
6 6 4 4 4 4 2 2
7 15 5 13 4 12 2 10
9 7 7 5 7 5 5 3
18 19 16 17 16 17 14 15
8 7 6 5 6 5 4 3
8 17 6 15 6 15 4 13
19 10 17 8 16 7 14 5
11 7 9 5 9 5 7 3
7 10 5 8 5 8 3 6
8 8 6 6 6 6 4 4
6 7 4 5 4 5 2 3
8 9 6 7 6 7 4 5
8 8 6 6 5 5 3 3
9 19 7 17 6 16 4 14
9 10 7 8 7 8 5 6
11 19 9 17 7 15 5 13
10 7 8 5 8 5 6 3
30 17 28 15 27 14 25 12
14 12 12 10 12 10 10 8
9 11 7 9 6 8 4 6
8 9 6 7 5 6 3 4
8 10 6 8 6 8 4 6
9 41 7 39 6 38 4 36
7 9 5 7 5 7 3 5
9 8 7 6 7 6 5 4
12 8 10 6 10 6 8 4
7 11 5 9 5 9 3 7
7 6 5 4 5 4 3 2
12 13 10 11 10 11 8 9
11 11 9 9 9 9 7 7
7 8 5 6 5 6 3 4
17 8 15 6 15 6 13 4
12 18 10 16 9 15 7 13
14 17 12 15 12 15 10 13
24 23 22 21 22 21 20 19
8 10 6 8 5 7 3 5
9 11 7 9 7 9 5 7
8 12 6 10 6 10 4 8
8 13 6 11 5 10 3 8
10 9 8 7 8 7 6 5
16 16 14 14 12 12 10 10
8 7 6 5 6 5 4 3
8 9 6 7 5 6 3 4
11 14 9 12 8 11 6 9
14 26 12 24 8 20 6 18
20 32 18 30 17 29 15 27
9 9 7 7 7 7 5 5
7 7 5 5 5 5 3 3
15 15 13 13 13 13 11 11
9 6 7 4 7 4 5 2
7 8 5 6 5 6 3 4
9 9 7 7 6 6 4 4
10 21 8 19 8 19 6 17
15 18 13 16 13 16 11 14
9 14 7 12 7 12 5 10
10 11 8 9 6 7 4 5
12 10 10 8 10 8 8 6
8 11 6 9 6 9 4 7
6 8 4 6 4 6 2 4
9 20 7 18 4 15 2 13
10 10 8 8 8 8 6 6
6 15 4 13 4 13 2 11
7 9 5 7 4 6 2 4
11 36 9 34 9 34 7 32
7 7 5 5 5 5 3 3
9 10 7 8 7 8 5 6
11 17 9 15 8 14 6 12
7 7 5 5 5 5 3 3
8 10 6 8 5 7 3 5
7 7 5 5 5 5 3 3
7 8 5 6 4 5 2 3
19 13 17 11 17 11 15 9
9 13 7 11 7 11 5 9
9 9 7 7 7 7 5 5
23 17 21 15 19 13 17 11
7 7 5 5 5 5 3 3
9 8 7 6 6 5 4 3
6 14 4 12 4 12 2 10
14 13 12 11 11 10 9 8
7 7 5 5 5 5 3 3
6 11 4 9 4 9 2 7
17 25 15 23 13 21 11 19
