original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
10 10 8 8 14 14 12 12
14 19 12 17 17 22 15 20
16 17 14 15 21 22 19 20
4 5 2 3 7 8 5 6
25 21 23 19 28 24 26 22
9 12 7 10 14 17 12 15
10 9 8 7 12 11 10 9
6 6 4 4 8 8 6 6
6 4 4 2 10 8 8 6
7 7 5 5 11 11 9 9
24 22 22 20 28 26 26 24
7 7 5 5 11 11 9 9
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
5 4 3 2 8 7 6 5
40 30 38 28 46 36 44 34
4 6 2 4 8 10 6 8
10 8 8 6 14 12 12 10
7 7 5 5 12 12 10 10
5 4 3 2 8 7 6 5
28 37 26 35 33 42 31 40
6 5 4 3 11 10 9 8
10 10 8 8 14 14 12 12
9 7 7 5 13 11 11 9
11 10 9 8 14 13 12 11
18 15 16 13 21 18 19 16
5 5 3 3 9 9 7 7
12 17 10 15 16 21 14 19
7 11 5 9 10 14 8 12
10 12 8 10 14 16 12 14
11 13 9 11 14 16 12 14
9 11 7 9 13 15 11 13
26 40 24 38 32 46 30 44
9 9 7 7 11 11 9 9
5 4 3 2 8 7 6 5
9 8 7 6 13 12 11 10
15 11 13 9 18 14 16 12
15 16 13 14 22 23 20 21
12 9 10 7 15 12 13 10
17 18 15 16 20 21 18 19
15 12 13 10 20 17 18 15
19 26 17 24 24 31 22 29
5 4 3 2 8 7 6 5
8 7 6 5 12 11 10 9
14 13 12 11 17 16 15 14
16 14 14 12 22 20 20 18
25 39 23 37 29 43 27 41
12 14 10 12 18 20 16 18
7 7 5 5 11 11 9 9
5 5 3 3 9 9 7 7
6 6 4 4 10 10 8 8
19 20 17 18 23 24 21 22
12 9 10 7 15 12 13 10
5 4 3 2 8 7 6 5
4 4 2 2 6 6 4 4
25 36 23 34 28 39 26 37
5 6 3 4 7 8 5 6
17 26 15 24 22 31 20 29
13 11 11 9 17 15 15 13
8 -15 6 -17 12 -11 10 -13
5 4 3 2 8 7 6 5
10 14 8 12 13 17 11 15
13 11 11 9 17 15 15 13
19 28 17 26 23 32 21 30
17 18 15 16 20 21 18 19
9 9 7 7 13 13 11 11
7 8 5 6 12 13 10 11
13 11 11 9 19 17 17 15
22 20 20 18 27 25 25 23
6 10 4 8 12 16 10 14
8 9 6 7 11 12 9 10
7 7 5 5 9 9 7 7
21 13 19 11 24 16 22 14
7 7 5 5 11 11 9 9
37 33 35 31 45 41 43 39
29 21 27 19 33 25 31 23
38 36 36 34 42 40 40 38
10 15 8 13 14 19 12 17
9 7 7 5 15 13 13 11
9 7 7 5 12 10 10 8
12 12 10 10 16 16 14 14
9 13 7 11 12 16 10 14
19 17 17 15 24 22 22 20
7 7 5 5 11 11 9 9
8 0 6 -2 11 3 9 1
7 8 5 6 10 11 8 9
5 5 3 3 9 9 7 7
4 5 2 3 7 8 5 6
4 6 2 4 9 11 7 9
17 16 15 14 21 20 19 18
15 15 13 13 19 19 17 17
7 6 5 4 10 9 8 7
16 15 14 13 20 19 18 17
19 25 17 23 22 28 20 26
8 9 6 7 11 12 9 10
16 17 14 15 19 20 17 18
18 17 16 15 23 22 21 20
13 14 11 12 16 17 14 15
15 21 13 19 18 24 16 22
11 10 9 8 14 13 12 11
10 10 8 8 12 12 10 10
14 18 12 16 18 22 16 20
15 15 13 13 19 19 17 17
13 13 11 11 15 15 13 13
14 17 12 15 17 20 15 18
11 11 9 9 14 14 12 12
7 6 5 4 10 9 8 7
8 7 6 5 13 12 11 10
8 7 6 5 13 12 11 10
9 9 7 7 13 13 11 11
10 10 8 8 16 16 14 14
8 8 6 6 12 12 10 10
21 27 19 25 25 31 23 29
23 26 21 24 29 32 27 30
10 12 8 10 14 16 12 14
4 6 2 4 8 10 6 8
16 19 14 17 20 23 18 21
10 16 8 14 12 18 10 16
24 25 22 23 28 29 26 27
9 9 7 7 13 13 11 11
10 7 8 5 17 14 15 12
6 7 4 5 9 10 7 8
6 6 4 4 8 8 6 6
9 8 7 6 14 13 12 11
11 13 9 11 15 17 13 15
6 8 4 6 8 10 6 8
7 7 5 5 9 9 7 7
21 23 19 21 25 27 23 25
8 8 6 6 10 10 8 8
19 16 17 14 24 21 22 19
8 9 6 7 11 12 9 10
10 12 8 10 12 14 10 12
21 24 19 22 25 28 23 26
12 17 10 15 16 21 14 19
17 24 15 22 23 30 21 28
4 6 2 4 8 10 6 8
6 8 4 6 10 12 8 10
20 23 18 21 25 28 23 26
10 10 8 8 13 13 11 11
13 -3 11 -5 18 2 16 0
7 9 5 7 11 13 9 11
9 12 7 10 16 19 14 17
6 7 4 5 9 10 7 8
9 -8 7 -10 13 -4 11 -6
20 20 18 18 23 23 21 21
8 7 6 5 10 9 8 7
20 15 18 13 23 18 21 16
8 6 6 4 12 10 10 8
5 6 3 4 7 8 5 6
5 5 3 3 9 9 7 7
6 5 4 3 11 10 9 8
7 9 5 7 13 15 11 13
27 22 25 20 33 28 31 26
9 10 7 8 13 14 11 12
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
16 28 14 26 25 37 23 35
8 8 6 6 10 10 8 8
6 7 4 5 10 11 8 9
8 8 6 6 11 11 9 9
10 10 8 8 14 14 12 12
8 8 6 6 10 10 8 8
9 8 7 6 12 11 10 9
16 14 14 12 19 17 17 15
4 4 2 2 6 6 4 4
7 8 5 6 10 11 8 9
6 7 4 5 9 10 7 8
7 5 5 3 10 8 8 6
11 11 9 9 13 13 11 11
4 4 2 2 6 6 4 4
11 11 9 9 15 15 13 13
7 9 5 7 11 13 9 11
11 9 9 7 16 14 14 12
4 5 2 3 7 8 5 6
13 14 11 12 16 17 14 15
6 6 4 4 8 8 6 6
7 8 5 6 11 12 9 10
14 13 12 11 18 17 16 15
8 7 6 5 12 11 10 9
15 16 13 14 18 19 16 17
7 6 5 4 10 9 8 7
12 12 10 10 16 16 14 14
11 11 9 9 16 16 14 14
9 10 7 8 12 13 10 11
4 5 2 3 7 8 5 6
9 8 7 6 12 11 10 9
4 5 2 3 7 8 5 6
4 4 2 2 6 6 4 4
8 9 6 7 11 12 9 10
8 9 6 7 11 12 9 10
5 6 3 4 10 11 8 9
10 8 8 6 13 11 11 9
9 9 7 7 13 13 11 11
11 17 9 15 15 21 13 19
22 20 20 18 30 28 28 26
17 21 15 19 20 24 18 22
18 19 16 17 21 22 19 20
10 10 8 8 13 13 11 11
25 22 23 20 28 25 26 23
16 15 14 13 19 18 17 16
17 12 15 10 21 16 19 14
6 6 4 4 8 8 6 6
5 6 3 4 8 9 6 7
5 5 3 3 9 9 7 7
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
25 22 23 20 28 25 26 23
11 11 9 9 15 15 13 13
7 6 5 4 10 9 8 7
10 6 8 4 14 10 12 8
14 15 12 13 18 19 16 17
55 57 53 55 59 61 57 59
24 27 22 25 30 33 28 31
22 18 20 16 26 22 24 20
5 5 3 3 7 7 5 5
15 17 13 15 17 19 15 17
23 20 21 18 26 23 24 21
4 4 2 2 6 6 4 4
5 4 3 2 8 7 6 5
6 7 4 5 15 16 13 14
24 27 22 25 33 36 31 34
8 13 6 11 11 16 9 14
13 13 11 11 17 17 15 15
10 10 8 8 13 13 11 11
11 12 9 10 14 15 12 13
11 11 9 9 13 13 11 11
13 18 11 16 17 22 15 20
10 13 8 11 14 17 12 15
9 12 7 10 12 15 10 13
14 12 12 10 18 16 16 14
17 18 15 16 19 20 17 18
26 29 24 27 29 32 27 30
4 4 2 2 6 6 4 4
15 19 13 17 18 22 16 20
7 7 5 5 9 9 7 7
12 14 10 12 16 18 14 16
22 17 20 15 26 21 24 19
7 8 5 6 9 10 7 8
4 4 2 2 6 6 4 4
11 9 9 7 15 13 13 11
15 14 13 12 19 18 17 16
7 7 5 5 11 11 9 9
15 22 13 20 20 27 18 25
11 11 9 9 13 13 11 11
18 20 16 18 22 24 20 22
6 6 4 4 8 8 6 6
23 29 21 27 26 32 24 30
12 16 10 14 17 21 15 19
9 8 7 6 12 11 10 9
5 8 3 6 10 13 8 11
5 4 3 2 8 7 6 5
8 8 6 6 10 10 8 8
7 9 5 7 11 13 9 11
4 5 2 3 6 7 4 5
27 24 25 22 31 28 29 26
9 6 7 4 12 9 10 7
15 20 13 18 20 25 18 23
7 7 5 5 13 13 11 11
12 11 10 9 15 14 13 12
9 9 7 7 13 13 11 11
16 15 14 13 20 19 18 17
13 21 11 19 18 26 16 24
16 15 14 13 19 18 17 16
11 10 9 8 15 14 13 12
9 6 7 4 12 9 10 7
15 16 13 14 18 19 16 17
21 14 19 12 24 17 22 15
13 15 11 13 16 18 14 16
7 8 5 6 10 11 8 9
31 52 29 50 35 56 33 54
14 15 12 13 17 18 15 16
9 11 7 9 12 14 10 12
10 10 8 8 12 12 10 10
12 11 10 9 16 15 14 13
9 13 7 11 13 17 11 15
24 26 22 24 27 29 25 27
16 16 14 14 20 20 18 18
10 11 8 9 12 13 10 11
5 5 3 3 9 9 7 7
10 10 8 8 16 16 14 14
12 13 10 11 17 18 15 16
4 5 2 3 7 8 5 6
7 8 5 6 10 11 8 9
6 6 4 4 8 8 6 6
8 7 6 5 11 10 9 8
9 10 7 8 14 15 12 13
7 8 5 6 9 10 7 8
9 9 7 7 14 14 12 12
15 22 13 20 17 24 15 22
20 18 18 16 24 22 22 20
20 18 18 16 24 22 22 20
4 4 2 2 6 6 4 4
18 19 16 17 21 22 19 20
16 22 14 20 20 26 18 24
10 13 8 11 12 15 10 13
20 25 18 23 25 30 23 28
8 8 6 6 12 12 10 10
11 12 9 10 14 15 12 13
19 20 17 18 23 24 21 22
8 9 6 7 13 14 11 12
13 14 11 12 17 18 15 16
8 8 6 6 12 12 10 10
8 9 6 7 10 11 8 9
5 6 3 4 10 11 8 9
8 10 6 8 12 14 10 12
6 6 4 4 8 8 6 6
16 15 14 13 19 18 17 16
15 14 13 12 19 18 17 16
8 8 6 6 12 12 10 10
6 6 4 4 10 10 8 8
8 9 6 7 11 12 9 10
