original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
5 7 3 5 9 11 7 9
6 6 4 4 10 10 8 8
5 5 3 3 7 7 5 5
5 8 3 6 10 13 8 11
6 5 4 3 8 7 6 5
4 5 2 3 7 8 5 6
6 8 4 6 10 12 8 10
4 4 2 2 6 6 4 4
16 25 14 23 19 28 17 26
9 12 7 10 13 16 11 14
9 9 7 7 13 13 11 11
7 8 5 6 10 11 8 9
6 5 4 3 9 8 7 6
5 5 3 3 9 9 7 7
5 5 3 3 7 7 5 5
7 7 5 5 9 9 7 7
5 4 3 2 8 7 6 5
7 8 5 6 9 10 7 8
8 6 6 4 10 8 8 6
4 4 2 2 6 6 4 4
7 6 5 4 10 9 8 7
9 14 7 12 11 16 9 14
22 37 20 35 25 40 23 38
9 6 7 4 14 11 12 9
7 9 5 7 9 11 7 9
8 8 6 6 10 10 8 8
5 4 3 2 8 7 6 5
6 4 4 2 9 7 7 5
5 4 3 2 8 7 6 5
5 5 3 3 9 9 7 7
5 5 3 3 7 7 5 5
11 13 9 11 13 15 11 13
9 12 7 10 13 16 11 14
7 7 5 5 11 11 9 9
7 7 5 5 9 9 7 7
5 4 3 2 8 7 6 5
10 7 8 5 15 12 13 10
13 20 11 18 16 23 14 21
5 7 3 5 8 10 6 8
11 14 9 12 14 17 12 15
6 5 4 3 8 7 6 5
8 7 6 5 11 10 9 8
7 9 5 7 9 11 7 9
7 7 5 5 10 10 8 8
8 8 6 6 12 12 10 10
5 4 3 2 8 7 6 5
13 15 11 13 17 19 15 17
7 11 5 9 10 14 8 12
12 12 10 10 16 16 14 14
6 6 4 4 8 8 6 6
7 8 5 6 9 10 7 8
8 7 6 5 11 10 9 8
13 10 11 8 15 12 13 10
4 6 2 4 8 10 6 8
5 6 3 4 8 9 6 7
10 10 8 8 13 13 11 11
5 6 3 4 8 9 6 7
7 7 5 5 10 10 8 8
6 5 4 3 9 8 7 6
5 4 3 2 8 7 6 5
15 16 13 14 17 18 15 16
6 7 4 5 9 10 7 8
6 7 4 5 8 9 6 7
10 13 8 11 13 16 11 14
12 18 10 16 16 22 14 20
16 14 14 12 18 16 16 14
6 7 4 5 11 12 9 10
5 6 3 4 8 9 6 7
9 12 7 10 13 16 11 14
7 7 5 5 13 13 11 11
5 4 3 2 8 7 6 5
6 8 4 6 9 11 7 9
5 4 3 2 8 7 6 5
11 18 9 16 15 22 13 20
8 7 6 5 11 10 9 8
6 5 4 3 9 8 7 6
10 10 8 8 12 12 10 10
11 16 9 14 13 18 11 16
10 8 8 6 15 13 13 11
21 29 19 27 23 31 21 29
9 7 7 5 13 11 11 9
8 10 6 8 12 14 10 12
6 6 4 4 9 9 7 7
8 8 6 6 12 12 10 10
4 4 2 2 6 6 4 4
9 8 7 6 12 11 10 9
9 14 7 12 12 17 10 15
5 6 3 4 8 9 6 7
5 4 3 2 8 7 6 5
7 7 5 5 10 10 8 8
6 7 4 5 11 12 9 10
8 7 6 5 11 10 9 8
13 13 11 11 15 15 13 13
4 4 2 2 6 6 4 4
7 9 5 7 9 11 7 9
55 47 53 45 57 49 55 47
11 9 9 7 13 11 11 9
16 13 14 11 20 17 18 15
5 4 3 2 8 7 6 5
6 6 4 4 8 8 6 6
5 5 3 3 9 9 7 7
6 5 4 3 9 8 7 6
13 8 11 6 17 12 15 10
8 8 6 6 11 11 9 9
7 6 5 4 10 9 8 7
9 6 7 4 12 9 10 7
6 5 4 3 9 8 7 6
9 11 7 9 13 15 11 13
7 7 5 5 10 10 8 8
12 10 10 8 15 13 13 11
5 5 3 3 9 9 7 7
11 8 9 6 14 11 12 9
6 6 4 4 9 9 7 7
23 29 21 27 26 32 24 30
10 8 8 6 15 13 13 11
14 22 12 20 16 24 14 22
14 11 12 9 16 13 14 11
9 10 7 8 14 15 12 13
5 6 3 4 8 9 6 7
15 23 13 21 18 26 16 24
4 4 2 2 6 6 4 4
16 10 14 8 19 13 17 11
5 5 3 3 9 9 7 7
17 11 15 9 20 14 18 12
36 31 34 29 42 37 40 35
6 8 4 6 8 10 6 8
19 12 17 10 21 14 19 12
6 5 4 3 9 8 7 6
47 32 45 30 51 36 49 34
9 11 7 9 14 16 12 14
5 5 3 3 9 9 7 7
6 4 4 2 10 8 8 6
17 11 15 9 19 13 17 11
10 11 8 9 14 15 12 13
7 7 5 5 10 10 8 8
10 13 8 11 13 16 11 14
5 6 3 4 8 9 6 7
9 10 7 8 12 13 10 11
7 6 5 4 10 9 8 7
17 16 15 14 23 22 21 20
5 4 3 2 8 7 6 5
15 9 13 7 18 12 16 10
9 8 7 6 12 11 10 9
11 10 9 8 14 13 12 11
6 5 4 3 8 7 6 5
9 8 7 6 14 13 12 11
10 6 8 4 14 10 12 8
11 16 9 14 17 22 15 20
30 24 28 22 32 26 30 24
10 14 8 12 12 16 10 14
28 19 26 17 32 23 30 21
14 9 12 7 16 11 14 9
4 4 2 2 6 6 4 4
8 7 6 5 11 10 9 8
17 22 15 20 19 24 17 22
4 4 2 2 6 6 4 4
4 7 2 5 9 12 7 10
11 11 9 9 13 13 11 11
8 7 6 5 12 11 10 9
5 4 3 2 8 7 6 5
5 4 3 2 8 7 6 5
7 8 5 6 10 11 8 9
5 4 3 2 8 7 6 5
5 4 3 2 8 7 6 5
7 6 5 4 10 9 8 7
5 6 3 4 8 9 6 7
10 12 8 10 12 14 10 12
7 6 5 4 9 8 7 6
10 14 8 12 14 18 12 16
26 32 24 30 28 34 26 32
25 16 23 14 28 19 26 17
6 6 4 4 9 9 7 7
8 6 6 4 10 8 8 6
5 4 3 2 8 7 6 5
11 10 9 8 14 13 12 11
10 14 8 12 14 18 12 16
6 5 4 3 9 8 7 6
14 14 12 12 17 17 15 15
15 17 13 15 19 21 17 19
14 10 12 8 17 13 15 11
7 7 5 5 9 9 7 7
7 6 5 4 10 9 8 7
9 10 7 8 12 13 10 11
10 13 8 11 14 17 12 15
6 5 4 3 10 9 8 7
8 6 6 4 11 9 9 7
6 6 4 4 9 9 7 7
5 5 3 3 7 7 5 5
5 5 3 3 7 7 5 5
11 9 9 7 14 12 12 10
7 6 5 4 9 8 7 6
6 7 4 5 9 10 7 8
7 8 5 6 9 10 7 8
13 17 11 15 15 19 13 17
12 16 10 14 15 19 13 17
37 58 35 56 39 60 37 58
5 5 3 3 7 7 5 5
12 11 10 9 15 14 13 12
5 5 3 3 7 7 5 5
10 8 8 6 14 12 12 10
7 7 5 5 10 10 8 8
23 13 21 11 26 16 24 14
6 5 4 3 9 8 7 6
12 15 10 13 15 18 13 16
6 4 4 2 10 8 8 6
7 7 5 5 10 10 8 8
9 11 7 9 12 14 10 12
20 16 18 14 23 19 21 17
8 7 6 5 12 11 10 9
11 9 9 7 14 12 12 10
10 7 8 5 17 14 15 12
10 9 8 7 12 11 10 9
10 10 8 8 12 12 10 10
21 36 19 34 24 39 22 37
11 9 9 7 14 12 12 10
23 23 21 21 25 25 23 23
14 9 12 7 16 11 14 9
6 6 4 4 9 9 7 7
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
18 16 16 14 20 18 18 16
9 10 7 8 13 14 11 12
7 6 5 4 12 11 10 9
4 4 2 2 6 6 4 4
11 13 9 11 13 15 11 13
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
7 6 5 4 10 9 8 7
6 6 4 4 8 8 6 6
7 5 5 3 10 8 8 6
5 5 3 3 7 7 5 5
5 4 3 2 8 7 6 5
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
7 6 5 4 9 8 7 6
6 8 4 6 10 12 8 10
6 8 4 6 9 11 7 9
4 4 2 2 6 6 4 4
7 6 5 4 9 8 7 6
4 4 2 2 6 6 4 4
6 7 4 5 9 10 7 8
8 8 6 6 10 10 8 8
13 13 11 11 17 17 15 15
13 9 11 7 15 11 13 9
8 8 6 6 10 10 8 8
6 5 4 3 8 7 6 5
9 9 7 7 12 12 10 10
4 -3 2 -5 7 0 5 -2
5 4 3 2 8 7 6 5
6 7 4 5 8 9 6 7
5 6 3 4 8 9 6 7
5 6 3 4 8 9 6 7
6 7 4 5 8 9 6 7
7 7 5 5 11 11 9 9
5 6 3 4 8 9 6 7
6 6 4 4 8 8 6 6
8 9 6 7 11 12 9 10
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
6 -1 4 -3 8 1 6 -1
8 8 6 6 10 10 8 8
4 5 2 3 7 8 5 6
4 4 2 2 6 6 4 4
6 7 4 5 9 10 7 8
6 6 4 4 8 8 6 6
5 6 3 4 8 9 6 7
5 4 3 2 8 7 6 5
5 4 3 2 8 7 6 5
6 5 4 3 9 8 7 6
11 13 9 11 13 15 11 13
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
5 5 3 3 9 9 7 7
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
10 9 8 7 13 12 11 10
5 5 3 3 7 7 5 5
6 6 4 4 8 8 6 6
11 13 9 11 14 16 12 14
6 6 4 4 8 8 6 6
6 5 4 3 8 7 6 5
4 5 2 3 7 8 5 6
4 5 2 3 7 8 5 6
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
6 6 4 4 10 10 8 8
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
5 4 3 2 8 7 6 5
13 19 11 17 15 21 13 19
11 11 9 9 14 14 12 12
5 5 3 3 9 9 7 7
4 4 2 2 6 6 4 4
6 6 4 4 8 8 6 6
4 4 2 2 6 6 4 4
7 7 5 5 10 10 8 8
27 19 25 17 30 22 28 20
10 9 8 7 13 12 11 10
9 10 7 8 11 12 9 10
5 8 3 6 8 11 6 9
7 6 5 4 10 9 8 7
33 22 31 20 35 24 33 22
5 4 3 2 8 7 6 5
16 12 14 10 19 15 17 13
11 13 9 11 14 16 12 14
9 14 7 12 11 16 9 14
18 22 16 20 20 24 18 22
8 6 6 4 12 10 10 8
16 15 14 13 18 17 16 15
33 58 31 56 37 62 35 60
5 5 3 3 7 7 5 5
13 17 11 15 16 20 14 18
4 5 2 3 7 8 5 6
4 4 2 2 6 6 4 4
6 6 4 4 8 8 6 6
6 5 4 3 8 7 6 5
11 12 9 10 13 14 11 12
12 16 10 14 15 19 13 17
14 10 12 8 16 12 14 10
7 7 5 5 9 9 7 7
16 13 14 11 19 16 17 14
28 46 26 44 30 48 28 46
12 12 10 10 16 16 14 14
11 11 9 9 15 15 13 13
6 5 4 3 9 8 7 6
6 7 4 5 12 13 10 11
11 11 9 9 13 13 11 11
8 8 6 6 12 12 10 10
5 6 3 4 8 9 6 7
9 9 7 7 12 12 10 10
18 14 16 12 21 17 19 15
13 10 11 8 19 16 17 14
4 4 2 2 6 6 4 4
5 6 3 4 7 8 5 6
8 8 6 6 11 11 9 9
7 8 5 6 12 13 10 11
9 7 7 5 13 11 11 9
6 7 4 5 13 14 11 12
4 6 2 4 8 10 6 8
7 7 5 5 11 11 9 9
14 9 12 7 17 12 15 10
24 23 22 21 27 26 25 24
6 6 4 4 8 8 6 6
6 6 4 4 9 9 7 7
7 6 5 4 10 9 8 7
16 27 14 25 20 31 18 29
7 7 5 5 9 9 7 7
5 4 3 2 8 7 6 5
20 22 18 20 23 25 21 23
6 7 4 5 9 10 7 8
15 16 13 14 18 19 16 17
8 9 6 7 11 12 9 10
12 10 10 8 14 12 12 10
13 16 11 14 17 20 15 18
9 8 7 6 11 10 9 8
13 12 11 10 19 18 17 16
5 6 3 4 8 9 6 7
9 14 7 12 11 16 9 14
10 10 8 8 13 13 11 11
7 6 5 4 9 8 7 6
6 8 4 6 9 11 7 9
10 9 8 7 15 14 13 12
5 4 3 2 8 7 6 5
8 7 6 5 10 9 8 7
12 9 10 7 18 15 16 13
7 6 5 4 9 8 7 6
9 10 7 8 13 14 11 12
6 10 4 8 10 14 8 12
5 5 3 3 7 7 5 5
5 5 3 3 7 7 5 5
13 14 11 12 16 17 14 15
7 8 5 6 12 13 10 11
9 9 7 7 11 11 9 9
8 8 6 6 10 10 8 8
11 13 9 11 13 15 11 13
5 4 3 2 8 7 6 5
12 9 10 7 15 12 13 10
6 6 4 4 10 10 8 8
10 9 8 7 13 12 11 10
6 7 4 5 9 10 7 8
12 13 10 11 15 16 13 14
7 7 5 5 10 10 8 8
6 6 4 4 10 10 8 8
7 7 5 5 10 10 8 8
9 13 7 11 12 16 10 14
7 6 5 4 10 9 8 7
11 11 9 9 15 15 13 13
8 11 6 9 10 13 8 11
4 4 2 2 6 6 4 4
11 18 9 16 15 22 13 20
8 8 6 6 10 10 8 8
4 4 2 2 6 6 4 4
11 8 9 6 13 10 11 8
8 8 6 6 11 11 9 9
6 7 4 5 10 11 8 9
11 11 9 9 16 16 14 14
5 7 3 5 8 10 6 8
7 8 5 6 10 11 8 9
5 4 3 2 8 7 6 5
13 19 11 17 16 22 14 20
17 17 15 15 21 21 19 19
5 5 3 3 7 7 5 5
15 17 13 15 17 19 15 17
16 14 14 12 18 16 16 14
8 11 6 9 10 13 8 11
6 8 4 6 9 11 7 9
15 13 13 11 18 16 16 14
15 9 13 7 25 19 23 17
30 19 28 17 32 21 30 19
10 7 8 5 13 10 11 8
9 7 7 5 12 10 10 8
6 7 4 5 8 9 6 7
6 6 4 4 10 10 8 8
11 11 9 9 13 13 11 11
14 10 12 8 17 13 15 11
8 8 6 6 13 13 11 11
9 10 7 8 12 13 10 11
6 7 4 5 9 10 7 8
5 4 3 2 8 7 6 5
5 7 3 5 8 10 6 8
11 17 9 15 15 21 13 19
16 13 14 11 19 16 17 14
7 11 5 9 10 14 8 12
7 7 5 5 11 11 9 9
6 6 4 4 9 9 7 7
5 5 3 3 9 9 7 7
6 8 4 6 9 11 7 9
5 5 3 3 7 7 5 5
5 5 3 3 7 7 5 5
6 5 4 3 9 8 7 6
5 5 3 3 7 7 5 5
5 5 3 3 7 7 5 5
8 8 6 6 13 13 11 11
20 15 18 13 22 17 20 15
4 4 2 2 6 6 4 4
11 8 9 6 13 10 11 8
5 4 3 2 8 7 6 5
7 7 5 5 9 9 7 7
5 5 3 3 7 7 5 5
5 4 3 2 8 7 6 5
10 10 8 8 12 12 10 10
11 18 9 16 13 20 11 18
12 13 10 11 17 18 15 16
9 11 7 9 11 13 9 11
10 11 8 9 13 14 11 12
10 14 8 12 14 18 12 16
4 4 2 2 6 6 4 4
8 8 6 6 11 11 9 9
14 11 12 9 18 15 16 13
20 17 18 15 25 22 23 20
7 8 5 6 9 10 7 8
10 12 8 10 14 16 12 14
10 7 8 5 12 9 10 7
6 5 4 3 9 8 7 6
5 5 3 3 7 7 5 5
13 18 11 16 17 22 15 20
12 8 10 6 15 11 13 9
7 7 5 5 9 9 7 7
16 14 14 12 20 18 18 16
8 6 6 4 11 9 9 7
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
9 7 7 5 11 9 9 7
7 7 5 5 9 9 7 7
7 5 5 3 10 8 8 6
6 4 4 2 10 8 8 6
9 8 7 6 11 10 9 8
11 14 9 12 14 17 12 15
6 6 4 4 8 8 6 6
10 15 8 13 14 19 12 17
12 12 10 10 14 14 12 12
7 7 5 5 9 9 7 7
4 4 2 2 6 6 4 4
4 4 2 2 6 6 4 4
8 7 6 5 13 12 11 10
7 6 5 4 9 8 7 6
13 21 11 19 15 23 13 21
6 8 4 6 9 11 7 9
7 8 5 6 11 12 9 10
5 4 3 2 7 6 5 4
11 10 9 8 13 12 11 10
7 6 5 4 10 9 8 7
23 17 21 15 29 23 27 21
12 8 10 6 15 11 13 9
10 8 8 6 13 11 11 9
43 45 41 43 48 50 46 48
6 6 4 4 9 9 7 7
13 12 11 10 16 15 14 13
15 14 13 12 19 18 17 16
8 9 6 7 10 11 8 9
17 16 15 14 20 19 18 17
4 6 2 4 8 10 6 8
7 6 5 4 11 10 9 8
6 6 4 4 9 9 7 7
7 8 5 6 9 10 7 8
8 7 6 5 11 10 9 8
21 17 19 15 25 21 23 19
6 5 4 3 8 7 6 5
6 5 4 3 9 8 7 6
10 7 8 5 12 9 10 7
12 20 10 18 14 22 12 20
6 6 4 4 10 10 8 8
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
6 6 4 4 9 9 7 7
10 8 8 6 12 10 10 8
8 6 6 4 10 8 8 6
8 6 6 4 12 10 10 8
18 15 16 13 21 18 19 16
11 16 9 14 14 19 12 17
17 15 15 13 21 19 19 17
6 5 4 3 10 9 8 7
23 27 21 25 26 30 24 28
5 4 3 2 7 6 5 4
25 18 23 16 28 21 26 19
7 10 5 8 10 13 8 11
23 28 21 26 25 30 23 28
5 4 3 2 8 7 6 5
12 16 10 14 16 20 14 18
10 10 8 8 14 14 12 12
7 6 5 4 9 8 7 6
8 9 6 7 12 13 10 11
11 9 9 7 13 11 11 9
20 16 18 14 25 21 23 19
11 11 9 9 13 13 11 11
4 6 2 4 8 10 6 8
7 6 5 4 10 9 8 7
6 6 4 4 9 9 7 7
6 6 4 4 8 8 6 6
13 18 11 16 17 22 15 20
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
8 10 6 8 12 14 10 12
15 23 13 21 17 25 15 23
6 5 4 3 8 7 6 5
17 15 15 13 20 18 18 16
10 14 8 12 12 16 10 14
10 13 8 11 12 15 10 13
7 9 5 7 9 11 7 9
7 10 5 8 9 12 7 10
4 5 2 3 7 8 5 6
8 9 6 7 11 12 9 10
4 4 2 2 6 6 4 4
8 8 6 6 11 11 9 9
22 35 20 33 26 39 24 37
7 6 5 4 10 9 8 7
8 8 6 6 11 11 9 9
11 10 9 8 13 12 11 10
10 7 8 5 15 12 13 10
8 7 6 5 13 12 11 10
9 10 7 8 12 13 10 11
15 23 13 21 18 26 16 24
7 6 5 4 10 9 8 7
16 24 14 22 20 28 18 26
4 5 2 3 7 8 5 6
12 16 10 14 15 19 13 17
13 10 11 8 16 13 14 11
7 8 5 6 9 10 7 8
15 23 13 21 17 25 15 23
5 5 3 3 7 7 5 5
6 4 4 2 10 8 8 6
12 12 10 10 20 20 18 18
5 5 3 3 9 9 7 7
5 4 3 2 8 7 6 5
5 7 3 5 8 10 6 8
4 5 2 3 7 8 5 6
4 4 2 2 6 6 4 4
6 7 4 5 10 11 8 9
8 7 6 5 13 12 11 10
6 6 4 4 10 10 8 8
4 4 2 2 6 6 4 4
9 8 7 6 11 10 9 8
15 19 13 17 20 24 18 22
9 13 7 11 13 17 11 15
9 11 7 9 11 13 9 11
9 8 7 6 13 12 11 10
5 6 3 4 8 9 6 7
17 13 15 11 19 15 17 13
6 5 4 3 8 7 6 5
12 10 10 8 17 15 15 13
6 8 4 6 8 10 6 8
23 34 21 32 26 37 24 35
16 14 14 12 20 18 18 16
7 9 5 7 9 11 7 9
7 10 5 8 10 13 8 11
16 11 14 9 18 13 16 11
10 11 8 9 13 14 11 12
8 10 6 8 13 15 11 13
7 13 5 11 12 18 10 16
7 9 5 7 11 13 9 11
14 11 12 9 16 13 14 11
14 13 12 11 16 15 14 13
5 4 3 2 8 7 6 5
7 8 5 6 10 11 8 9
7 4 5 2 12 9 10 7
4 4 2 2 6 6 4 4
20 32 18 30 22 34 20 32
5 4 3 2 8 7 6 5
6 6 4 4 12 12 10 10
26 23 24 21 30 27 28 25
6 5 4 3 9 8 7 6
4 4 2 2 6 6 4 4
6 6 4 4 10 10 8 8
7 7 5 5 9 9 7 7
6 6 4 4 10 10 8 8
4 4 2 2 6 6 4 4
7 8 5 6 13 14 11 12
6 5 4 3 10 9 8 7
7 8 5 6 13 14 11 12
7 8 5 6 13 14 11 12
9 11 7 9 13 15 11 13
7 5 5 3 12 10 10 8
5 6 3 4 8 9 6 7
16 26 14 24 19 29 17 27
5 5 3 3 7 7 5 5
6 7 4 5 9 10 7 8
4 4 2 2 6 6 4 4
5 5 3 3 9 9 7 7
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
5 6 3 4 8 9 6 7
14 20 12 18 17 23 15 21
8 8 6 6 11 11 9 9
17 20 15 18 19 22 17 20
12 10 10 8 14 12 12 10
5 5 3 3 7 7 5 5
11 10 9 8 14 13 12 11
5 6 3 4 8 9 6 7
6 6 4 4 8 8 6 6
16 15 14 13 19 18 17 16
6 8 4 6 10 12 8 10
6 7 4 5 9 10 7 8
12 11 10 9 18 17 16 15
14 13 12 11 16 15 14 13
6 5 4 3 9 8 7 6
8 8 6 6 12 12 10 10
10 9 8 7 13 12 11 10
9 8 7 6 11 10 9 8
11 11 9 9 13 13 11 11
6 4 4 2 10 8 8 6
4 4 2 2 6 6 4 4
5 5 3 3 7 7 5 5
7 10 5 8 9 12 7 10
5 5 3 3 7 7 5 5
8 8 6 6 10 10 8 8
5 5 3 3 9 9 7 7
18 15 16 13 20 17 18 15
34 21 32 19 37 24 35 22
9 7 7 5 13 11 11 9
5 6 3 4 8 9 6 7
21 18 19 16 25 22 23 20
5 4 3 2 8 7 6 5
11 12 9 10 14 15 12 13
5 5 3 3 7 7 5 5
4 4 2 2 6 6 4 4
9 9 7 7 13 13 11 11
13 10 11 8 15 12 13 10
7 7 5 5 9 9 7 7
8 9 6 7 12 13 10 11
8 7 6 5 10 9 8 7
22 16 20 14 24 18 22 16
10 10 8 8 12 12 10 10
16 13 14 11 20 17 18 15
5 4 3 2 8 7 6 5
5 4 3 2 8 7 6 5
9 13 7 11 13 17 11 15
7 6 5 4 9 8 7 6
5 4 3 2 8 7 6 5
6 7 4 5 8 9 6 7
4 4 2 2 6 6 4 4
5 4 3 2 8 7 6 5
8 9 6 7 11 12 9 10
10 11 8 9 14 15 12 13
11 14 9 12 13 16 11 14
14 20 12 18 19 25 17 23
15 17 13 15 21 23 19 21
5 4 3 2 8 7 6 5
7 6 5 4 10 9 8 7
5 5 3 3 7 7 5 5
12 18 10 16 14 20 12 18
6 6 4 4 10 10 8 8
6 5 4 3 8 7 6 5
9 15 7 13 12 18 10 16
21 27 19 25 25 31 23 29
4 4 2 2 6 6 4 4
4 5 2 3 7 8 5 6
12 9 10 7 15 12 13 10
5 4 3 2 8 7 6 5
11 12 9 10 15 16 13 14
14 12 12 10 16 14 14 12
21 15 19 13 23 17 21 15
24 19 22 17 26 21 24 19
7 8 5 6 10 11 8 9
8 9 6 7 11 12 9 10
5 4 3 2 8 7 6 5
4 4 2 2 6 6 4 4
4 7 2 5 11 14 9 12
13 15 11 13 16 18 14 16
5 6 3 4 8 9 6 7
8 7 6 5 15 14 13 12
7 5 5 3 11 9 9 7
9 12 7 10 13 16 11 14
8 7 6 5 11 10 9 8
6 6 4 4 9 9 7 7
11 10 9 8 13 12 11 10
5 6 3 4 8 9 6 7
6 6 4 4 8 8 6 6
4 5 2 3 7 8 5 6
9 11 7 9 11 13 9 11
24 37 22 35 28 41 26 39
4 4 2 2 6 6 4 4
5 4 3 2 8 7 6 5
10 9 8 7 13 12 11 10
6 4 4 2 10 8 8 6
13 13 11 11 19 19 17 17
6 7 4 5 9 10 7 8
10 8 8 6 14 12 12 10
7 9 5 7 10 12 8 10
11 11 9 9 15 15 13 13
7 6 5 4 9 8 7 6
6 7 4 5 9 10 7 8
5 4 3 2 8 7 6 5
6 6 4 4 8 8 6 6
14 20 12 18 16 22 14 20
10 10 8 8 13 13 11 11
13 17 11 15 18 22 16 20
4 4 2 2 6 6 4 4
7 6 5 4 10 9 8 7
32 42 30 40 35 45 33 43
23 23 21 21 26 26 24 24
16 12 14 10 19 15 17 13
4 5 2 3 7 8 5 6
12 13 10 11 14 15 12 13
11 15 9 13 13 17 11 15
8 10 6 8 12 14 10 12
4 4 2 2 6 6 4 4
