original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
12 15 10 13 9 12 7 10
10 16 8 14 6 12 4 10
13 36 11 34 9 32 7 30
12 18 10 16 9 15 7 13
10 16 8 14 7 13 5 11
7 8 5 6 4 5 2 3
6 20 4 18 4 18 2 16
9 9 7 7 5 5 3 3
9 15 7 13 6 12 4 10
21 23 19 21 18 20 16 18
7 11 5 9 4 8 2 6
7 11 5 9 4 8 2 6
11 12 9 10 8 9 6 7
9 9 7 7 5 5 3 3
12 12 10 10 6 6 4 4
20 21 18 19 17 18 15 16
10 9 8 7 7 6 5 4
7 14 5 12 5 12 3 10
10 13 8 11 6 9 4 7
9 8 7 6 6 5 4 3
25 22 23 20 23 20 21 18
14 14 12 12 8 8 6 6
23 22 21 20 21 20 19 18
12 15 10 13 8 11 6 9
6 6 4 4 4 4 2 2
9 9 7 7 5 5 3 3
8 23 6 21 5 20 3 18
10 11 8 9 7 8 5 6
7 12 5 10 4 9 2 7
14 14 12 12 10 10 8 8
7 8 5 6 4 5 2 3
9 10 7 8 6 7 4 5
8 8 6 6 5 5 3 3
17 16 15 14 12 11 10 9
15 15 13 13 11 11 9 9
9 9 7 7 5 5 3 3
10 14 8 12 5 9 3 7
13 12 11 10 10 9 8 7
6 6 4 4 4 4 2 2
10 19 8 17 5 14 3 12
10 14 8 12 5 9 3 7
12 14 10 12 9 11 7 9
15 14 13 12 11 10 9 8
9 9 7 7 5 5 3 3
10 24 8 22 6 20 4 18
20 45 18 43 16 41 14 39
31 43 29 41 27 39 25 37
13 14 11 12 9 10 7 8
18 21 16 19 16 19 14 17
18 18 16 16 15 15 13 13
18 29 16 27 14 25 12 23
7 11 5 9 4 8 2 6
7 8 5 6 4 5 2 3
24 68 22 66 18 62 16 60
18 19 16 17 15 16 13 14
8 10 6 8 4 6 2 4
8 8 6 6 5 5 3 3
7 13 5 11 4 10 2 8
12 15 10 13 9 12 7 10
11 10 9 8 7 6 5 4
13 12 11 10 8 7 6 5
10 15 8 13 5 10 3 8
14 17 12 15 11 14 9 12
10 15 8 13 7 12 5 10
12 24 10 22 8 20 6 18
10 19 8 17 7 16 5 14
9 16 7 14 4 11 2 9
9 10 7 8 5 6 3 4
32 39 30 37 29 36 27 34
26 20 24 18 22 16 20 14
12 17 10 15 8 13 6 11
7 13 5 11 4 10 2 8
9 18 7 16 5 14 3 12
16 17 14 15 11 12 9 10
9 14 7 12 5 10 3 8
10 13 8 11 6 9 4 7
12 63 10 61 8 59 6 57
6 6 4 4 4 4 2 2
16 16 14 14 12 12 10 10
9 8 7 6 6 5 4 3
7 8 5 6 4 5 2 3
11 13 9 11 8 10 6 8
9 9 7 7 5 5 3 3
10 10 8 8 7 7 5 5
7 8 5 6 4 5 2 3
12 10 10 8 8 6 6 4
13 25 11 23 7 19 5 17
18 17 16 15 14 13 12 11
25 36 23 34 19 30 17 28
9 18 7 16 5 14 3 12
9 9 7 7 5 5 3 3
18 20 16 18 15 17 13 15
12 13 10 11 7 8 5 6
14 14 12 12 12 12 10 10
21 51 19 49 18 48 16 46
15 40 13 38 10 35 8 33
11 7 9 5 8 4 6 2
16 24 14 22 11 19 9 17
24 24 22 22 21 21 19 19
15 15 13 13 11 11 9 9
10 16 8 14 5 11 3 9
15 35 13 33 10 30 8 28
12 14 10 12 7 9 5 7
22 31 20 29 19 28 17 26
10 14 8 12 4 8 2 6
42 52 40 50 38 48 36 46
12 12 10 10 8 8 6 6
10 16 8 14 6 12 4 10
9 9 7 7 5 5 3 3
12 10 10 8 8 6 6 4
10 10 8 8 7 7 5 5
11 10 9 8 6 5 4 3
10 20 8 18 8 18 6 16
14 18 12 16 8 12 6 10
19 27 17 25 16 24 14 22
32 26 30 24 27 21 25 19
12 11 10 9 9 8 7 6
8 6 6 4 6 4 4 2
16 19 14 17 12 15 10 13
14 7 12 5 11 4 9 2
6 6 4 4 4 4 2 2
13 14 11 12 9 10 7 8
7 6 5 4 5 4 3 2
10 7 8 5 8 5 6 3
33 36 31 34 28 31 26 29
12 13 10 11 10 11 8 9
14 14 12 12 11 11 9 9
13 13 11 11 9 9 7 7
13 16 11 14 10 13 8 11
13 22 11 20 10 19 8 17
15 18 13 16 11 14 9 12
8 20 6 18 6 18 4 16
12 32 10 30 9 29 7 27
33 37 31 35 28 32 26 30
8 10 6 8 5 7 3 5
21 22 19 20 17 18 15 16
9 41 7 39 6 38 4 36
6 6 4 4 4 4 2 2
13 19 11 17 9 15 7 13
10 9 8 7 6 5 4 3
9 14 7 12 6 11 4 9
9 10 7 8 5 6 3 4
8 13 6 11 4 9 2 7
7 8 5 6 4 5 2 3
11 12 9 10 6 7 4 5
16 19 14 17 11 14 9 12
21 33 19 31 15 27 13 25
12 26 10 24 8 22 6 20
9 8 7 6 6 5 4 3
8 21 6 19 5 18 3 16
7 8 5 6 5 6 3 4
13 14 11 12 10 11 8 9
7 32 5 30 4 29 2 27
13 13 11 11 9 9 7 7
7 14 5 12 4 11 2 9
8 23 6 21 5 20 3 18
7 14 5 12 4 11 2 9
9 50 7 48 5 46 3 44
12 11 10 9 6 5 4 3
8 15 6 13 5 12 3 10
14 39 12 37 11 36 9 34
11 10 9 8 7 6 5 4
6 6 4 4 4 4 2 2
19 17 17 15 14 12 12 10
16 32 14 30 13 29 11 27
18 16 16 14 14 12 12 10
11 13 9 11 7 9 5 7
25 27 23 25 21 23 19 21
9 14 7 12 5 10 3 8
6 6 4 4 4 4 2 2
26 26 24 24 22 22 20 20
9 12 7 10 5 8 3 6
12 23 10 21 7 18 5 16
9 11 7 9 5 7 3 5
18 20 16 18 12 14 10 12
12 12 10 10 8 8 6 6
16 16 14 14 11 11 9 9
15 23 13 21 12 20 10 18
11 10 9 8 7 6 5 4
13 19 11 17 9 15 7 13
8 23 6 21 5 20 3 18
6 12 4 10 4 10 2 8
12 14 10 12 10 12 8 10
8 7 6 5 5 4 3 2
7 8 5 6 4 5 2 3
11 13 9 11 7 9 5 7
10 22 8 20 7 19 5 17
6 16 4 14 4 14 2 12
9 9 7 7 5 5 3 3
13 25 11 23 8 20 6 18
10 9 8 7 6 5 4 3
7 10 5 8 4 7 2 5
7 14 5 12 4 11 2 9
9 25 7 23 6 22 4 20
9 10 7 8 6 7 4 5
10 10 8 8 6 6 4 4
11 12 9 10 8 9 6 7
13 13 11 11 9 9 7 7
10 10 8 8 8 8 6 6
18 19 16 17 14 15 12 13
16 26 14 24 10 20 8 18
7 8 5 6 4 5 2 3
11 14 9 12 7 10 5 8
21 24 19 22 18 21 16 19
21 20 19 18 17 16 15 14
11 21 9 19 8 18 6 16
11 13 9 11 6 8 4 6
14 13 12 11 8 7 6 5
7 19 5 17 4 16 2 14
10 13 8 11 5 8 3 6
24 23 22 21 18 17 16 15
10 16 8 14 6 12 4 10
27 23 25 21 23 19 21 17
29 50 27 48 25 46 23 44
19 22 17 20 13 16 11 14
16 12 14 10 10 6 8 4
21 33 19 31 17 29 15 27
8 11 6 9 5 8 3 6
20 36 18 34 15 31 13 29
7 35 5 33 4 32 2 30
12 13 10 11 10 11 8 9
16 37 14 35 11 32 9 30
11 10 9 8 6 5 4 3
11 19 9 17 9 17 7 15
12 9 10 7 10 7 8 5
10 12 8 10 8 10 6 8
18 14 16 12 14 10 12 8
12 22 10 20 7 17 5 15
8 8 6 6 6 6 4 4
20 39 18 37 18 37 16 35
14 12 12 10 8 6 6 4
12 15 10 13 9 12 7 10
8 15 6 13 5 12 3 10
21 35 19 33 16 30 14 28
9 28 7 26 5 24 3 22
15 28 13 26 11 24 9 22
12 9 10 7 8 5 6 3
45 42 43 40 41 38 39 36
20 43 18 41 17 40 15 38
21 34 19 32 16 29 14 27
9 12 7 10 5 8 3 6
14 22 12 20 11 19 9 17
6 8 4 6 4 6 2 4
7 7 5 5 5 5 3 3
9 15 7 13 6 12 4 10
11 12 9 10 9 10 7 8
17 16 15 14 13 12 11 10
12 36 10 34 8 32 6 30
14 16 12 14 10 12 8 10
7 10 5 8 4 7 2 5
13 45 11 43 9 41 7 39
8 32 6 30 5 29 3 27
9 9 7 7 5 5 3 3
11 15 9 13 8 12 6 10
15 15 13 13 11 11 9 9
42 53 40 51 38 49 36 47
7 49 5 47 4 46 2 44
7 10 5 8 4 7 2 5
8 10 6 8 4 6 2 4
10 10 8 8 6 6 4 4
15 31 13 29 11 27 9 25
11 11 9 9 6 6 4 4
9 11 7 9 6 8 4 6
13 16 11 14 11 14 9 12
8 7 6 5 5 4 3 2
23 38 21 36 18 33 16 31
11 12 9 10 7 8 5 6
18 23 16 21 15 20 13 18
6 6 4 4 4 4 2 2
9 9 7 7 5 5 3 3
7 8 5 6 4 5 2 3
7 8 5 6 4 5 2 3
9 10 7 8 6 7 4 5
9 30 7 28 6 27 4 25
15 14 13 12 9 8 7 6
11 31 9 29 8 28 6 26
15 15 13 13 7 7 5 5
13 15 11 13 6 8 4 6
19 24 17 22 15 20 13 18
14 16 12 14 7 9 5 7
16 15 14 13 10 9 8 7
13 52 11 50 9 48 7 46
10 10 8 8 6 6 4 4
8 8 6 6 5 5 3 3
10 14 8 12 5 9 3 7
11 25 9 23 8 22 6 20
10 13 8 11 5 8 3 6
10 10 8 8 6 6 4 4
17 29 15 27 11 23 9 21
13 13 11 11 9 9 7 7
9 15 7 13 6 12 4 10
8 7 6 5 5 4 3 2
7 9 5 7 4 6 2 4
6 12 4 10 4 10 2 8
10 13 8 11 7 10 5 8
9 15 7 13 5 11 3 9
10 9 8 7 6 5 4 3
19 20 17 18 17 18 15 16
23 50 21 48 17 44 15 42
10 10 8 8 8 8 6 6
22 25 20 23 18 21 16 19
10 19 8 17 6 15 4 13
8 10 6 8 4 6 2 4
10 11 8 9 6 7 4 5
9 12 7 10 5 8 3 6
22 21 20 19 19 18 17 16
10 11 8 9 5 6 3 4
12 13 10 11 7 8 5 6
12 13 10 11 9 10 7 8
24 23 22 21 21 20 19 18
12 13 10 11 7 8 5 6
9 14 7 12 5 10 3 8
13 22 11 20 9 18 7 16
11 10 9 8 7 6 5 4
13 8 11 6 10 5 8 3
9 8 7 6 6 5 4 3
11 42 9 40 7 38 5 36
7 15 5 13 4 12 2 10
16 17 14 15 11 12 9 10
9 9 7 7 5 5 3 3
11 11 9 9 7 7 5 5
8 9 6 7 5 6 3 4
17 15 15 13 14 12 12 10
10 12 8 10 6 8 4 6
11 40 9 38 7 36 5 34
13 17 11 15 9 13 7 11
16 16 14 14 12 12 10 10
26 17 24 15 22 13 20 11
14 21 12 19 11 18 9 16
9 8 7 6 6 5 4 3
9 9 7 7 5 5 3 3
24 30 22 28 20 26 18 24
9 34 7 32 6 31 4 29
12 15 10 13 8 11 6 9
15 18 13 16 10 13 8 11
9 8 7 6 6 5 4 3
20 25 18 23 15 20 13 18
11 9 9 7 7 5 5 3
8 7 6 5 6 5 4 3
9 12 7 10 5 8 3 6
12 6 10 4 10 4 8 2
9 12 7 10 6 9 4 7
9 12 7 10 6 9 4 7
12 20 10 18 8 16 6 14
13 17 11 15 9 13 7 11
7 11 5 9 4 8 2 6
17 29 15 27 12 24 10 22
11 11 9 9 7 7 5 5
10 31 8 29 6 27 4 25
13 15 11 13 9 11 7 9
13 20 11 18 9 16 7 14
14 36 12 34 7 29 5 27
24 50 22 48 20 46 18 44
36 35 34 33 29 28 27 26
25 33 23 31 21 29 19 27
15 32 13 30 11 28 9 26
14 36 12 34 7 29 5 27
7 8 5 6 4 5 2 3
13 25 11 23 8 20 6 18
11 11 9 9 6 6 4 4
13 14 11 12 10 11 8 9
10 20 8 18 6 16 4 14
15 23 13 21 12 20 10 18
28 52 26 50 21 45 19 43
7 8 5 6 4 5 2 3
7 13 5 11 4 10 2 8
45 45 43 43 39 39 37 37
13 14 11 12 6 7 4 5
10 11 8 9 5 6 3 4
12 14 10 12 8 10 6 8
22 39 20 37 17 34 15 32
50 67 48 65 46 63 44 61
10 18 8 16 5 13 3 11
13 14 11 12 8 9 6 7
7 8 5 6 4 5 2 3
18 22 16 20 14 18 12 16
9 9 7 7 6 6 4 4
7 9 5 7 4 6 2 4
10 21 8 19 6 17 4 15
9 9 7 7 5 5 3 3
12 14 10 12 9 11 7 9
13 19 11 17 9 15 7 13
14 11 12 9 10 7 8 5
7 8 5 6 4 5 2 3
9 14 7 12 7 12 5 10
7 20 5 18 5 18 3 16
11 9 9 7 8 6 6 4
15 18 13 16 13 16 11 14
19 24 17 22 16 21 14 19
13 15 11 13 11 13 9 11
12 15 10 13 8 11 6 9
7 8 5 6 4 5 2 3
6 31 4 29 4 29 2 27
15 25 13 23 11 21 9 19
8 10 6 8 5 7 3 5
6 7 4 5 4 5 2 3
11 18 9 16 7 14 5 12
8 10 6 8 5 7 3 5
8 8 6 6 5 5 3 3
15 18 13 16 12 15 10 13
23 26 21 24 20 23 18 21
15 18 13 16 10 13 8 11
31 30 29 28 27 26 25 24
16 19 14 17 12 15 10 13
13 14 11 12 10 11 8 9
18 20 16 18 13 15 11 13
9 13 7 11 5 9 3 7
11 28 9 26 7 24 5 22
14 18 12 16 10 14 8 12
20 25 18 23 16 21 14 19
10 12 8 10 6 8 4 6
13 13 11 11 8 8 6 6
18 18 16 16 14 14 12 12
12 40 10 38 4 32 2 30
16 10 14 8 12 6 10 4
11 10 9 8 6 5 4 3
10 9 8 7 6 5 4 3
11 36 9 34 6 31 4 29
11 9 9 7 8 6 6 4
21 30 19 28 18 27 16 25
15 17 13 15 11 13 9 11
34 31 32 29 28 25 26 23
11 11 9 9 6 6 4 4
8 7 6 5 5 4 3 2
13 16 11 14 6 9 4 7
15 34 13 32 12 31 10 29
16 23 14 21 13 20 11 18
16 19 14 17 13 16 11 14
16 22 14 20 13 19 11 17
8 52 6 50 6 50 4 48
12 27 10 25 8 23 6 21
15 15 13 13 11 11 9 9
20 21 18 19 16 17 14 15
7 16 5 14 4 13 2 11
10 11 8 9 5 6 3 4
9 13 7 11 5 9 3 7
8 16 6 14 4 12 2 10
13 41 11 39 10 38 8 36
12 15 10 13 10 13 8 11
7 33 5 31 4 30 2 28
8 7 6 5 5 4 3 2
9 11 7 9 5 7 3 5
7 10 5 8 4 7 2 5
18 26 16 24 14 22 12 20
28 32 26 30 24 28 22 26
16 13 14 11 11 8 9 6
8 7 6 5 5 4 3 2
22 42 20 40 18 38 16 36
19 22 17 20 15 18 13 16
8 8 6 6 5 5 3 3
15 13 13 11 12 10 10 8
12 25 10 23 8 21 6 19
7 9 5 7 4 6 2 4
9 13 7 11 6 10 4 8
13 15 11 13 6 8 4 6
13 12 11 10 7 6 5 4
19 35 17 33 13 29 11 27
12 11 10 9 7 6 5 4
12 46 10 44 7 41 5 39
16 16 14 14 14 14 12 12
16 18 14 16 12 14 10 12
7 10 5 8 4 7 2 5
22 20 20 18 18 16 16 14
14 13 12 11 10 9 8 7
12 12 10 10 10 10 8 8
11 12 9 10 8 9 6 7
19 17 17 15 14 12 12 10
10 9 8 7 6 5 4 3
9 21 7 19 5 17 3 15
11 35 9 33 6 30 4 28
6 6 4 4 4 4 2 2
19 18 17 16 14 13 12 11
12 11 10 9 9 8 7 6
8 17 6 15 4 13 2 11
15 20 13 18 11 16 9 14
6 59 4 57 4 57 2 55
12 19 10 17 9 16 7 14
18 19 16 17 14 15 12 13
11 7 9 5 9 5 7 3
10 11 8 9 7 8 5 6
11 16 9 14 5 10 3 8
6 6 4 4 4 4 2 2
19 37 17 35 14 32 12 30
11 18 9 16 7 14 5 12
6 6 4 4 4 4 2 2
7 11 5 9 4 8 2 6
10 9 8 7 6 5 4 3
24 12 22 10 22 10 20 8
12 33 10 31 8 29 6 27
13 10 11 8 9 6 7 4
7 10 5 8 4 7 2 5
7 8 5 6 4 5 2 3
9 34 7 32 5 30 3 28
7 8 5 6 4 5 2 3
9 9 7 7 5 5 3 3
9 17 7 15 4 12 2 10
24 36 22 34 20 32 18 30
8 14 6 12 4 10 2 8
7 10 5 8 4 7 2 5
10 12 8 10 5 7 3 5
11 10 9 8 7 6 5 4
24 17 22 15 21 14 19 12
9 13 7 11 5 9 3 7
10 8 8 6 6 4 4 2
6 6 4 4 4 4 2 2
10 11 8 9 6 7 4 5
9 11 7 9 5 7 3 5
11 14 9 12 6 9 4 7
7 8 5 6 4 5 2 3
12 20 10 18 6 14 4 12
12 17 10 15 10 15 8 13
7 10 5 8 4 7 2 5
15 17 13 15 9 11 7 9
24 23 22 21 20 19 18 17
13 16 11 14 8 11 6 9
9 32 7 30 6 29 4 27
12 22 10 20 8 18 6 16
8 15 6 13 5 12 3 10
9 10 7 8 5 6 3 4
8 12 6 10 5 9 3 7
16 16 14 14 11 11 9 9
16 58 14 56 13 55 11 53
10 18 8 16 5 13 3 11
7 8 5 6 4 5 2 3
12 14 10 12 8 10 6 8
18 14 16 12 15 11 13 9
12 17 10 15 8 13 6 11
8 10 6 8 5 7 3 5
15 15 13 13 11 11 9 9
16 19 14 17 12 15 10 13
17 13 15 11 14 10 12 8
9 13 7 11 6 10 4 8
9 11 7 9 5 7 3 5
6 7 4 5 4 5 2 3
19 31 17 29 16 28 14 26
24 23 22 21 19 18 17 16
21 30 19 28 16 25 14 23
19 15 17 13 15 11 13 9
9 9 7 7 5 5 3 3
10 30 8 28 7 27 5 25
9 16 7 14 5 12 3 10
14 14 12 12 8 8 6 6
9 16 7 14 7 14 5 12
7 9 5 7 4 6 2 4
9 17 7 15 6 14 4 12
15 23 13 21 11 19 9 17
6 6 4 4 4 4 2 2
8 19 6 17 4 15 2 13
10 15 8 13 7 12 5 10
7 10 5 8 5 8 3 6
28 29 26 27 24 25 22 23
23 21 21 19 19 17 17 15
9 11 7 9 6 8 4 6
17 18 15 16 11 12 9 10
18 18 16 16 16 16 14 14
11 12 9 10 8 9 6 7
18 29 16 27 15 26 13 24
9 17 7 15 5 13 3 11
15 19 13 17 10 14 8 12
12 58 10 56 8 54 6 52
11 43 9 41 7 39 5 37
10 11 8 9 5 6 3 4
7 8 5 6 4 5 2 3
10 19 8 17 4 13 2 11
8 13 6 11 4 9 2 7
8 9 6 7 5 6 3 4
8 10 6 8 4 6 2 4
8 7 6 5 5 4 3 2
26 33 24 31 21 28 19 26
12 14 10 12 8 10 6 8
13 13 11 11 9 9 7 7
28 39 26 37 22 33 20 31
9 14 7 12 5 10 3 8
9 13 7 11 5 9 3 7
13 20 11 18 7 14 5 12
36 49 34 47 32 45 30 43
12 25 10 23 7 20 5 18
19 19 17 17 15 15 13 13
16 16 14 14 13 13 11 11
16 20 14 18 11 15 9 13
9 12 7 10 5 8 3 6
23 30 21 28 20 27 18 25
6 10 4 8 4 8 2 6
16 15 14 13 12 11 10 9
15 21 13 19 11 17 9 15
16 16 14 14 8 8 6 6
6 10 4 8 4 8 2 6
9 13 7 11 6 10 4 8
7 21 5 19 4 18 2 16
15 39 13 37 10 34 8 32
27 25 25 23 22 20 20 18
9 14 7 12 4 9 2 7
9 9 7 7 5 5 3 3
12 31 10 29 8 27 6 25
11 11 9 9 7 7 5 5
12 13 10 11 8 9 6 7
11 25 9 23 7 21 5 19
16 17 14 15 11 12 9 10
9 21 7 19 5 17 3 15
8 8 6 6 5 5 3 3
12 12 10 10 10 10 8 8
12 22 10 20 7 17 5 15
32 39 30 37 28 35 26 33
13 17 11 15 9 13 7 11
6 6 4 4 4 4 2 2
7 9 5 7 4 6 2 4
8 7 6 5 5 4 3 2
13 17 11 15 10 14 8 12
25 36 23 34 18 29 16 27
11 13 9 11 9 11 7 9
16 19 14 17 12 15 10 13
7 10 5 8 4 7 2 5
9 48 7 46 6 45 4 43
29 22 27 20 24 17 22 15
29 17 27 15 25 13 23 11
8 7 6 5 5 4 3 2
8 12 6 10 6 10 4 8
12 27 10 25 9 24 7 22
7 16 5 14 4 13 2 11
12 14 10 12 7 9 5 7
10 18 8 16 6 14 4 12
15 13 13 11 11 9 9 7
8 11 6 9 4 7 2 5
11 16 9 14 8 13 6 11
7 15 5 13 4 12 2 10
9 21 7 19 5 17 3 15
10 8 8 6 7 5 5 3
22 30 20 28 17 25 15 23
12 21 10 19 8 17 6 15
16 13 14 11 10 7 8 5
10 21 8 19 5 16 3 14
10 12 8 10 6 8 4 6
9 9 7 7 6 6 4 4
7 15 5 13 4 12 2 10
7 8 5 6 4 5 2 3
10 17 8 15 5 12 3 10
10 12 8 10 5 7 3 5
6 6 4 4 4 4 2 2
6 8 4 6 4 6 2 4
14 14 12 12 10 10 8 8
12 14 10 12 8 10 6 8
15 14 13 12 13 12 11 10
17 27 15 25 13 23 11 21
9 10 7 8 5 6 3 4
13 14 11 12 10 11 8 9
17 12 15 10 13 8 11 6
12 13 10 11 9 10 7 8
17 20 15 18 14 17 12 15
10 20 8 18 5 15 3 13
9 14 7 12 5 10 3 8
8 9 6 7 6 7 4 5
9 15 7 13 5 11 3 9
14 17 12 15 9 12 7 10
13 14 11 12 9 10 7 8
9 12 7 10 5 8 3 6
22 26 20 24 18 22 16 20
11 7 9 5 8 4 6 2
10 32 8 30 7 29 5 27
11 13 9 11 5 7 3 5
8 14 6 12 5 11 3 9
11 15 9 13 7 11 5 9
9 9 7 7 5 5 3 3
11 12 9 10 7 8 5 6
9 9 7 7 5 5 3 3
12 22 10 20 8 18 6 16
9 13 7 11 5 9 3 7
11 15 9 13 8 12 6 10
16 22 14 20 13 19 11 17
12 11 10 9 9 8 7 6
19 15 17 13 14 10 12 8
13 11 11 9 8 6 6 4
6 6 4 4 4 4 2 2
11 10 9 8 8 7 6 5
7 8 5 6 4 5 2 3
31 23 29 21 27 19 25 17
8 22 6 20 6 20 4 18
11 18 9 16 7 14 5 12
17 22 15 20 11 16 9 14
6 7 4 5 4 5 2 3
6 6 4 4 4 4 2 2
25 31 23 29 22 28 20 26
14 15 12 13 9 10 7 8
11 28 9 26 6 23 4 21
15 19 13 17 13 17 11 15
17 14 15 12 11 8 9 6
11 12 9 10 7 8 5 6
12 12 10 10 10 10 8 8
7 8 5 6 4 5 2 3
16 49 14 47 10 43 8 41
9 13 7 11 6 10 4 8
20 16 18 14 18 14 16 12
16 15 14 13 12 11 10 9
9 9 7 7 5 5 3 3
22 17 20 15 15 10 13 8
18 16 16 14 13 11 11 9
10 9 8 7 7 6 5 4
9 13 7 11 5 9 3 7
16 32 14 30 11 27 9 25
6 17 4 15 4 15 2 13
8 7 6 5 5 4 3 2
7 9 5 7 4 6 2 4
11 10 9 8 7 6 5 4
6 6 4 4 4 4 2 2
13 40 11 38 10 37 8 35
16 11 14 9 12 7 10 5
7 8 5 6 4 5 2 3
36 54 34 52 30 48 28 46
16 13 14 11 12 9 10 7
10 14 8 12 6 10 4 8
9 10 7 8 6 7 4 5
8 17 6 15 6 15 4 13
8 7 6 5 5 4 3 2
16 15 14 13 13 12 11 10
13 15 11 13 9 11 7 9
8 9 6 7 5 6 3 4
13 16 11 14 9 12 7 10
11 16 9 14 9 14 7 12
6 9 4 7 4 7 2 5
14 15 12 13 9 10 7 8
11 12 9 10 8 9 6 7
12 46 10 44 9 43 7 41
12 11 10 9 7 6 5 4
9 9 7 7 5 5 3 3
18 16 16 14 14 12 12 10
11 12 9 10 6 7 4 5
19 19 17 17 15 15 13 13
11 15 9 13 7 11 5 9
8 10 6 8 4 6 2 4
13 23 11 21 6 16 4 14
13 16 11 14 9 12 7 10
13 23 11 21 6 16 4 14
13 16 11 14 9 12 7 10
13 15 11 13 8 10 6 8
11 12 9 10 8 9 6 7
19 45 17 43 15 41 13 39
11 29 9 27 8 26 6 24
12 16 10 14 6 10 4 8
18 13 16 11 14 9 12 7
22 30 20 28 18 26 16 24
8 11 6 9 5 8 3 6
11 9 9 7 8 6 6 4
6 9 4 7 4 7 2 5
6 6 4 4 4 4 2 2
14 15 12 13 9 10 7 8
13 13 11 11 9 9 7 7
14 16 12 14 10 12 8 10
16 39 14 37 12 35 10 33
12 15 10 13 8 11 6 9
12 11 10 9 7 6 5 4
23 44 21 42 17 38 15 36
14 26 12 24 10 22 8 20
14 27 12 25 9 22 7 20
6 7 4 5 4 5 2 3
8 8 6 6 5 5 3 3
9 13 7 11 5 9 3 7
16 17 14 15 11 12 9 10
23 14 21 12 19 10 17 8
9 17 7 15 5 13 3 11
34 47 32 45 31 44 29 42
17 16 15 14 12 11 10 9
11 13 9 11 8 10 6 8
11 15 9 13 7 11 5 9
19 17 17 15 15 13 13 11
10 13 8 11 5 8 3 6
14 18 12 16 10 14 8 12
12 12 10 10 8 8 6 6
14 22 12 20 11 19 9 17
9 17 7 15 5 13 3 11
11 11 9 9 9 9 7 7
9 16 7 14 5 12 3 10
11 11 9 9 7 7 5 5
7 6 5 4 5 4 3 2
6 6 4 4 4 4 2 2
12 11 10 9 9 8 7 6
12 10 10 8 8 6 6 4
11 9 9 7 9 7 7 5
16 16 14 14 13 13 11 11
7 8 5 6 4 5 2 3
9 12 7 10 6 9 4 7
9 40 7 38 5 36 3 34
10 9 8 7 7 6 5 4
15 22 13 20 9 16 7 14
10 11 8 9 7 8 5 6
11 17 9 15 6 12 4 10
8 8 6 6 6 6 4 4
8 25 6 23 5 22 3 20
27 28 25 26 24 25 22 23
17 11 15 9 14 8 12 6
9 35 7 33 4 30 2 28
9 17 7 15 5 13 3 11
11 18 9 16 6 13 4 11
11 11 9 9 7 7 5 5
8 19 6 17 5 16 3 14
8 8 6 6 6 6 4 4
11 15 9 13 6 10 4 8
14 16 12 14 10 12 8 10
13 17 11 15 10 14 8 12
12 16 10 14 10 14 8 12
14 33 12 31 11 30 9 28
13 26 11 24 10 23 8 21
7 14 5 12 4 11 2 9
14 12 12 10 10 8 8 6
13 33 11 31 10 30 8 28
14 14 12 12 11 11 9 9
20 15 18 13 15 10 13 8
