original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
9 10 7 8 7 8 5 6
9 2 7 0 7 0 5 -2
16 19 14 17 12 15 10 13
12 12 10 10 10 10 8 8
17 18 15 16 15 16 13 14
12 12 10 10 9 9 7 7
11 10 9 8 9 8 7 6
10 9 8 7 8 7 6 5
11 12 9 10 9 10 7 8
22 47 20 45 20 45 18 43
9 17 7 15 7 15 5 13
15 25 13 23 13 23 11 21
9 12 7 10 7 10 5 8
11 11 9 9 9 9 7 7
29 28 27 26 27 26 25 24
7 6 5 4 5 4 3 2
21 15 19 13 19 13 17 11
11 12 9 10 9 10 7 8
26 23 24 21 23 20 21 18
7 17 5 15 5 15 3 13
7 6 5 4 5 4 3 2
17 15 15 13 15 13 13 11
12 13 10 11 10 11 8 9
10 10 8 8 8 8 6 6
14 15 12 13 12 13 10 11
13 11 11 9 11 9 9 7
17 16 15 14 15 14 13 12
12 12 10 10 10 10 8 8
40 41 38 39 38 39 36 37
11 8 9 6 9 6 7 4
15 14 13 12 13 12 11 10
29 26 27 24 27 24 25 22
8 7 6 5 6 5 4 3
9 9 7 7 7 7 5 5
10 10 8 8 8 8 6 6
12 9 10 7 10 7 8 5
8 8 6 6 6 6 4 4
15 15 13 13 13 13 11 11
12 12 10 10 10 10 8 8
20 20 18 18 16 16 14 14
16 13 14 11 14 11 12 9
33 31 31 29 31 29 29 27
9 10 7 8 7 8 5 6
15 15 13 13 13 13 11 11
32 34 30 32 30 32 28 30
37 36 35 34 35 34 33 32
14 11 12 9 12 9 10 7
15 17 13 15 13 15 11 13
30 37 28 35 28 35 26 33
9 10 7 8 7 8 5 6
10 11 8 9 8 9 6 7
12 -8 10 -10 10 -10 8 -12
6 6 4 4 4 4 2 2
6 8 4 6 4 6 2 4
18 15 16 13 16 13 14 11
14 14 12 12 12 12 10 10
31 32 29 30 29 30 27 28
13 12 11 10 11 10 9 8
10 16 8 14 8 14 6 12
14 15 12 13 12 13 10 11
11 10 9 8 9 8 7 6
12 14 10 12 10 12 8 10
11 1 9 -1 6 -4 4 -6
11 8 9 6 9 6 7 4
14 20 12 18 12 18 10 16
9 11 7 9 7 9 5 7
9 11 7 9 7 9 5 7
11 11 9 9 9 9 7 7
26 25 24 23 24 23 22 21
8 11 6 9 6 9 4 7
8 9 6 7 6 7 4 5
28 29 26 27 26 27 24 25
11 11 9 9 9 9 7 7
10 9 8 7 8 7 6 5
19 27 17 25 17 25 15 23
12 8 10 6 10 6 8 4
10 14 8 12 8 12 6 10
7 7 5 5 5 5 3 3
11 11 9 9 9 9 7 7
17 16 15 14 15 14 13 12
13 13 11 11 11 11 9 9
11 11 9 9 9 9 7 7
11 12 9 10 9 10 7 8
13 26 11 24 11 24 9 22
20 20 18 18 18 18 16 16
10 10 8 8 8 8 6 6
19 4 17 2 17 2 15 0
15 11 13 9 13 9 11 7
15 11 13 9 13 9 11 7
19 9 17 7 17 7 15 5
13 7 11 5 11 5 9 3
19 9 17 7 17 7 15 5
18 17 16 15 16 15 14 13
6 6 4 4 4 4 2 2
16 17 14 15 14 15 12 13
6 6 4 4 4 4 2 2
32 27 30 25 30 25 28 23
34 34 32 32 32 32 30 30
13 11 11 9 9 7 7 5
19 10 17 8 17 8 15 6
9 10 7 8 7 8 5 6
9 12 7 10 7 10 5 8
7 7 5 5 5 5 3 3
11 12 9 10 9 10 7 8
18 19 16 17 16 17 14 15
13 10 11 8 10 7 8 5
9 15 7 13 7 13 5 11
15 -29 13 -31 13 -31 11 -33
11 6 9 4 9 4 7 2
20 11 18 9 18 9 16 7
8 8 6 6 6 6 4 4
12 10 10 8 10 8 8 6
9 8 7 6 7 6 5 4
10 8 8 6 8 6 6 4
10 10 8 8 8 8 6 6
11 10 9 8 9 8 7 6
13 18 11 16 11 16 9 14
17 17 15 15 15 15 13 13
26 22 24 20 18 14 16 12
29 28 27 26 27 26 25 24
10 -3 8 -5 8 -5 6 -7
10 10 8 8 8 8 6 6
12 12 10 10 10 10 8 8
12 9 10 7 10 7 8 5
20 28 18 26 18 26 16 24
10 11 8 9 8 9 6 7
22 13 20 11 20 11 18 9
9 9 7 7 7 7 5 5
21 21 19 19 19 19 17 17
12 5 10 3 10 3 8 1
10 10 8 8 8 8 6 6
10 11 8 9 8 9 6 7
17 23 15 21 15 21 13 19
8 7 6 5 6 5 4 3
11 13 9 11 9 11 7 9
37 31 35 29 35 29 33 27
16 10 14 8 14 8 12 6
13 13 11 11 11 11 9 9
10 9 8 7 8 7 6 5
11 11 9 9 9 9 7 7
9 8 7 6 7 6 5 4
17 8 15 6 15 6 13 4
8 10 6 8 6 8 4 6
19 39 17 37 17 37 15 35
8 21 6 19 6 19 4 17
8 9 6 7 6 7 4 5
17 9 15 7 15 7 13 5
13 13 11 11 11 11 9 9
15 17 13 15 13 15 11 13
8 9 6 7 6 7 4 5
19 22 17 20 15 18 13 16
14 15 12 13 12 13 10 11
11 11 9 9 9 9 7 7
7 7 5 5 5 5 3 3
8 18 6 16 6 16 4 14
8 9 6 7 6 7 4 5
28 -3 26 -5 26 -5 24 -7
10 10 8 8 8 8 6 6
8 9 6 7 6 7 4 5
14 14 12 12 12 12 10 10
44 62 42 60 42 60 40 58
14 16 12 14 10 12 8 10
13 9 11 7 11 7 9 5
33 24 31 22 31 22 29 20
8 9 6 7 6 7 4 5
21 10 19 8 19 8 17 6
21 18 19 16 19 16 17 14
9 9 7 7 7 7 5 5
14 10 12 8 12 8 10 6
14 10 12 8 12 8 10 6
10 10 8 8 8 8 6 6
