original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
10 10 8 8 6 6 4 4
21 19 19 17 16 14 14 12
52 45 50 43 47 40 45 38
9 12 7 10 5 8 3 6
14 10 12 8 11 7 9 5
9 8 7 6 6 5 4 3
18 23 16 21 13 18 11 16
12 16 10 14 7 11 5 9
8 13 6 11 4 9 2 7
16 16 14 14 11 11 9 9
8 11 6 9 6 9 4 7
10 19 8 17 5 14 3 12
15 23 13 21 11 19 9 17
8 10 6 8 4 6 2 4
25 27 23 25 21 23 19 21
13 29 11 27 9 25 7 23
6 6 4 4 4 4 2 2
9 12 7 10 6 9 4 7
10 19 8 17 7 16 5 14
13 12 11 10 11 10 9 8
10 15 8 13 6 11 4 9
7 10 5 8 4 7 2 5
8 7 6 5 5 4 3 2
12 17 10 15 6 11 4 9
9 9 7 7 6 6 4 4
15 47 13 45 10 42 8 40
17 24 15 22 11 18 9 16
15 22 13 20 9 16 7 14
15 22 13 20 9 16 7 14
19 30 17 28 15 26 13 24
12 14 10 12 7 9 5 7
15 13 13 11 13 11 11 9
22 24 20 22 18 20 16 18
11 13 9 11 5 7 3 5
7 8 5 6 4 5 2 3
10 11 8 9 7 8 5 6
32 30 30 28 26 24 24 22
7 8 5 6 4 5 2 3
11 17 9 15 8 14 6 12
12 18 10 16 6 12 4 10
33 25 31 23 30 22 28 20
23 28 21 26 20 25 18 23
21 23 19 21 17 19 15 17
13 11 11 9 8 6 6 4
19 19 17 17 14 14 12 12
23 12 21 10 20 9 18 7
7 15 5 13 4 12 2 10
7 11 5 9 4 8 2 6
13 13 11 11 9 9 7 7
15 10 13 8 10 5 8 3
15 16 13 14 12 13 10 11
27 42 25 40 18 33 16 31
12 10 10 8 9 7 7 5
8 17 6 15 6 15 4 13
15 13 13 11 11 9 9 7
7 10 5 8 5 8 3 6
7 14 5 12 4 11 2 9
12 11 10 9 8 7 6 5
15 12 13 10 12 9 10 7
26 22 24 20 24 20 22 18
9 20 7 18 6 17 4 15
9 13 7 11 4 8 2 6
9 8 7 6 6 5 4 3
10 9 8 7 7 6 5 4
8 11 6 9 4 7 2 5
13 11 11 9 8 6 6 4
10 9 8 7 6 5 4 3
16 17 14 15 12 13 10 11
19 38 17 36 16 35 14 33
6 11 4 9 4 9 2 7
19 23 17 21 11 15 9 13
13 20 11 18 11 18 9 16
14 15 12 13 11 12 9 10
19 12 17 10 15 8 13 6
20 20 18 18 16 16 14 14
12 14 10 12 8 10 6 8
14 13 12 11 10 9 8 7
14 25 12 23 11 22 9 20
8 15 6 13 5 12 3 10
9 7 7 5 6 4 4 2
14 20 12 18 7 13 5 11
14 17 12 15 7 10 5 8
20 27 18 25 17 24 15 22
11 10 9 8 8 7 6 5
23 25 21 23 17 19 15 17
18 15 16 13 13 10 11 8
17 19 15 17 10 12 8 10
11 15 9 13 6 10 4 8
17 18 15 16 15 16 13 14
21 28 19 26 17 24 15 22
16 19 14 17 9 12 7 10
9 11 7 9 5 7 3 5
9 27 7 25 5 23 3 21
31 30 29 28 26 25 24 23
9 27 7 25 6 24 4 22
27 25 25 23 22 20 20 18
7 9 5 7 4 6 2 4
8 9 6 7 5 6 3 4
10 18 8 16 5 13 3 11
14 18 12 16 11 15 9 13
7 8 5 6 4 5 2 3
7 12 5 10 4 9 2 7
11 10 9 8 6 5 4 3
12 16 10 14 7 11 5 9
17 17 15 15 11 11 9 9
26 33 24 31 22 29 20 27
19 16 17 14 14 11 12 9
16 16 14 14 11 11 9 9
10 20 8 18 7 17 5 15
15 22 13 20 8 15 6 13
12 19 10 17 7 14 5 12
14 14 12 12 11 11 9 9
11 36 9 34 8 33 6 31
21 13 19 11 17 9 15 7
8 7 6 5 5 4 3 2
8 7 6 5 5 4 3 2
11 22 9 20 5 16 3 14
17 17 15 15 14 14 12 12
24 26 22 24 20 22 18 20
21 21 19 19 14 14 12 12
15 16 13 14 10 11 8 9
10 9 8 7 7 6 5 4
10 10 8 8 8 8 6 6
7 8 5 6 4 5 2 3
14 13 12 11 7 6 5 4
8 6 6 4 6 4 4 2
27 25 25 23 23 21 21 19
41 37 39 35 37 33 35 31
8 13 6 11 5 10 3 8
16 25 14 23 10 19 8 17
13 13 11 11 7 7 5 5
18 16 16 14 13 11 11 9
13 17 11 15 10 14 8 12
14 13 12 11 10 9 8 7
13 30 11 28 7 24 5 22
8 13 6 11 5 10 3 8
19 19 17 17 16 16 14 14
21 29 19 27 17 25 15 23
13 13 11 11 9 9 7 7
11 10 9 8 6 5 4 3
20 14 18 12 15 9 13 7
12 14 10 12 7 9 5 7
8 10 6 8 5 7 3 5
10 11 8 9 8 9 6 7
19 13 17 11 15 9 13 7
9 10 7 8 6 7 4 5
13 13 11 11 10 10 8 8
9 19 7 17 6 16 4 14
11 13 9 11 8 10 6 8
15 35 13 33 10 30 8 28
9 10 7 8 5 6 3 4
10 20 8 18 6 16 4 14
8 9 6 7 5 6 3 4
11 11 9 9 7 7 5 5
9 7 7 5 6 4 4 2
6 9 4 7 4 7 2 5
9 6 7 4 7 4 5 2
37 48 35 46 34 45 32 43
13 18 11 16 9 14 7 12
9 9 7 7 6 6 4 4
12 13 10 11 7 8 5 6
8 7 6 5 5 4 3 2
7 6 5 4 5 4 3 2
21 51 19 49 16 46 14 44
8 9 6 7 6 7 4 5
23 29 21 27 19 25 17 23
19 18 17 16 17 16 15 14
15 15 13 13 11 11 9 9
10 14 8 12 8 12 6 10
19 26 17 24 14 21 12 19
9 24 7 22 5 20 3 18
13 17 11 15 10 14 8 12
10 37 8 35 5 32 3 30
9 56 7 54 5 52 3 50
9 10 7 8 6 7 4 5
14 44 12 42 11 41 9 39
10 11 8 9 8 9 6 7
9 9 7 7 5 5 3 3
40 48 38 46 34 42 32 40
11 12 9 10 6 7 4 5
17 20 15 18 13 16 11 14
8 9 6 7 5 6 3 4
6 6 4 4 4 4 2 2
26 18 24 16 22 14 20 12
19 16 17 14 13 10 11 8
9 23 7 21 5 19 3 17
18 17 16 15 14 13 12 11
33 33 31 31 29 29 27 27
11 11 9 9 7 7 5 5
11 13 9 11 5 7 3 5
16 39 14 37 11 34 9 32
16 26 14 24 13 23 11 21
11 19 9 17 7 15 5 13
12 19 10 17 9 16 7 14
16 15 14 13 10 9 8 7
13 25 11 23 10 22 8 20
8 10 6 8 4 6 2 4
9 12 7 10 5 8 3 6
18 22 16 20 10 14 8 12
10 22 8 20 7 19 5 17
13 23 11 21 10 20 8 18
12 37 10 35 8 33 6 31
13 15 11 13 10 12 8 10
8 9 6 7 6 7 4 5
11 31 9 29 8 28 6 26
32 46 30 44 28 42 26 40
9 12 7 10 4 7 2 5
15 49 13 47 10 44 8 42
22 23 20 21 17 18 15 16
6 11 4 9 4 9 2 7
9 23 7 21 5 19 3 17
6 6 4 4 4 4 2 2
10 18 8 16 5 13 3 11
9 9 7 7 6 6 4 4
12 14 10 12 8 10 6 8
14 12 12 10 11 9 9 7
8 11 6 9 5 8 3 6
13 16 11 14 10 13 8 11
10 9 8 7 7 6 5 4
13 12 11 10 8 7 6 5
10 10 8 8 7 7 5 5
14 17 12 15 8 11 6 9
23 14 21 12 20 11 18 9
25 33 23 31 21 29 19 27
23 23 21 21 20 20 18 18
11 9 9 7 7 5 5 3
9 11 7 9 5 7 3 5
9 9 7 7 5 5 3 3
30 40 28 38 25 35 23 33
18 13 16 11 13 8 11 6
14 26 12 24 7 19 5 17
8 10 6 8 4 6 2 4
25 24 23 22 20 19 18 17
33 54 31 52 29 50 27 48
14 14 12 12 10 10 8 8
17 18 15 16 14 15 12 13
8 8 6 6 5 5 3 3
15 18 13 16 12 15 10 13
26 22 24 20 20 16 18 14
24 32 22 30 17 25 15 23
10 11 8 9 5 6 3 4
7 12 5 10 5 10 3 8
6 6 4 4 4 4 2 2
6 8 4 6 4 6 2 4
37 45 35 43 32 40 30 38
11 19 9 17 8 16 6 14
10 5 8 3 8 3 6 1
6 7 4 5 4 5 2 3
28 38 26 36 26 36 24 34
9 11 7 9 5 7 3 5
21 32 19 30 14 25 12 23
7 19 5 17 4 16 2 14
10 18 8 16 5 13 3 11
11 47 9 45 5 41 3 39
12 12 10 10 8 8 6 6
27 34 25 32 23 30 21 28
12 17 10 15 6 11 4 9
8 11 6 9 6 9 4 7
10 9 8 7 7 6 5 4
14 19 12 17 8 13 6 11
9 17 7 15 6 14 4 12
29 32 27 30 24 27 22 25
14 23 12 21 9 18 7 16
11 11 9 9 6 6 4 4
16 11 14 9 10 5 8 3
20 23 18 21 17 20 15 18
25 30 23 28 21 26 19 24
10 15 8 13 7 12 5 10
14 18 12 16 11 15 9 13
9 12 7 10 5 8 3 6
11 10 9 8 9 8 7 6
58 59 56 57 56 57 54 55
10 12 8 10 6 8 4 6
11 9 9 7 7 5 5 3
13 14 11 12 9 10 7 8
35 41 33 39 33 39 31 37
17 16 15 14 12 11 10 9
21 20 19 18 16 15 14 13
11 22 9 20 8 19 6 17
20 20 18 18 15 15 13 13
9 8 7 6 6 5 4 3
18 18 16 16 13 13 11 11
18 15 16 13 14 11 12 9
10 15 8 13 6 11 4 9
16 22 14 20 10 16 8 14
11 16 9 14 8 13 6 11
18 16 16 14 12 10 10 8
19 23 17 21 14 18 12 16
7 11 5 9 4 8 2 6
36 39 34 37 32 35 30 33
7 9 5 7 4 6 2 4
9 11 7 9 6 8 4 6
9 16 7 14 6 13 4 11
14 22 12 20 11 19 9 17
14 14 12 12 10 10 8 8
13 11 11 9 9 7 7 5
13 12 11 10 10 9 8 7
15 13 13 11 11 9 9 7
14 15 12 13 11 12 9 10
17 23 15 21 14 20 12 18
12 42 10 40 7 37 5 35
12 7 10 5 9 4 7 2
13 11 11 9 7 5 5 3
9 9 7 7 6 6 4 4
10 26 8 24 6 22 4 20
10 14 8 12 7 11 5 9
7 8 5 6 4 5 2 3
16 19 14 17 11 14 9 12
25 25 23 23 21 21 19 19
9 10 7 8 5 6 3 4
16 14 14 12 12 10 10 8
19 16 17 14 15 12 13 10
26 35 24 33 22 31 20 29
15 16 13 14 10 11 8 9
11 11 9 9 8 8 6 6
14 18 12 16 9 13 7 11
23 21 21 19 18 16 16 14
13 13 11 11 7 7 5 5
12 11 10 9 8 7 6 5
10 31 8 29 6 27 4 25
13 18 11 16 9 14 7 12
13 10 11 8 10 7 8 5
17 18 15 16 13 14 11 12
29 35 27 33 23 29 21 27
19 31 17 29 15 27 13 25
10 13 8 11 6 9 4 7
8 21 6 19 4 17 2 15
11 10 9 8 7 6 5 4
11 13 9 11 7 9 5 7
7 38 5 36 4 35 2 33
9 11 7 9 5 7 3 5
15 17 13 15 11 13 9 11
12 10 10 8 8 6 6 4
14 21 12 19 11 18 9 16
9 9 7 7 6 6 4 4
14 17 12 15 11 14 9 12
23 24 21 22 20 21 18 19
18 35 16 33 12 29 10 27
8 20 6 18 5 17 3 15
16 19 14 17 11 14 9 12
9 9 7 7 6 6 4 4
13 12 11 10 11 10 9 8
10 10 8 8 6 6 4 4
15 34 13 32 12 31 10 29
18 19 16 17 15 16 13 14
9 39 7 37 6 36 4 34
32 33 30 31 28 29 26 27
11 10 9 8 7 6 5 4
10 10 8 8 8 8 6 6
11 12 9 10 7 8 5 6
14 13 12 11 10 9 8 7
15 15 13 13 11 11 9 9
12 17 10 15 7 12 5 10
12 21 10 19 9 18 7 16
7 8 5 6 4 5 2 3
8 13 6 11 5 10 3 8
19 14 17 12 15 10 13 8
10 17 8 15 6 13 4 11
13 13 11 11 9 9 7 7
16 18 14 16 10 12 8 10
33 32 31 30 30 29 28 27
16 18 14 16 13 15 11 13
6 17 4 15 4 15 2 13
23 43 21 41 17 37 15 35
12 10 10 8 7 5 5 3
12 16 10 14 8 12 6 10
28 39 26 37 21 32 19 30
18 19 16 17 8 9 6 7
17 18 15 16 11 12 9 10
7 9 5 7 4 6 2 4
22 20 20 18 18 16 16 14
12 21 10 19 9 18 7 16
27 26 25 24 22 21 20 19
10 24 8 22 6 20 4 18
10 10 8 8 7 7 5 5
8 23 6 21 5 20 3 18
26 22 24 20 22 18 20 16
11 39 9 37 7 35 5 33
12 25 10 23 8 21 6 19
22 17 20 15 19 14 17 12
7 8 5 6 4 5 2 3
22 36 20 34 17 31 15 29
21 15 19 13 17 11 15 9
21 29 19 27 18 26 16 24
17 43 15 41 13 39 11 37
41 31 39 29 37 27 35 25
15 17 13 15 11 13 9 11
9 13 7 11 5 9 3 7
12 12 10 10 10 10 8 8
7 8 5 6 4 5 2 3
8 7 6 5 5 4 3 2
9 22 7 20 4 17 2 15
13 8 11 6 10 5 8 3
16 12 14 10 13 9 11 7
13 10 11 8 10 7 8 5
10 9 8 7 7 6 5 4
16 22 14 20 12 18 10 16
6 10 4 8 4 8 2 6
9 12 7 10 5 8 3 6
23 31 21 29 21 29 19 27
20 19 18 17 16 15 14 13
9 12 7 10 5 8 3 6
13 33 11 31 10 30 8 28
30 33 28 31 25 28 23 26
9 11 7 9 5 7 3 5
10 19 8 17 6 15 4 13
13 12 11 10 9 8 7 6
17 17 15 15 12 12 10 10
14 22 12 20 7 15 5 13
7 9 5 7 4 6 2 4
9 15 7 13 5 11 3 9
42 33 40 31 39 30 37 28
47 54 45 52 41 48 39 46
10 9 8 7 7 6 5 4
10 9 8 7 7 6 5 4
9 13 7 11 5 9 3 7
9 11 7 9 7 9 5 7
20 22 18 20 17 19 15 17
14 16 12 14 10 12 8 10
10 29 8 27 7 26 5 24
19 30 17 28 16 27 14 25
9 10 7 8 6 7 4 5
16 15 14 13 13 12 11 10
9 33 7 31 7 31 5 29
15 10 13 8 10 5 8 3
12 18 10 16 10 16 8 14
10 23 8 21 7 20 5 18
8 17 6 15 6 15 4 13
19 32 17 30 11 24 9 22
19 18 17 16 16 15 14 13
14 15 12 13 10 11 8 9
11 15 9 13 7 11 5 9
21 17 19 15 18 14 16 12
13 17 11 15 11 15 9 13
11 14 9 12 5 8 3 6
10 12 8 10 6 8 4 6
17 41 15 39 12 36 10 34
16 15 14 13 12 11 10 9
9 20 7 18 6 17 4 15
12 13 10 11 7 8 5 6
10 19 8 17 6 15 4 13
15 10 13 8 12 7 10 5
12 13 10 11 9 10 7 8
29 47 27 45 23 41 21 39
12 32 10 30 6 26 4 24
7 21 5 19 4 18 2 16
8 8 6 6 5 5 3 3
26 31 24 29 21 26 19 24
24 23 22 21 20 19 18 17
24 23 22 21 20 19 18 17
12 11 10 9 9 8 7 6
9 10 7 8 5 6 3 4
20 25 18 23 17 22 15 20
9 12 7 10 6 9 4 7
9 12 7 10 4 7 2 5
9 9 7 7 5 5 3 3
15 16 13 14 10 11 8 9
13 15 11 13 9 11 7 9
12 13 10 11 9 10 7 8
10 16 8 14 6 12 4 10
25 28 23 26 21 24 19 22
7 8 5 6 4 5 2 3
8 7 6 5 5 4 3 2
17 13 15 11 13 9 11 7
9 9 7 7 5 5 3 3
15 16 13 14 12 13 10 11
11 21 9 19 7 17 5 15
7 12 5 10 4 9 2 7
9 29 7 27 5 25 3 23
24 28 22 26 20 24 18 22
16 21 14 19 13 18 11 16
11 13 9 11 8 10 6 8
9 9 7 7 5 5 3 3
10 26 8 24 6 22 4 20
11 16 9 14 7 12 5 10
13 11 11 9 9 7 7 5
8 17 6 15 5 14 3 12
9 8 7 6 7 6 5 4
21 26 19 24 18 23 16 21
11 8 9 6 8 5 6 3
18 18 16 16 15 15 13 13
8 8 6 6 5 5 3 3
10 11 8 9 5 6 3 4
17 12 15 10 14 9 12 7
8 30 6 28 5 27 3 25
6 12 4 10 4 10 2 8
9 13 7 11 5 9 3 7
8 8 6 6 6 6 4 4
26 29 24 27 22 25 20 23
15 26 13 24 11 22 9 20
20 21 18 19 15 16 13 14
14 13 12 11 10 9 8 7
31 40 29 38 28 37 26 35
20 22 18 20 16 18 14 16
9 18 7 16 5 14 3 12
11 30 9 28 6 25 4 23
10 11 8 9 6 7 4 5
26 16 24 14 23 13 21 11
21 22 19 20 19 20 17 18
11 30 9 28 8 27 6 25
15 17 13 15 11 13 9 11
11 12 9 10 7 8 5 6
9 12 7 10 6 9 4 7
11 13 9 11 7 9 5 7
25 21 23 19 20 16 18 14
15 22 13 20 13 20 11 18
26 24 24 22 22 20 20 18
14 11 12 9 10 7 8 5
16 16 14 14 9 9 7 7
