original_content variant_content original_content_hudson variant_content_hudson original_function variant_function original_function_hudson variant_function_hudson
12 11 10 9 9 8 7 6
14 31 12 29 10 27 8 25
7 8 5 6 4 5 2 3
8 9 6 7 5 6 3 4
10 10 8 8 6 6 4 4
8 7 6 5 5 4 3 2
9 6 7 4 7 4 5 2
15 32 13 30 11 28 9 26
18 23 16 21 14 19 12 17
11 12 9 10 8 9 6 7
15 31 13 29 11 27 9 25
26 31 24 29 17 22 15 20
17 35 15 33 9 27 7 25
11 10 9 8 6 5 4 3
17 26 15 24 10 19 8 17
11 11 9 9 7 7 5 5
11 13 9 11 6 8 4 6
15 8 13 6 12 5 10 3
10 24 8 22 6 20 4 18
15 21 13 19 11 17 9 15
7 8 5 6 4 5 2 3
15 13 13 11 11 9 9 7
10 12 8 10 6 8 4 6
10 11 8 9 7 8 5 6
10 11 8 9 5 6 3 4
9 11 7 9 5 7 3 5
9 10 7 8 6 7 4 5
10 11 8 9 7 8 5 6
10 9 8 7 6 5 4 3
11 10 9 8 6 5 4 3
10 9 8 7 6 5 4 3
20 22 18 20 15 17 13 15
12 16 10 14 10 14 8 12
7 12 5 10 4 9 2 7
12 9 10 7 7 4 5 2
17 16 15 14 8 7 6 5
6 6 4 4 4 4 2 2
7 11 5 9 4 8 2 6
10 10 8 8 8 8 6 6
14 13 12 11 11 10 9 8
8 11 6 9 5 8 3 6
8 8 6 6 6 6 4 4
8 7 6 5 5 4 3 2
7 9 5 7 4 6 2 4
12 7 10 5 9 4 7 2
7 8 5 6 4 5 2 3
9 10 7 8 6 7 4 5
11 12 9 10 8 9 6 7
9 10 7 8 5 6 3 4
9 12 7 10 6 9 4 7
7 10 5 8 4 7 2 5
7 6 5 4 5 4 3 2
7 8 5 6 4 5 2 3
14 14 12 12 12 12 10 10
6 8 4 6 4 6 2 4
10 8 8 6 6 4 4 2
8 9 6 7 6 7 4 5
14 14 12 12 9 9 7 7
11 12 9 10 8 9 6 7
12 9 10 7 9 6 7 4
16 16 14 14 14 14 12 12
28 25 26 23 25 22 23 20
6 6 4 4 4 4 2 2
11 10 9 8 8 7 6 5
12 10 10 8 10 8 8 6
11 11 9 9 7 7 5 5
8 8 6 6 6 6 4 4
10 10 8 8 6 6 4 4
16 17 14 15 10 11 8 9
8 10 6 8 6 8 4 6
8 9 6 7 5 6 3 4
7 16 5 14 4 13 2 11
9 12 7 10 6 9 4 7
8 8 6 6 6 6 4 4
7 11 5 9 4 8 2 6
7 8 5 6 4 5 2 3
11 17 9 15 8 14 6 12
14 10 12 8 11 7 9 5
14 12 12 10 11 9 9 7
8 8 6 6 6 6 4 4
13 13 11 11 9 9 7 7
8 7 6 5 5 4 3 2
17 14 15 12 12 9 10 7
23 42 21 40 20 39 18 37
10 12 8 10 6 8 4 6
15 13 13 11 9 7 7 5
15 25 13 23 13 23 11 21
19 23 17 21 14 18 12 16
11 10 9 8 8 7 6 5
10 27 8 25 5 22 3 20
9 10 7 8 5 6 3 4
6 6 4 4 4 4 2 2
10 14 8 12 8 12 6 10
8 9 6 7 5 6 3 4
14 12 12 10 10 8 8 6
16 16 14 14 11 11 9 9
20 20 18 18 18 18 16 16
12 12 10 10 6 6 4 4
7 16 5 14 4 13 2 11
20 25 18 23 10 15 8 13
11 10 9 8 8 7 6 5
9 11 7 9 6 8 4 6
9 9 7 7 6 6 4 4
10 17 8 15 6 13 4 11
10 9 8 7 7 6 5 4
11 12 9 10 6 7 4 5
37 44 35 42 32 39 30 37
11 11 9 9 7 7 5 5
48 48 46 46 45 45 43 43
10 11 8 9 7 8 5 6
17 24 15 22 14 21 12 19
30 22 28 20 24 16 22 14
10 10 8 8 5 5 3 3
18 13 16 11 15 10 13 8
14 22 12 20 5 13 3 11
10 12 8 10 6 8 4 6
40 41 38 39 33 34 31 32
15 16 13 14 12 13 10 11
14 13 12 11 11 10 9 8
8 28 6 26 6 26 4 24
11 10 9 8 6 5 4 3
24 21 22 19 17 14 15 12
9 10 7 8 5 6 3 4
12 13 10 11 9 10 7 8
10 22 8 20 6 18 4 16
14 13 12 11 8 7 6 5
6 6 4 4 4 4 2 2
14 8 12 6 10 4 8 2
22 21 20 19 19 18 17 16
15 16 13 14 10 11 8 9
10 10 8 8 8 8 6 6
11 28 9 26 7 24 5 22
15 22 13 20 11 18 9 16
7 8 5 6 4 5 2 3
17 14 15 12 12 9 10 7
14 10 12 8 12 8 10 6
15 17 13 15 12 14 10 12
10 36 8 34 5 31 3 29
7 10 5 8 4 7 2 5
13 13 11 11 9 9 7 7
8 8 6 6 6 6 4 4
10 21 8 19 7 18 5 16
11 27 9 25 7 23 5 21
7 14 5 12 4 11 2 9
6 8 4 6 4 6 2 4
11 13 9 11 7 9 5 7
11 13 9 11 7 9 5 7
30 35 28 33 27 32 25 30
14 14 12 12 8 8 6 6
38 40 36 38 34 36 32 34
10 12 8 10 6 8 4 6
7 8 5 6 4 5 2 3
12 15 10 13 9 12 7 10
20 19 18 17 16 15 14 13
13 13 11 11 9 9 7 7
10 14 8 12 7 11 5 9
14 15 12 13 10 11 8 9
24 28 22 26 19 23 17 21
11 26 9 24 7 22 5 20
17 20 15 18 12 15 10 13
13 29 11 27 6 22 4 20
12 12 10 10 6 6 4 4
9 22 7 20 5 18 3 16
12 12 10 10 8 8 6 6
12 15 10 13 7 10 5 8
13 18 11 16 10 15 8 13
20 33 18 31 17 30 15 28
17 25 15 23 13 21 11 19
10 11 8 9 5 6 3 4
7 8 5 6 4 5 2 3
11 20 9 18 6 15 4 13
8 10 6 8 4 6 2 4
15 18 13 16 12 15 10 13
15 14 13 12 10 9 8 7
14 15 12 13 9 10 7 8
13 13 11 11 7 7 5 5
14 9 12 7 12 7 10 5
14 12 12 10 10 8 8 6
9 10 7 8 6 7 4 5
13 18 11 16 8 13 6 11
11 20 9 18 7 16 5 14
21 21 19 19 17 17 15 15
9 9 7 7 5 5 3 3
8 10 6 8 4 6 2 4
13 19 11 17 9 15 7 13
9 12 7 10 4 7 2 5
15 13 13 11 11 9 9 7
15 14 13 12 10 9 8 7
15 13 13 11 12 10 10 8
16 17 14 15 8 9 6 7
6 10 4 8 4 8 2 6
9 31 7 29 4 26 2 24
12 13 10 11 8 9 6 7
15 16 13 14 10 11 8 9
10 13 8 11 6 9 4 7
25 13 23 11 22 10 20 8
12 12 10 10 6 6 4 4
9 28 7 26 5 24 3 22
12 9 10 7 7 4 5 2
18 16 16 14 14 12 12 10
12 24 10 22 8 20 6 18
9 8 7 6 6 5 4 3
14 11 12 9 9 6 7 4
8 7 6 5 5 4 3 2
7 6 5 4 5 4 3 2
11 14 9 12 7 10 5 8
10 8 8 6 6 4 4 2
13 20 11 18 11 18 9 16
10 27 8 25 6 23 4 21
16 16 14 14 12 12 10 10
12 11 10 9 8 7 6 5
10 29 8 27 5 24 3 22
15 14 13 12 11 10 9 8
15 17 13 15 10 12 8 10
8 8 6 6 5 5 3 3
14 29 12 27 11 26 9 24
12 11 10 9 8 7 6 5
9 11 7 9 7 9 5 7
11 13 9 11 9 11 7 9
17 18 15 16 12 13 10 11
14 19 12 17 7 12 5 10
12 14 10 12 7 9 5 7
14 15 12 13 9 10 7 8
12 26 10 24 9 23 7 21
7 10 5 8 4 7 2 5
13 18 11 16 9 14 7 12
11 13 9 11 7 9 5 7
9 -5 7 -7 7 -7 5 -9
10 8 8 6 8 6 6 4
9 9 7 7 7 7 5 5
12 17 10 15 8 13 6 11
8 7 6 5 6 5 4 3
7 8 5 6 5 6 3 4
19 20 17 18 17 18 15 16
7 11 5 9 4 8 2 6
15 21 13 19 13 19 11 17
14 18 12 16 9 13 7 11
10 11 8 9 5 6 3 4
8 9 6 7 5 6 3 4
13 16 11 14 8 11 6 9
13 12 11 10 9 8 7 6
19 27 17 25 15 23 13 21
11 11 9 9 7 7 5 5
16 26 14 24 10 20 8 18
10 10 8 8 8 8 6 6
11 13 9 11 7 9 5 7
13 11 11 9 9 7 7 5
19 16 17 14 14 11 12 9
14 22 12 20 10 18 8 16
11 14 9 12 6 9 4 7
7 10 5 8 4 7 2 5
15 13 13 11 10 8 8 6
12 11 10 9 8 7 6 5
9 11 7 9 5 7 3 5
17 11 15 9 14 8 12 6
21 22 19 20 14 15 12 13
14 22 12 20 10 18 8 16
10 12 8 10 6 8 4 6
12 14 10 12 8 10 6 8
14 15 12 13 9 10 7 8
9 12 7 10 7 10 5 8
12 14 10 12 8 10 6 8
19 21 17 19 15 17 13 15
